21-48-01.005000,---------- 
21-48-59.558000,[R]: 50 
21-48-59.559000,[R]: 1 
21-48-59.560000,S 1 	RSSI: 57
21-48-59.562000,[R]: 2 
21-48-59.565000,[R]: 50 
21-48-59.566000,[R]: 1 
21-48-59.566000,S 1 	RSSI: 57
21-48-59.567000,[R]: 20 
21-48-59.567000,[R]: 1 
21-48-59.568000,S 1 	RSSI: 57
21-48-59.569000,[R]: 2 
21-48-59.569000,[R]: 50 
21-48-59.571000,[R]: 1 
21-48-59.575000,S 1 	RSSI: 57
21-48-59.575000,[R]: 2 
21-48-59.576000,[R]: 50 
21-48-59.576000,[R]: 1 
21-48-59.577000,S 1 	RSSI: 57
21-48-59.577000,[R]: 2 
21-48-59.578000,[R]: 50 
21-48-59.578000,[R]: 1 
21-48-59.582000,S 1 	RSSI: 57
21-48-59.582000,[R]: 2 
21-48-59.583000,[R]: 50 
21-48-59.583000,[R]: 1 
21-48-59.586000,S 1 	RSSI: 57
21-48-59.586000,[R]: 2 
21-48-59.587000,[R]: 50 
21-48-59.587000,[R]: 1 
21-48-59.588000,S 1 	RSSI: 57
21-48-59.588000,[R]: 2 
21-48-59.589000,[R]: 50 
21-48-59.589000,[R]: 20 
21-48-59.590000,[R]: 1 
21-48-59.590000,S 1 	RSSI: 57
21-48-59.591000,[R]: 2 
21-48-59.591000,[R]: 50 
21-48-59.592000,[R]: 1 
21-48-59.593000,[R]: 2 
21-48-59.594000,[R]: 50 
21-48-59.600000,[R]: 1 
21-48-59.600000,S 1 	RSSI: 57
21-48-59.603000,[R]: 2 
21-48-59.604000,[R]: 50 
21-48-59.604000,[R]: 1 
21-48-59.604000,S 1 	RSSI: 57
21-48-59.605000,[R]: 2 
21-48-59.606000,[R]: 50 
21-48-59.606000,[R]: 1 
21-48-59.608000,S 1 	RSSI: 57
21-48-59.609000,[R]: 2 
21-48-59.609000,[R]: 50 
21-48-59.611000,[R]: 1 
21-48-59.612000,S 1 	RSSI: 57
21-48-59.613000,[R]: 2 
21-48-59.614000,[R]: 50 
21-48-59.614000,[R]: 20 
21-48-59.619000,[R]: 1 
21-48-59.620000,S 1 	RSSI: 57
21-48-59.620000,[R]: 2 
21-48-59.621000,[R]: 50 
21-48-59.621000,[R]: 1 
21-48-59.622000,S 1 	RSSI: 57
21-48-59.622000,[R]: 2 
21-48-59.623000,[R]: 50 
21-48-59.623000,[R]: 1 
21-48-59.624000,S 1 	RSSI: 57
21-48-59.625000,[R]: 2 
21-48-59.653000,[R]: 50 
21-48-59.653000,[R]: 1 
21-48-59.654000,[R]: 2 
21-48-59.654000,[R]: 50 
21-48-59.655000,[R]: 1 
21-48-59.655000,S 1 	RSSI: 57
21-48-59.656000,[R]: 2 
21-48-59.656000,[R]: 50 
21-48-59.657000,[R]: 1 
21-48-59.657000,[R]: 2 
21-48-59.659000,[R]: 50 
21-48-59.660000,[R]: 20 
21-48-59.660000,[R]: 1 
21-48-59.663000,[R]: 2 
21-48-59.730000,[R]: 50 
21-48-59.746000,[R]: 1 
21-48-59.748000,S 1 	RSSI: 57
21-48-59.758000,[R]: 2 
21-48-59.777000,[R]: 50 
21-48-59.792000,[R]: 1 
21-48-59.803000,[R]: 2 
21-48-59.804000,[R]: 50 
21-48-59.804000,[R]: 1 
21-48-59.806000,S 1 	RSSI: 57
21-48-59.806000,[R]: 2 
21-48-59.807000,[R]: 50 
21-48-59.807000,[R]: 1 
21-48-59.807000,S 1 	RSSI: 58
21-48-59.808000,[R]: 2 
21-48-59.808000,[R]: 50 
21-48-59.808000,[R]: 1 
21-48-59.809000,S 1 	RSSI: 57
21-48-59.809000,[R]: 2 
21-48-59.810000,[R]: 50 
21-48-59.818000,[R]: 20 
21-48-59.819000,[R]: 1 
21-48-59.820000,S 1 	RSSI: 57
21-48-59.825000,[R]: 2 
21-48-59.826000,[R]: 50 
21-48-59.826000,[R]: 1 
21-48-59.827000,[R]: 2 
21-48-59.827000,[R]: 50 
21-48-59.828000,[R]: 1 
21-48-59.832000,S 1 	RSSI: 57
21-48-59.833000,[R]: 2 
21-48-59.833000,[R]: 50 
21-48-59.834000,[R]: 1 
21-48-59.836000,S 1 	RSSI: 57
21-48-59.837000,[R]: 2 
21-48-59.837000,[R]: 50 
21-48-59.838000,[R]: 1 
21-48-59.838000,S 1 	RSSI: 57
21-48-59.839000,[R]: 2 
21-48-59.839000,[R]: 50 
21-48-59.840000,[R]: 1 
21-48-59.840000,[R]: 2 
21-48-59.841000,[R]: 50 
21-48-59.841000,[R]: 20 
21-48-59.842000,[R]: 1 
21-48-59.843000,S 1 	RSSI: 57
21-48-59.843000,[R]: 2 
21-48-59.844000,[R]: 50 
21-48-59.844000,[R]: 1 
21-48-59.845000,S 1 	RSSI: 57
21-48-59.848000,[R]: 2 
21-48-59.849000,[R]: 50 
21-48-59.854000,[R]: 1 
21-48-59.855000,[R]: 2 
21-48-59.855000,[R]: 50 
21-48-59.857000,[R]: 1 
21-48-59.857000,S 1 	RSSI: 57
21-48-59.858000,[R]: 2 
21-48-59.858000,[R]: 50 
21-48-59.859000,[R]: 1 
21-48-59.861000,S 1 	RSSI: 57
21-48-59.867000,[R]: 2 
21-48-59.868000,[R]: 50 
21-48-59.868000,[R]: 1 
21-48-59.869000,S 1 	RSSI: 57
21-48-59.869000,[R]: 2 
21-48-59.870000,[R]: 50 
21-48-59.871000,[R]: 20 
21-48-59.871000,[R]: 1 
21-48-59.872000,[R]: 2 
21-48-59.873000,[R]: 50 
21-48-59.874000,[R]: 1 
21-48-59.875000,S 1 	RSSI: 57
21-48-59.876000,[R]: 2 
21-48-59.886000,[R]: 50 
21-48-59.886000,[R]: 1 
21-48-59.887000,[R]: 2 
21-48-59.887000,[R]: 50 
21-48-59.888000,[R]: 1 
21-48-59.888000,S 1 	RSSI: 57
21-48-59.889000,[R]: 2 
21-48-59.889000,[R]: 50 
21-48-59.898000,[R]: 1 
21-48-59.898000,S 1 	RSSI: 57
21-48-59.899000,[R]: 2 
21-48-59.899000,[R]: 50 
21-48-59.900000,[R]: 1 
21-48-59.900000,S 1 	RSSI: 57
21-48-59.901000,[R]: 2 
21-48-59.901000,[R]: 50 
21-48-59.902000,[R]: 20 
21-48-59.903000,[R]: 1 
21-48-59.903000,[R]: 2 
21-48-59.903000,[R]: 50 
21-48-59.906000,[R]: 1 
21-48-59.906000,[R]: 2 
21-48-59.907000,[R]: 50 
21-48-59.907000,[R]: 1 
21-48-59.907000,S 1 	RSSI: 57
21-48-59.908000,[R]: 2 
21-48-59.908000,[R]: 50 
21-48-59.909000,[R]: 1 
21-48-59.909000,S 1 	RSSI: 57
21-48-59.910000,[R]: 2 
21-48-59.911000,[R]: 50 
21-48-59.911000,[R]: 1 
21-48-59.911000,S 1 	RSSI: 57
21-48-59.913000,[R]: 2 
21-48-59.913000,[R]: 50 
21-48-59.916000,[R]: 1 
21-48-59.917000,S 1 	RSSI: 57
21-48-59.917000,[R]: 2 
21-48-59.918000,[R]: 50 
21-48-59.918000,[R]: 20 
21-48-59.919000,[R]: 1 
21-48-59.919000,[R]: 2 
21-48-59.919000,[R]: 50 
21-48-59.920000,[R]: 1 
21-48-59.920000,[R]: 2 
21-48-59.921000,[R]: 50 
21-48-59.924000,[R]: 1 
21-48-59.927000,S 1 	RSSI: 57
21-48-59.927000,[R]: 2 
21-48-59.928000,[R]: 50 
21-48-59.928000,[R]: 1 
21-48-59.929000,S 1 	RSSI: 57
21-48-59.929000,[R]: 2 
21-48-59.930000,[R]: 50 
21-48-59.930000,[R]: 1 
21-48-59.931000,S 1 	RSSI: 57
21-48-59.931000,[R]: 2 
21-48-59.932000,[R]: 50 
21-48-59.933000,[R]: 1 
21-48-59.934000,S 1 	RSSI: 57
21-48-59.934000,[R]: 2 
21-48-59.935000,[R]: 50 
21-48-59.935000,[R]: 20 
21-48-59.938000,[R]: 1 
21-48-59.938000,[R]: 2 
21-48-59.939000,[R]: 50 
21-48-59.939000,[R]: 1 
21-48-59.940000,[R]: 2 
21-48-59.940000,[R]: 50 
21-48-59.941000,[R]: 1 
21-48-59.981000,S 1 	RSSI: 57
21-49-00.152000,[R]: 2 
21-49-00.152000,[R]: 50 
21-49-00.153000,[R]: 1 
21-49-00.153000,S 1 	RSSI: 57
21-49-00.154000,[R]: 2 
21-49-00.154000,[R]: 50 
21-49-00.154000,[R]: 1 
21-49-00.155000,S 1 	RSSI: 57
21-49-00.155000,[R]: 2 
21-49-00.156000,[R]: 50 
21-49-00.156000,[R]: 1 
21-49-00.157000,S 1 	RSSI: 57
21-49-00.160000,[R]: 2 
21-49-00.166000,[R]: 50 
21-49-00.166000,[R]: 20 
21-49-00.167000,[R]: 1 
21-49-00.167000,S 1 	RSSI: 57
21-49-00.168000,[R]: 2 
21-49-00.168000,[R]: 50 
21-49-00.169000,[R]: 1 
21-49-00.169000,S 1 	RSSI: 57
21-49-00.170000,[R]: 2 
21-49-00.170000,[R]: 50 
21-49-00.171000,[R]: 1 
21-49-00.171000,S 1 	RSSI: 57
21-49-00.172000,[R]: 2 
21-49-00.172000,[R]: 50 
21-49-00.173000,[R]: 1 
21-49-00.177000,S 1 	RSSI: 57
21-49-00.177000,[R]: 2 
21-49-00.182000,[R]: 50 
21-49-00.183000,[R]: 1 
21-49-00.183000,S 1 	RSSI: 57
21-49-00.184000,[R]: 2 
21-49-00.185000,[R]: 50 
21-49-00.185000,[R]: 1 
21-49-00.187000,S 1 	RSSI: 57
21-49-00.187000,[R]: 2 
21-49-00.188000,[R]: 50 
21-49-00.189000,[R]: 20 
21-49-00.189000,[R]: 1 
21-49-00.193000,[R]: 2 
21-49-00.194000,[R]: 50 
21-49-00.195000,[R]: 1 
21-49-00.205000,S 1 	RSSI: 57
21-49-00.205000,[R]: 2 
21-49-00.208000,[R]: 50 
21-49-00.208000,[R]: 1 
21-49-00.209000,S 1 	RSSI: 57
21-49-00.209000,[R]: 2 
21-49-00.210000,[R]: 50 
21-49-00.210000,[R]: 1 
21-49-00.211000,S 1 	RSSI: 57
21-49-00.211000,[R]: 2 
21-49-00.212000,[R]: 50 
21-49-00.213000,[R]: 50 
21-49-00.216000,[R]: 1 
21-49-00.217000,S 1 	RSSI: 57
21-49-00.217000,[R]: 2 
21-49-00.218000,[R]: 50 
21-49-00.219000,[R]: 1 
21-49-00.220000,S 1 	RSSI: 58
21-49-00.220000,[R]: 2 
21-49-00.221000,[R]: 50 
21-49-00.221000,[R]: 20 
21-49-00.222000,[R]: 1 
21-49-00.222000,[R]: 2 
21-49-00.223000,[R]: 50 
21-49-00.223000,[R]: 1 
21-49-00.224000,[R]: 2 
21-49-00.224000,[R]: 50 
21-49-00.224000,[R]: 1 
21-49-00.227000,S 1 	RSSI: 58
21-49-00.230000,[R]: 2 
21-49-00.231000,[R]: 50 
21-49-00.231000,[R]: 1 
21-49-00.231000,S 1 	RSSI: 57
21-49-00.232000,[R]: 2 
21-49-00.232000,[R]: 50 
21-49-00.233000,[R]: 1 
21-49-00.234000,S 1 	RSSI: 57
21-49-00.235000,[R]: 2 
21-49-00.237000,[R]: 50 
21-49-00.238000,[R]: 1 
21-49-00.242000,S 1 	RSSI: 57
21-49-00.242000,[R]: 2 
21-49-00.243000,[R]: 50 
21-49-00.243000,[R]: 20 
21-49-00.244000,[R]: 1 
21-49-00.245000,[R]: 2 
21-49-00.247000,[R]: 50 
21-49-00.248000,[R]: 1 
21-49-00.248000,S 1 	RSSI: 57
21-49-00.249000,[R]: 2 
21-49-00.249000,[R]: 50 
21-49-00.252000,[R]: 1 
21-49-00.254000,S 1 	RSSI: 57
21-49-00.255000,[R]: 2 
21-49-00.255000,[R]: 50 
21-49-00.255000,[R]: 1 
21-49-00.257000,S 1 	RSSI: 57
21-49-00.257000,[R]: 2 
21-49-00.258000,[R]: 50 
21-49-00.258000,[R]: 1 
21-49-00.258000,[R]: 2 
21-49-00.259000,[R]: 50 
21-49-00.260000,[R]: 1 
21-49-00.260000,S 1 	RSSI: 57
21-49-00.261000,[R]: 2 
21-49-00.262000,[R]: 50 
21-49-00.263000,[R]: 20 
21-49-00.264000,[R]: 1 
21-49-00.270000,[R]: 2 
21-49-00.271000,[R]: 50 
21-49-00.271000,[R]: 1 
21-49-00.271000,[R]: 2 
21-49-00.272000,[R]: 50 
21-49-00.272000,[R]: 1 
21-49-00.273000,[R]: 20 
21-49-00.273000,[R]: 1 
21-49-00.273000,[R]: 2 
21-49-00.274000,[R]: 50 
21-49-00.274000,[R]: 1 
21-49-00.275000,[R]: 2 
21-49-00.275000,[R]: 50 
21-49-00.275000,[R]: 1 
21-49-00.276000,[R]: 2 
21-49-00.276000,[R]: 50 
21-49-00.277000,[R]: 1 
21-49-00.277000,[R]: 2 
21-49-00.278000,[R]: 50 
21-49-00.278000,[R]: 1 
21-49-00.279000,[R]: 2 
21-49-00.282000,[R]: 50 
21-49-00.282000,[R]: 1 
21-49-00.283000,[R]: 2 
21-49-00.284000,[R]: 50 
21-49-00.285000,[R]: 20 
21-49-00.285000,[R]: 1 
21-49-00.286000,[R]: 2 
21-49-00.286000,[R]: 50 
21-49-00.291000,[R]: 1 
21-49-00.291000,S 1 	RSSI: 57
21-49-00.297000,[R]: 2 
21-49-00.301000,[R]: 50 
21-49-00.302000,[R]: 1 
21-49-00.302000,S 1 	RSSI: 57
21-49-00.303000,[R]: 2 
21-49-00.303000,[R]: 50 
21-49-00.304000,[R]: 1 
21-49-00.305000,S 1 	RSSI: 57
21-49-00.305000,[R]: 2 
21-49-00.306000,[R]: 50 
21-49-00.306000,[R]: 1 
21-49-00.307000,S 1 	RSSI: 57
21-49-00.307000,[R]: 2 
21-49-00.307000,[R]: 50 
21-49-00.308000,[R]: 1 
21-49-00.308000,S 1 	RSSI: 56
21-49-00.309000,[R]: 2 
21-49-00.309000,[R]: 50 
21-49-00.310000,[R]: 20 
21-49-00.313000,[R]: 1 
21-49-00.313000,S 1 	RSSI: 57
21-49-00.354000,[R]: 2 
21-49-00.370000,[R]: 50 
21-49-00.371000,[R]: 1 
21-49-00.371000,[R]: 2 
21-49-00.372000,[R]: 50 
21-49-00.372000,[R]: 1 
21-49-00.373000,S 1 	RSSI: 57
21-49-00.373000,[R]: 2 
21-49-00.374000,[R]: 50 
21-49-00.374000,[R]: 1 
21-49-00.375000,S 1 	RSSI: 57
21-49-00.385000,[R]: 2 
21-49-00.386000,[R]: 50 
21-49-00.386000,[R]: 1 
21-49-00.387000,S 1 	RSSI: 57
21-49-00.387000,[R]: 2 
21-49-00.387000,[R]: 50 
21-49-00.388000,[R]: 1 
21-49-00.388000,S 1 	RSSI: 57
21-49-00.389000,[R]: 2 
21-49-00.389000,[R]: 50 
21-49-00.390000,[R]: 20 
21-49-00.390000,[R]: 1 
21-49-00.397000,S 1 	RSSI: 57
21-49-00.398000,[R]: 2 
21-49-00.398000,[R]: 50 
21-49-00.399000,[R]: 1 
21-49-00.399000,S 1 	RSSI: 57
21-49-00.400000,[R]: 2 
21-49-00.400000,[R]: 50 
21-49-00.401000,[R]: 1 
21-49-00.401000,[R]: 20 
21-49-00.402000,[R]: 1 
21-49-00.402000,[R]: 2 
21-49-00.403000,[R]: 50 
21-49-00.403000,[R]: 1 
21-49-00.404000,[R]: 2 
21-49-00.404000,[R]: 50 
21-49-00.407000,[R]: 1 
21-49-00.407000,[R]: 2 
21-49-00.408000,[R]: 50 
21-49-00.408000,[R]: 1 
21-49-00.409000,[R]: 20 
21-49-00.409000,[R]: 1 
21-49-00.410000,S 1 	RSSI: 57
21-49-00.410000,[R]: 2 
21-49-00.411000,[R]: 50 
21-49-00.411000,[R]: 1 
21-49-00.412000,S 1 	RSSI: 57
21-49-00.418000,[R]: 2 
21-49-00.418000,[R]: 50 
21-49-00.419000,[R]: 1 
21-49-00.419000,S 1 	RSSI: 57
21-49-00.420000,[R]: 2 
21-49-00.420000,[R]: 50 
21-49-00.421000,[R]: 1 
21-49-00.421000,S 1 	RSSI: 57
21-49-00.422000,[R]: 2 
21-49-00.422000,[R]: 50 
21-49-00.423000,[R]: 1 
21-49-00.423000,S 1 	RSSI: 57
21-49-00.433000,[R]: 2 
21-49-00.434000,[R]: 50 
21-49-00.434000,[R]: 1 
21-49-00.435000,S 1 	RSSI: 57
21-49-00.435000,[R]: 2 
21-49-00.435000,[R]: 50 
21-49-00.436000,[R]: 20 
21-49-00.436000,[R]: 1 
21-49-00.438000,[R]: 2 
21-49-00.439000,[R]: 50 
21-49-00.439000,[R]: 1 
21-49-00.439000,S 1 	RSSI: 57
21-49-00.440000,[R]: 2 
21-49-00.440000,[R]: 50 
21-49-00.441000,[R]: 1 
21-49-00.441000,S 1 	RSSI: 57
21-49-00.442000,[R]: 2 
21-49-00.443000,[R]: 50 
21-49-00.444000,[R]: 1 
21-49-00.444000,S 1 	RSSI: 57
21-49-00.445000,[R]: 2 
21-49-00.451000,[R]: 50 
21-49-00.451000,[R]: 1 
21-49-00.452000,S 1 	RSSI: 57
21-49-00.452000,[R]: 2 
21-49-00.453000,[R]: 50 
21-49-00.453000,[R]: 1 
21-49-00.456000,S 1 	RSSI: 57
21-49-00.457000,[R]: 2 
21-49-00.458000,[R]: 50 
21-49-00.458000,[R]: 20 
21-49-00.464000,[R]: 1 
21-49-00.465000,S 1 	RSSI: 57
21-49-00.465000,[R]: 2 
21-49-00.466000,[R]: 50 
21-49-00.466000,[R]: 1 
21-49-00.467000,S 1 	RSSI: 57
21-49-00.467000,[R]: 2 
21-49-00.467000,[R]: 50 
21-49-00.468000,[R]: 1 
21-49-00.468000,S 1 	RSSI: 57
21-49-00.469000,[R]: 2 
21-49-00.469000,[R]: 50 
21-49-00.469000,[R]: 1 
21-49-00.470000,S 1 	RSSI: 57
21-49-00.470000,[R]: 2 
21-49-00.471000,[R]: 50 
21-49-00.471000,[R]: 1 
21-49-00.472000,S 1 	RSSI: 57
21-49-00.475000,[R]: 2 
21-49-00.475000,[R]: 50 
21-49-00.479000,[R]: 1 
21-49-00.479000,S 1 	RSSI: 57
21-49-00.480000,[R]: 2 
21-49-00.481000,[R]: 50 
21-49-00.482000,[R]: 20 
21-49-00.482000,[R]: 1 
21-49-00.485000,S 1 	RSSI: 57
21-49-00.486000,[R]: 2 
21-49-00.486000,[R]: 50 
21-49-00.487000,[R]: 1 
21-49-00.488000,S 1 	RSSI: 57
21-49-00.489000,[R]: 2 
21-49-00.489000,[R]: 50 
21-49-00.495000,[R]: 1 
21-49-00.508000,[R]: 2 
21-49-00.509000,[R]: 50 
21-49-00.509000,[R]: 1 
21-49-00.510000,S 1 	RSSI: 57
21-49-00.511000,[R]: 2 
21-49-00.511000,[R]: 50 
21-49-00.513000,[R]: 1 
21-49-00.516000,S 1 	RSSI: 58
21-49-00.517000,[R]: 2 
21-49-00.544000,[R]: 50 
21-49-00.548000,[R]: 1 
21-49-00.548000,S 1 	RSSI: 57
21-49-00.549000,[R]: 2 
21-49-00.549000,[R]: 50 
21-49-00.555000,[R]: 20 
21-49-00.555000,[R]: 1 
21-49-00.555000,[R]: 2 
21-49-00.556000,[R]: 50 
21-49-00.556000,[R]: 1 
21-49-00.557000,S 1 	RSSI: 58
21-49-00.557000,[R]: 2 
21-49-00.557000,[R]: 50 
21-49-00.558000,[R]: 1 
21-49-00.558000,[R]: 20 
21-49-00.559000,[R]: 1 
21-49-00.559000,[R]: 2 
21-49-00.559000,[R]: 50 
21-49-00.560000,[R]: 1 
21-49-00.560000,[R]: 2 
21-49-00.561000,[R]: 50 
21-49-00.561000,[R]: 1 
21-49-00.562000,[R]: 2 
21-49-00.567000,[R]: 50 
21-49-00.567000,[R]: 1 
21-49-00.568000,[R]: 2 
21-49-00.568000,[R]: 50 
21-49-00.568000,[R]: 1 
21-49-00.569000,[R]: 2 
21-49-00.592000,[R]: 50 
21-49-00.605000,[R]: 1 
21-49-00.624000,[R]: 2 
21-49-00.631000,[R]: 50 
21-49-00.632000,[R]: 20 
21-49-00.632000,[R]: 1 
21-49-00.634000,S 1 	RSSI: 57
21-49-00.634000,[R]: 2 
21-49-00.635000,[R]: 50 
21-49-00.636000,[R]: 1 
21-49-00.637000,S 1 	RSSI: 57
21-49-00.637000,[R]: 2 
21-49-00.638000,[R]: 50 
21-49-00.643000,[R]: 1 
21-49-00.643000,S 1 	RSSI: 58
21-49-00.643000,[R]: 2 
21-49-00.646000,[R]: 50 
21-49-00.646000,[R]: 1 
21-49-00.647000,S 1 	RSSI: 57
21-49-00.647000,[R]: 2 
21-49-00.648000,[R]: 50 
21-49-00.648000,[R]: 1 
21-49-00.649000,S 1 	RSSI: 57
21-49-00.649000,[R]: 2 
21-49-00.650000,[R]: 50 
21-49-00.650000,[R]: 1 
21-49-00.651000,S 1 	RSSI: 58
21-49-00.653000,[R]: 2 
21-49-00.653000,[R]: 50 
21-49-00.654000,[R]: 20 
21-49-00.654000,[R]: 1 
21-49-00.655000,[R]: 2 
21-49-00.655000,[R]: 50 
21-49-00.656000,[R]: 1 
21-49-00.656000,S 1 	RSSI: 57
21-49-00.656000,[R]: 2 
21-49-00.657000,[R]: 50 
21-49-00.657000,[R]: 1 
21-49-00.658000,S 1 	RSSI: 57
21-49-00.658000,[R]: 2 
21-49-00.659000,[R]: 50 
21-49-00.659000,[R]: 1 
21-49-00.659000,S 1 	RSSI: 57
21-49-00.660000,[R]: 2 
21-49-00.660000,[R]: 50 
21-49-00.667000,[R]: 1 
21-49-00.667000,S 1 	RSSI: 57
21-49-00.668000,[R]: 2 
21-49-00.669000,[R]: 50 
21-49-00.669000,[R]: 1 
21-49-00.669000,S 1 	RSSI: 57
21-49-00.670000,[R]: 2 
21-49-00.670000,[R]: 50 
21-49-00.671000,[R]: 1 
21-49-00.671000,S 1 	RSSI: 57
21-49-00.672000,[R]: 2 
21-49-00.672000,[R]: 50 
21-49-00.675000,[R]: 1 
21-49-00.678000,S 1 	RSSI: 57
21-49-00.678000,[R]: 2 
21-49-00.679000,[R]: 50 
21-49-00.679000,[R]: 1 
21-49-00.680000,S 1 	RSSI: 57
21-49-00.680000,[R]: 2 
21-49-00.681000,[R]: 50 
21-49-00.681000,[R]: 1 
21-49-00.681000,S 1 	RSSI: 57
21-49-00.682000,[R]: 2 
21-49-00.682000,[R]: 50 
21-49-00.683000,[R]: 1 
21-49-00.684000,S 1 	RSSI: 57
21-49-00.684000,[R]: 2 
21-49-00.685000,[R]: 50 
21-49-00.685000,[R]: 1 
21-49-00.688000,S 1 	RSSI: 57
21-49-00.688000,[R]: 2 
21-49-00.689000,[R]: 50 
21-49-00.689000,[R]: 1 
21-49-00.690000,S 1 	RSSI: 57
21-49-00.690000,[R]: 2 
21-49-00.691000,[R]: 50 
21-49-00.691000,[R]: 1 
21-49-00.692000,S 1 	RSSI: 57
21-49-00.692000,[R]: 2 
21-49-00.692000,[R]: 50 
21-49-00.693000,[R]: 1 
21-49-00.693000,S 1 	RSSI: 57
21-49-00.694000,[R]: 2 
21-49-00.695000,[R]: 50 
21-49-00.700000,[R]: 1 
21-49-00.700000,S 1 	RSSI: 57
21-49-00.701000,[R]: 2 
21-49-00.701000,[R]: 50 
21-49-00.702000,[R]: 1 
21-49-00.702000,S 1 	RSSI: 57
21-49-00.703000,[R]: 2 
21-49-00.705000,[R]: 50 
21-49-00.705000,[R]: 1 
21-49-00.713000,S 1 	RSSI: 57
21-49-00.713000,[R]: 2 
21-49-00.714000,[R]: 50 
21-49-00.715000,[R]: 1 
21-49-00.715000,S 1 	RSSI: 57
21-49-00.716000,[R]: 2 
21-49-00.719000,[R]: 50 
21-49-00.720000,[R]: 1 
21-49-00.720000,S 1 	RSSI: 57
21-49-00.721000,[R]: 2 
21-49-00.722000,[R]: 50 
21-49-00.723000,[R]: 1 
21-49-00.803000,S 1 	RSSI: 57
21-49-00.823000,[R]: 2 
21-49-00.846000,[R]: 50 
21-49-00.877000,[R]: 1 
21-49-00.907000,[R]: 2 
21-49-00.918000,[R]: 50 
21-49-00.926000,[R]: 1 
21-49-00.927000,S 1 	RSSI: 57
21-49-00.927000,[R]: 2 
21-49-00.931000,[R]: 50 
21-49-00.932000,[R]: 1 
21-49-00.932000,S 1 	RSSI: 57
21-49-00.933000,[R]: 2 
21-49-00.933000,[R]: 50 
21-49-00.933000,[R]: 1 
21-49-00.934000,S 1 	RSSI: 57
21-49-00.935000,[R]: 2 
21-49-00.944000,[R]: 50 
21-49-00.944000,[R]: 1 
21-49-00.945000,S 1 	RSSI: 57
21-49-00.945000,[R]: 2 
21-49-00.948000,[R]: 50 
21-49-00.949000,[R]: 1 
21-49-00.949000,S 1 	RSSI: 57
21-49-00.949000,[R]: 20 
21-49-00.950000,[R]: 1 
21-49-00.950000,S 1 	RSSI: 57
21-49-00.951000,[R]: 2 
21-49-00.951000,[R]: 50 
21-49-00.952000,[R]: 1 
21-49-00.952000,S 1 	RSSI: 57
21-49-00.953000,[R]: 2 
21-49-00.953000,[R]: 50 
21-49-00.954000,[R]: 1 
21-49-00.954000,S 1 	RSSI: 57
21-49-00.956000,[R]: 2 
21-49-00.959000,[R]: 50 
21-49-00.960000,[R]: 1 
21-49-00.960000,S 1 	RSSI: 57
21-49-00.961000,[R]: 2 
21-49-00.962000,[R]: 50 
21-49-00.962000,[R]: 1 
21-49-00.963000,S 1 	RSSI: 57
21-49-00.964000,[R]: 2 
21-49-00.964000,[R]: 50 
21-49-00.965000,[R]: 1 
21-49-00.965000,S 1 	RSSI: 57
21-49-00.966000,[R]: 2 
21-49-00.966000,[R]: 50 
21-49-00.967000,[R]: 20 
21-49-00.967000,[R]: 1 
21-49-00.971000,[R]: 2 
21-49-00.972000,[R]: 50 
21-49-00.972000,[R]: 1 
21-49-00.973000,S 1 	RSSI: 57
21-49-00.973000,[R]: 2 
21-49-00.974000,[R]: 50 
21-49-00.975000,[R]: 1 
21-49-00.975000,S 1 	RSSI: 57
21-49-00.982000,[R]: 2 
21-49-00.983000,[R]: 50 
21-49-00.984000,[R]: 1 
21-49-00.984000,[R]: 2 
21-49-00.985000,[R]: 50 
21-49-00.985000,[R]: 1 
21-49-00.986000,S 1 	RSSI: 57
21-49-00.986000,[R]: 2 
21-49-00.990000,[R]: 50 
21-49-00.993000,[R]: 1 
21-49-00.994000,S 1 	RSSI: 57
21-49-00.994000,[R]: 2 
21-49-00.996000,[R]: 50 
21-49-00.997000,[R]: 20 
21-49-00.997000,[R]: 1 
21-49-00.997000,S 1 	RSSI: 57
21-49-00.998000,[R]: 2 
21-49-00.998000,[R]: 50 
21-49-00.999000,[R]: 1 
21-49-01.001000,S 1 	RSSI: 57
21-49-01.004000,[R]: 2 
21-49-01.005000,[R]: 50 
21-49-01.006000,[R]: 1 
21-49-01.007000,S 1 	RSSI: 57
21-49-01.007000,[R]: 2 
21-49-01.019000,[R]: 50 
21-49-01.019000,[R]: 1 
21-49-01.020000,S 1 	RSSI: 57
21-49-01.021000,[R]: 2 
21-49-01.021000,[R]: 50 
21-49-01.023000,[R]: 1 
21-49-01.024000,S 1 	RSSI: 57
21-49-01.025000,[R]: 2 
21-49-01.026000,[R]: 50 
21-49-01.029000,[R]: 1 
21-49-01.029000,S 1 	RSSI: 57
21-49-01.029000,[R]: 2 
21-49-01.030000,[R]: 50 
21-49-01.031000,[R]: 20 
21-49-01.031000,[R]: 1 
21-49-01.040000,[R]: 2 
21-49-01.041000,[R]: 50 
21-49-01.042000,[R]: 1 
21-49-01.043000,S 1 	RSSI: 57
21-49-01.043000,[R]: 2 
21-49-01.052000,[R]: 50 
21-49-01.052000,[R]: 1 
21-49-01.053000,S 1 	RSSI: 57
21-49-01.054000,[R]: 2 
21-49-01.055000,[R]: 50 
21-49-01.057000,[R]: 1 
21-49-01.059000,S 1 	RSSI: 57
21-49-01.059000,[R]: 2 
21-49-01.069000,[R]: 50 
