23-18-15.625,"""Scanner enabled\r\n"""
23-20-33.870,58 44 44 0 0 0 0 0
23-20-33.871,0 0 0 0 0 0 0 0
23-20-33.871,0 0 0 44 0 0 44 0
23-20-33.872,45 44 44 0 0 0 0 0
23-20-33.872,"44 44 0 0 0 0""6 48"""
23-20-33.873,"3 58"""
23-20-33.874,"4 51"""
23-20-33.878,"7 52"""
23-20-33.883,"8 49"""
23-20-33.887,"1 46"""
23-20-33.891,"2 45"""
23-20-33.893,"6 49"""
23-20-33.895,"3 58"""
23-20-33.906, 0 0 0 0 0 0 0 0
23-20-33.906,0 0 0 0 0 0 0 0
23-20-33.910,0 44 0 0 0 0 0 0
23-20-33.911,0 0 0 0 0 0 0 0
23-20-33.912,0 0 0 0 0 0 0 0
23-20-33.913,0 0 0 44 0 0 44 0
23-20-33.913,45 44 44 0 0 0 0 50
23-20-33.914,"45 44 0 0 0 0 ""7 52"""
23-20-33.915,"8 50"""
23-20-33.920,"1 46"""
23-20-33.923,"2 45"""
23-20-33.924,"6 48"""
23-20-33.926,"3 57"""
23-20-33.930,"4 51"""
23-20-33.947, 0 0 0 0 0 51 0 0
23-20-33.949,48 0 0 0 0 0 0 0
23-20-33.949,62 44 0 0 0 0 0 0
23-20-33.950,0 0 44 0 0 0 44 48
23-20-33.951,0 0 0 0 0 0 0 0
23-20-33.951,0 0 0 0 0 0 44 0
23-20-33.952,46 44 44 0 0 0 0 47
23-20-33.953,"46 44 52 ""1 46"""
23-20-33.953,"2 45"""
23-20-33.956,"8 51"""
23-20-33.959,"3 57"""
23-20-33.962,"4 51"""
23-20-33.973,"1 46"""
23-20-33.975,"7 52"""
23-20-33.985, 0 0 0 0 0 51 0 0
23-20-33.986,0 0 0 0 0 0 0 0
23-20-33.987,62 44 0 0 0 0 0 0
23-20-33.988,0 0 44 0 0 0 44 47
23-20-33.988,0 0 0 0 0 0 0 0
23-20-33.989,0 0 0 0 0 0 0 0
23-20-33.990,0 0 44 0 0 0 0 44
23-20-33.990,"0 0 48 0 0 0 ""8 53"""
23-20-33.997,"3 57"""
23-20-33.997,"6 48"""
23-20-33.998,"4 51"""
23-20-34.007,"1 46"""
23-20-34.008,"7 52"""
23-20-34.010,"2 45"""
23-20-34.012,"8 54"""
23-20-34.026, 0 0 0 57 0 51 0 0
23-20-34.035,48 0 0 0 0 44 0 0
23-20-34.047,0 0 0 0 0 0 0 0
23-20-34.048,0 0 44 0 0 0 44 46
23-20-34.059,0 0 0 0 0 0 0 0
23-20-34.064,0 0 0 44 0 0 44 0
23-20-34.073,0 0 44 0 0 0 0 44
23-20-34.092,"0 0 47 0 0""1 46"""
23-20-34.106,"6 48"""
23-20-34.117,"3 57"""
23-20-34.117,"4 51"""
23-20-34.117,"8 55"""
23-20-34.118,"1 46"""
23-20-34.119, 0 0 60 0 0 0 0 51
23-20-34.120,0 0 0 0 0 0 0 0
23-20-34.121,0 0 0 0 0 0 0 0
23-20-34.121,56 0 44 0 0 0 44 44
23-20-34.122,0 0 0 0 0 0 0 0
23-20-34.123,0 0 0 44 0 0 0 0
23-20-34.123,0 0 0 0 0 0 0 0
23-20-34.124,"0 0 46 0 0 0 0""6 48"""
23-20-34.124,"3 58"""
23-20-34.128,"4 51"""
23-20-34.129,"2 46"""
23-20-34.129,"8 55"""
23-20-34.133,"7 51"""
23-20-34.133,"1 46"""
23-20-34.134,"6 49"""
23-20-34.135,"3 58"""
23-20-34.136, 0 0 59 0 0 0 0 0
23-20-34.139,48 0 44 0 0 0 0 44
23-20-34.139,0 0 0 0 0 57 0 0
23-20-34.140,56 0 44 0 0 0 0 45
23-20-34.140,0 0 0 0 0 0 0 0
23-20-34.141,0 0 0 44 0 0 44 0
23-20-34.141,47 44 44 0 0 0 0 44
23-20-34.142,"0 0 47 ""4 51"""
23-20-34.142,"2 45"""
23-20-34.143,"8 56"""
23-20-34.143,"7 51"""
23-20-34.144,"1 46"""
23-20-34.144,"6 49"""
23-20-34.148, 0 0 60 0 0 0 0 0
23-20-34.150,0 0 0 0 0 0 0 0
23-20-34.151,0 0 0 0 0 0 0 0
23-20-34.151,57 44 0 0 0 0 44 45
23-20-34.152,0 0 0 0 0 0 0 0
23-20-34.153,0 0 0 44 0 0 44 0
23-20-34.153,47 44 44 0 0 0 0 44
23-20-34.154,"54 44 48 0""4 51"""
23-20-34.155,"1 46"""
23-20-34.156,"8 57"""
23-20-34.157,"3 58"""
23-20-34.157,"7 52"""
23-20-34.161,"6 49"""
23-20-34.171,"4 51"""
23-20-34.173,"1 46"""
23-20-34.185, 0 0 0 0 0 52 0 0
23-20-34.186,0 0 0 0 0 0 0 0
23-20-34.187,0 0 0 0 0 0 0 0
23-20-34.188,0 0 0 0 0 0 44 45
23-20-34.189,0 0 0 0 0 0 0 0
23-20-34.189,0 0 0 44 0 0 44 0
23-20-34.193,0 0 0 0 0 0 0 0
23-20-34.194,"55 44 48 0 0 0 0""8 58"""
23-20-34.194,"3 59"""
23-20-34.195,"7 51"""
23-20-34.195,"6 49"""
23-20-34.206,"1 46"""
23-20-34.210,"2 46"""
23-20-34.214,"8 58"""
23-20-34.216,"3 58"""
23-20-34.227, 0 0 0 0 0 51 0 0
23-20-34.227,53 0 44 0 0 45 0 0
23-20-34.228,62 44 0 0 0 0 0 0
23-20-34.229,0 0 0 0 0 0 0 0
23-20-34.229,0 0 0 0 0 0 0 0
23-20-34.230,0 0 0 44 0 0 44 0
23-20-34.230,0 0 0 0 0 0 0 0
23-20-34.231,"0 44 49 0 0 0""6 49"""
23-20-34.233,"4 51"""
23-20-34.239,"1 46"""
23-20-34.244,"2 46"""
23-20-34.246,"7 51"""
23-20-34.248,"3 59"""
23-20-34.250,"8 59"""
23-20-34.252,"6 49"""
23-20-34.268, 0 0 0 0 0 51 0 0
23-20-34.269,52 0 0 0 0 45 0 0
23-20-34.269,61 44 0 0 0 0 0 0
23-20-34.271,0 0 0 0 0 0 44 45
23-20-34.272,0 0 0 0 0 0 0 0
23-20-34.273,0 0 0 44 0 0 44 0
23-20-34.273,0 0 0 0 0 0 0 0
23-20-34.274,"0 44 48 0 0 ""1 46"""
23-20-34.274,"4 51"""
23-20-34.277,"2 46"""
23-20-34.278,"7 51"""
23-20-34.281,"3 58"""
23-20-34.286,"6 49"""
23-20-34.286,"8 59"""
23-20-34.294,"1 46"""
23-20-34.308, 0 0 0 60 0 0 49 53
23-20-34.309,52 0 0 0 0 45 0 0
23-20-34.310,60 44 0 0 0 60 0 0
23-20-34.311,60 0 0 0 0 0 44 44
23-20-34.311,0 0 0 0 0 0 0 0
23-20-34.312,51 0 0 44 0 0 44 0
23-20-34.312,0 0 0 0 0 0 0 44
23-20-34.313,"0 0 46""4 51"""
23-20-34.313,"2 46"""
23-20-34.315,"3 58"""
23-20-34.316,"8 59"""
23-20-34.321,"6 49"""
23-20-34.327,"1 46"""
23-20-34.331,"4 51"""
23-20-34.344, 0 0 0 0 0 0 0 51
23-20-34.345,0 0 0 0 0 0 0 0
23-20-34.346,0 0 0 0 0 0 0 0
23-20-34.349,61 0 0 0 0 0 44 44
23-20-34.350,0 0 0 0 0 0 0 0
23-20-34.351,51 0 0 0 0 0 44 0
23-20-34.351,0 0 0 0 0 0 0 0
23-20-34.352,"0 0 46 0 0 0 0 ""3 58"""
23-20-34.353,"7 52"""
23-20-34.354,"6 49"""
23-20-34.361,"1 46"""
23-20-34.366,"4 51"""
23-20-34.368,"8 59"""
23-20-34.370,"2 46"""
23-20-34.374,"3 58"""
23-20-34.376,"7 52"""
23-20-34.386, 0 0 0 0 0 0 0 0
23-20-34.387,0 0 0 0 0 46 0 0
23-20-34.389,0 44 0 0 0 59 0 0
23-20-34.389,62 0 0 0 0 0 44 0
23-20-34.390,0 0 0 0 0 0 0 0
23-20-34.391,0 0 0 44 0 0 44 0
23-20-34.391,48 0 0 0 0 0 0 44
23-20-34.392,"0 0 46 0 0 0""1 46"""
23-20-34.392,"6 49"""
23-20-34.395,"4 51"""
23-20-34.404,"2 46"""
23-20-34.405,"7 52"""
23-20-34.407,"3 59"""
23-20-34.411,"8 58"""
23-20-34.428, 0 0 0 0 0 0 0 0
23-20-34.429,0 0 0 44 0 47 0 0
23-20-34.430,0 44 0 0 0 59 0 0
23-20-34.430,62 0 0 0 0 0 44 44
23-20-34.431,0 0 0 0 0 0 0 0
23-20-34.431,0 48 0 44 0 0 44 0
23-20-34.432,48 0 0 0 0 0 0 0
23-20-34.432,"0 0 0 0 0 ""6 49"""
23-20-34.433,"2 46"""
23-20-34.443,"4 51"""
23-20-34.450,"3 59"""
23-20-34.461,"8 57"""
23-20-34.463,"7 52"""
23-20-34.466,"1 46"""
23-20-34.472,"6 49"""
23-20-34.473, 0 0 0 0 0 0 0 0
23-20-34.474,0 0 0 0 0 0 0 44
23-20-34.476,0 0 0 0 0 59 0 0
23-20-34.479,0 44 0 0 0 0 44 44
23-20-34.480,0 0 0 0 0 0 0 0
23-20-34.484,0 48 0 44 0 0 44 0
23-20-34.494,0 44 0 0 0 0 0 45
23-20-34.494,"46 0 0 0 0 ""2 46"""
23-20-34.495,"4 51"""
23-20-34.495,"3 59"""
23-20-34.496,"8 56"""
23-20-34.496,"7 52"""
23-20-34.497,"1 46"""
23-20-34.497,"6 49"""
23-20-34.498,"2 45"""
23-20-34.506, 0 0 59 0 0 0 0 0
23-20-34.507,0 0 0 0 0 0 0 44
23-20-34.508,0 0 0 0 0 0 0 0
23-20-34.509,0 44 0 0 0 0 44 44
23-20-34.509,0 0 0 0 0 0 0 0
23-20-34.510,0 0 0 44 0 0 44 0
23-20-34.510,48 44 0 0 0 0 0 44
23-20-34.510,"46 0 0 0 0 ""4 51"""
23-20-34.511,"1 46"""
23-20-34.512,"8 56"""
23-20-34.513,"7 52"""
23-20-34.516,"6 49"""
23-20-34.523,"2 45"""
23-20-34.531,"4 51"""
23-20-34.534,"1 46"""
23-20-34.545, 0 0 59 0 0 53 0 0
23-20-34.546,0 0 0 0 0 0 0 44
23-20-34.547,0 0 0 0 0 0 0 0
23-20-34.548,0 44 0 0 0 0 44 44
23-20-34.551,0 0 0 0 0 0 0 0
23-20-34.552,0 0 0 44 0 0 44 0
23-20-34.553,0 44 0 0 0 0 0 0
23-20-34.553,"0 0 0 0 0 0 ""7 53"""
23-20-34.554,"2 45"""
23-20-34.554,"6 49"""
23-20-34.564,"4 51"""
23-20-34.567,"3 59"""
23-20-34.569,"8 59"""
23-20-34.586, 0 0 0 0 0 0 0 0
23-20-34.587,0 0 0 0 0 0 0 0
23-20-34.587,0 0 0 44 0 0 44 0
23-20-34.588,0 44 0 0 0 0 44 0
23-20-34.588,0 0 0 0 0 0 0 0
23-20-34.589,0 0 60 44 0 0 44 0
23-20-34.590,0 0 0 0 0 0 0 0
23-20-34.590,"0 44 0 0 0 0 0""6 50"""
23-20-34.596,"4 51"""
23-20-34.600,"3 59"""
23-20-34.602,"1 46"""
23-20-34.609,"7 52"""
23-20-34.611,"2 44"""
23-20-34.612,"6 50"""
23-20-34.626, 0 0 0 0 0 0 0 50
23-20-34.631,0 0 0 0 0 0 0 0
23-20-34.631,0 0 0 44 0 0 44 0
23-20-34.632,0 44 0 0 0 0 44 44
23-20-34.633,0 0 0 0 0 0 0 0
23-20-34.633,0 0 60 44 0 0 44 0
23-20-34.634,48 44 0 0 0 0 0 0
23-20-34.634,"0 0 0 0 0 ""3 59"""
23-20-34.635,"4 51"""
23-20-34.641,"6 50"""
23-20-34.642,"7 53"""
23-20-34.643,"2 44"""
23-20-34.664, 0 0 0 0 0 0 0 0
23-20-34.664,0 0 0 0 0 0 0 0
23-20-34.665,0 0 0 0 0 0 0 0
23-20-34.666,60 44 0 0 0 0 44 44
23-20-34.666,0 0 0 0 0 0 0 0
23-20-34.668,0 0 60 44 0 0 0 0
23-20-34.668,0 44 0 0 0 0 0 0
23-20-34.669,"0 0 0 0 0 0 0 ""4 51"""
23-20-34.669,"1 46"""
23-20-34.670,"3 59"""
23-20-34.674,"7 53"""
23-20-34.675,"2 44"""
23-20-34.681,"6 50"""
23-20-34.705, 0 0 0 0 0 0 0 0
23-20-34.715,0 0 0 0 0 0 0 0
23-20-34.726,0 0 0 44 0 0 44 0
23-20-34.729,0 0 0 0 0 0 0 0
23-20-34.736,0 0 0 0 0 0 0 0
23-20-34.744,0 0 58 44 0 0 44 0
23-20-34.744,0 44 0 0 0 0 0 44
23-20-34.745,"0 0 0 0 0 0 0 ""3 59"""
23-20-34.745,"7 52"""
23-20-34.746,"2 44"""
23-20-34.746,"6 51"""
23-20-34.748,"4 51"""
23-20-34.748,"8 56"""
23-20-34.749,"3 59"""
23-20-34.749, 0 0 0 0 0 0 0 0
23-20-34.750,0 0 0 0 0 0 0 0
23-20-34.751,0 0 0 44 0 0 44 0
23-20-34.756,0 44 0 0 0 0 44 44
23-20-34.757,0 0 0 0 0 0 0 0
23-20-34.757,0 0 58 44 0 0 44 0
23-20-34.758,0 0 0 0 0 0 0 0
23-20-34.758,"0 44 0 0 0 0 ""2 44"""
23-20-34.759,"6 51"""
23-20-34.759,"4 51"""
23-20-34.764,"7 52"""
23-20-34.767,"3 59"""
23-20-34.769,"8 55"""
23-20-34.775,"1 46"""
23-20-34.785, 0 0 0 0 0 0 0 0
23-20-34.787,0 0 0 0 0 0 0 0
23-20-34.788,0 0 0 44 0 0 44 0
23-20-34.788,0 44 0 0 0 0 0 44
23-20-34.789,0 0 0 0 0 0 0 0
23-20-34.789,0 0 57 44 0 0 44 0
23-20-34.790,0 44 0 0 0 0 0 44
23-20-34.790,"0 44 0 0 0 0""2 44"""
23-20-34.791,"6 51"""
23-20-34.791,"3 59"""
23-20-34.793,"4 50"""
23-20-34.803,"8 55"""
23-20-34.805,"7 52"""
23-20-34.809,"1 46"""
23-20-34.810,"2 44"""
23-20-34.826, 0 0 59 58 0 53 0 46
23-20-34.827, 0 0 59 58 0 53 0 46
23-20-34.828,0 0 0 0 0 0 0 0
23-20-34.829,0 0 0 0 0 0 0 0
23-20-34.829,58 0 0 0 0 0 44 44
23-20-34.830,0 0 0 0 0 0 0 0
23-20-34.830,0 0 0 0 0 0 0 0
23-20-34.831,48 0 0 0 0 0 0 44
23-20-34.831,"46 44 0 0 0 ""4 50"""
23-20-34.832,"3 59"""
23-20-34.834,"8 54"""
23-20-34.839,"7 52"""
23-20-34.840,"6 51"""
23-20-34.842,"1 46"""
23-20-34.844,"2 44"""
23-20-34.868, 0 49 0 0 0 0 0 46
23-20-34.871,0 0 0 0 0 44 0 0
23-20-34.872,0 0 0 0 0 0 0 0
23-20-34.872,58 0 0 0 0 0 44 44
23-20-34.873,0 0 0 0 0 0 0 0
23-20-34.873,0 0 57 44 0 0 44 0
23-20-34.874,48 44 0 0 0 0 0 44
23-20-34.874,"0 44 0 0 ""4 50"""
23-20-34.875,"1 46"""
23-20-34.876,"3 58"""
23-20-34.876,"2 44"""
23-20-34.877,"8 54"""
23-20-34.877,"7 52"""
23-20-34.881,"6 51"""
23-20-34.892,"4 50"""
23-20-34.893,"1 46"""
23-20-34.895,"3 58"""
23-20-34.908, 0 49 0 0 0 52 0 0
23-20-34.909,0 0 0 0 0 44 0 0
23-20-34.910,0 0 0 44 0 0 44 46
23-20-34.910,0 0 0 0 0 0 44 44
23-20-34.912,0 0 0 0 0 0 0 0
23-20-34.912,0 0 58 0 0 0 44 0
23-20-34.913,0 0 0 0 0 0 0 44
23-20-34.913,"45 44 0 0 ""2 44"""
23-20-34.914,"8 53"""
23-20-34.914,"7 52"""
23-20-34.915,"6 51"""
23-20-34.924,"4 50"""
23-20-34.926,"1 46"""
23-20-34.929,"3 58"""
23-20-34.931,"2 44"""
23-20-34.933,"8 53"""
23-20-34.946, 0 0 0 0 0 52 0 0
23-20-34.947,48 0 0 0 0 44 0 0
23-20-34.947,0 0 0 44 0 0 44 46
23-20-34.948,0 0 0 0 0 0 44 44
23-20-34.948,0 0 0 0 0 0 0 0
23-20-34.950,0 0 58 44 0 0 44 0
23-20-34.952,0 0 0 0 0 0 0 0
23-20-34.952,"0 0 0 0 0 ""6 51"""
23-20-34.953,"3 58"""
23-20-34.954,"4 50"""
23-20-34.961,"1 46"""
23-20-34.963,"2 44"""
23-20-34.965,"7 53"""
23-20-34.969,"8 52"""
23-20-34.985, 0 0 57 58 0 52 0 0
23-20-34.986,48 0 0 0 0 44 0 0
23-20-34.987,0 0 0 0 0 0 0 0
23-20-34.988,0 0 0 0 0 0 44 45
23-20-34.988,0 0 0 0 0 0 0 0
23-20-34.990,0 0 0 0 0 0 0 0
23-20-34.991,0 0 0 0 0 0 0 0
23-20-34.993,"0 0 0 0 0 0 0 ""1 46"""
23-20-34.995,"2 44"""
23-20-34.995,"3 58"""
23-20-34.996,"4 50"""
23-20-35.001,"6 51"""
23-20-35.004,"8 52"""
23-20-35.006,"7 53"""
23-20-35.015,"1 46"""
23-20-35.030, 0 48 0 0 0 0 0 45
23-20-35.031,0 0 0 0 0 0 0 0
23-20-35.032,58 44 0 44 0 0 44 46
23-20-35.033,57 44 44 0 0 0 44 46
23-20-35.033,0 0 0 0 0 0 0 0
23-20-35.035,53 44 60 44 0 0 44 0
23-20-35.037,48 44 44 0 0 0 0 44
23-20-35.037,"""3 58"""
23-20-35.038,"4 50"""
23-20-35.039,"8 51"""
23-20-35.039,"7 53"""
23-20-35.041,"6 51"""
23-20-35.047,"1 46"""
23-20-35.051,"2 44"""
23-20-35.055,"3 58"""
23-20-35.068, 0 0 0 0 0 0 0 44
23-20-35.069,47 0 0 0 0 0 0 44
23-20-35.069,57 44 0 0 0 0 0 48
23-20-35.071,57 44 44 0 0 0 44 53
23-20-35.072,0 0 0 0 0 0 0 0
23-20-35.073,0 0 60 44 0 0 44 0
23-20-35.073,47 44 44 0 0 0 0 44
23-20-35.074,"0 0""4 50"""
23-20-35.074,"7 53"""
23-20-35.075,"6 51"""
23-20-35.080,"1 46"""
23-20-35.083,"2 44"""
23-20-35.087,"3 58"""
23-20-35.091,"4 50"""
23-20-35.106, 0 0 0 0 0 0 0 0
23-20-35.108,47 0 0 0 0 0 0 0
23-20-35.113,57 44 0 0 0 0 0 0
23-20-35.117,56 44 44 0 0 0 44 51
23-20-35.131,0 0 0 0 0 0 0 0
23-20-35.136,0 0 61 44 0 0 44 0
23-20-35.142,0 0 0 0 0 0 0 0
23-20-35.143,"0 0 0 0 0 ""1 46"""
23-20-35.143,"2 44"""
23-20-35.145,"6 51"""
23-20-35.145,"3 58"""
23-20-35.160,"4 50"""
23-20-35.161,"7 53"""
23-20-35.162,"8 51"""
23-20-35.162,"1 46"""
23-20-35.163, 0 0 0 0 0 0 0 0
23-20-35.164,0 0 0 0 0 0 0 0
23-20-35.164,0 0 0 0 0 0 0 0
23-20-35.165,56 44 44 0 0 0 0 0
23-20-35.165,0 0 0 0 0 0 0 0
23-20-35.166,0 0 0 44 0 0 44 0
23-20-35.166,48 44 44 0 0 0 0 44
23-20-35.167,"48 0 0 0 0 0""6 51"""
23-20-35.168,"3 58"""
23-20-35.172,"4 50"""
23-20-35.172,"7 53"""
23-20-35.173,"8 51"""
23-20-35.173,"1 46"""
23-20-35.174,"2 44"""
23-20-35.174,"6 51"""
23-20-35.175,"3 58"""
23-20-35.186, 0 0 0 0 0 0 0 0
23-20-35.187,49 0 0 0 0 0 0 44
23-20-35.188,58 44 0 0 0 0 0 46
23-20-35.188,0 0 0 0 0 0 0 0
23-20-35.189,0 0 0 0 0 0 0 0
23-20-35.190,0 0 0 44 0 0 44 0
23-20-35.191,48 44 44 0 0 0 0 44
23-20-35.198,"45 0 0 0 0""7 55"""
23-20-35.199,"8 50"""
23-20-35.200,"6 51"""
23-20-35.203,"2 45"""
23-20-35.206,"3 58"""
23-20-35.210,"4 50"""
23-20-35.226, 0 0 0 0 0 0 0 0
23-20-35.227,48 0 0 0 0 0 0 0
23-20-35.228,0 44 0 0 0 0 0 45
23-20-35.229,0 0 44 0 0 0 44 45
23-20-35.229,0 0 0 0 0 0 0 0
23-20-35.230,0 0 0 0 0 0 44 0
23-20-35.230,0 0 44 0 0 0 0 44
23-20-35.231,"45 0 0 0 0 0""1 46"""
23-20-35.231,"7 55"""
23-20-35.232,"2 45"""
23-20-35.239,"3 58"""
23-20-35.243,"4 50"""
23-20-35.253,"1 46"""
23-20-35.255,"7 54"""
23-20-35.265, 0 0 0 0 0 53 0 0
23-20-35.268,0 0 0 0 0 0 0 0
23-20-35.268,0 44 0 0 0 0 0 44
23-20-35.269,0 0 44 0 0 0 44 44
23-20-35.269,0 0 0 0 0 0 0 0
23-20-35.270,0 0 0 0 0 0 0 0
23-20-35.271,0 0 44 0 0 0 0 44
23-20-35.271,"0 0 0 0 0 0 0""8 51"""
23-20-35.272,"3 58"""
23-20-35.274,"6 51"""
23-20-35.275,"4 50"""
23-20-35.287,"1 46"""
23-20-35.291,"7 53"""
23-20-35.292,"8 51"""
23-20-35.306, 0 0 0 58 0 53 0 0
23-20-35.307,0 0 0 0 0 0 0 0
23-20-35.308,0 0 0 0 0 0 0 44
23-20-35.309,0 0 44 0 0 0 44 44
23-20-35.309,0 0 0 0 0 0 0 0
23-20-35.311,0 0 0 44 0 0 44 0
23-20-35.311,0 0 44 0 0 0 0 44
23-20-35.312,"0 0 0 0 0 0""1 46"""
23-20-35.313,"6 51"""
23-20-35.313,"3 58"""
23-20-35.314,"4 50"""
23-20-35.329,"8 51"""
23-20-35.333,"1 46"""
23-20-35.345, 0 0 60 0 0 0 0 58
23-20-35.346,0 0 0 0 0 0 0 0
23-20-35.352,0 0 0 0 0 0 0 0
23-20-35.352,57 0 44 0 0 0 44 44
23-20-35.353,0 0 0 0 0 0 0 0
23-20-35.353,0 0 0 0 0 0 0 0
23-20-35.354,0 0 0 0 0 0 0 0
23-20-35.355,"0 0 45 0 0 0 0 ""3 58"""
23-20-35.356,"4 50"""
23-20-35.357,"2 45"""
23-20-35.360,"6 51"""
23-20-35.362,"8 51"""
23-20-35.365,"7 53"""
23-20-35.387, 0 0 0 0 0 0 0 0
23-20-35.387,52 0 44 0 0 0 0 44
23-20-35.388,0 0 0 0 0 0 0 0
23-20-35.389,57 0 44 0 0 0 0 44
23-20-35.389,0 0 0 0 0 0 0 0
23-20-35.390,0 0 0 44 0 0 0 0
23-20-35.391,47 44 44 0 0 0 0 44
23-20-35.393,"0 0 45 0 0""4 50"""
23-20-35.394,"2 46"""
23-20-35.396,"8 51"""
23-20-35.402,"7 53"""
23-20-35.403,"1 46"""
23-20-35.404,"6 51"""
23-20-35.408,"3 58"""
23-20-35.427, 0 0 0 0 0 0 0 57
23-20-35.429,52 0 44 0 0 0 0 44
23-20-35.430,0 0 0 0 0 0 0 0
23-20-35.430,57 44 44 0 0 0 44 44
23-20-35.431,0 0 0 0 0 0 0 0
23-20-35.431,0 0 0 44 0 0 44 0
23-20-35.432,0 44 0 0 0 0 0 44
23-20-35.433,"0 0 0 0 ""4 50"""
23-20-35.433,"2 46"""
23-20-35.434,"3 58"""
23-20-35.435,"7 53"""
23-20-35.436,"1 46"""
23-20-35.436,"6 51"""
23-20-35.451,"4 50"""
23-20-35.464, 0 0 60 0 0 0 0 0
23-20-35.465,0 0 0 0 0 0 0 0
23-20-35.465,0 0 0 0 0 0 0 0
23-20-35.466,58 44 44 0 0 0 44 0
23-20-35.469,0 0 0 0 0 0 0 0
23-20-35.470,0 0 0 44 0 0 44 0
23-20-35.470,0 0 0 0 0 0 0 0
23-20-35.471,"0 0 0 0 0 0 0 ""1 46"""
23-20-35.472,"2 46"""
23-20-35.475,"6 51"""
23-20-35.475,"3 58"""
23-20-35.476,"4 50"""
23-20-35.484,"7 53"""
23-20-35.489,"8 51"""
23-20-35.493,"1 46"""
23-20-35.506, 0 0 60 0 0 0 0 0
23-20-35.510,0 0 0 0 0 0 0 0
23-20-35.511,0 0 0 0 0 0 0 0
23-20-35.512,58 44 44 0 0 0 0 0
23-20-35.514,0 0 0 0 0 0 0 0
23-20-35.514,0 0 0 44 0 0 44 0
23-20-35.518,48 44 44 0 0 0 0 0
23-20-35.519,"55 0 45 0 0 ""6 51"""
23-20-35.521,"3 58"""
23-20-35.522,"4 50"""
23-20-35.524,"7 53"""
23-20-35.530,"8 51"""
23-20-35.532,"1 46"""
23-20-35.538,"6 51"""
23-20-35.539,"3 58"""
23-20-35.546, 0 0 0 0 0 53 0 0
23-20-35.549,0 0 0 0 0 0 0 0
23-20-35.551,60 44 0 0 0 58 0 0
23-20-35.552,0 0 0 0 0 0 0 0
23-20-35.554,0 0 0 0 0 0 0 0
23-20-35.562,0 0 0 44 0 0 44 0
23-20-35.566,47 0 44 0 0 0 0 44
23-20-35.566,"55 44 45 0 0""1 46"""
23-20-35.568,"7 53"""
23-20-35.568,"8 51"""
23-20-35.569,"2 46"""
23-20-35.570,"3 58"""
23-20-35.570,"4 50"""
23-20-35.575,"1 46"""
23-20-35.588, 0 0 62 0 0 0 48 54
23-20-35.588,53 0 0 0 0 44 0 0
23-20-35.589,60 44 0 0 0 58 0 0
23-20-35.590,0 0 0 0 0 0 44 44
23-20-35.592,0 0 0 0 0 0 0 0
23-20-35.593,0 0 0 0 0 0 0 0
23-20-35.594,47 0 0 0 0 0 0 44
23-20-35.595,"54 44 45 ""7 53"""
23-20-35.597,"2 46"""
23-20-35.597,"8 51"""
23-20-35.598,"3 58"""
23-20-35.602,"6 51"""
23-20-35.610,"4 50"""
23-20-35.611,"1 46"""
23-20-35.615,"7 53"""
23-20-35.625, 0 53 60 0 0 53 0 0
23-20-35.626,0 0 0 0 0 0 0 0
23-20-35.628,0 0 0 0 0 0 0 0
23-20-35.630,57 0 0 0 0 0 44 44
23-20-35.631,0 0 0 0 0 0 0 0
23-20-35.631,0 0 0 44 0 0 44 0
23-20-35.632,0 0 0 0 0 0 0 44
23-20-35.632,"0 0 0 0 0 0 ""3 58"""
23-20-35.634,"6 51"""
23-20-35.635,"4 50"""
23-20-35.642,"1 46"""
23-20-35.647,"7 53"""
23-20-35.651,"8 51"""
23-20-35.652,"2 46"""
23-20-35.665, 0 53 0 0 0 53 0 0
23-20-35.665,0 0 0 0 0 44 0 0
23-20-35.666,0 0 0 0 0 0 0 0
23-20-35.666,0 0 0 0 0 0 44 0
23-20-35.669,0 0 0 0 0 0 0 0
23-20-35.670,0 0 0 44 0 0 44 0
23-20-35.671,0 0 0 0 0 0 0 0
23-20-35.671,"54 0 45 0 0 0 0""3 58"""
23-20-35.672,"6 51"""
23-20-35.673,"4 50"""
23-20-35.675,"1 46"""
23-20-35.684,"7 53"""
23-20-35.690,"8 51"""
23-20-35.695,"3 58"""
23-20-35.705, 0 53 0 57 0 53 0 0
23-20-35.706,0 0 0 0 0 0 0 0
23-20-35.715,61 0 0 0 0 58 0 0
23-20-35.715,0 0 0 0 0 0 44 44
23-20-35.716,0 0 0 0 0 0 0 0
23-20-35.716,0 0 0 0 0 0 0 0
23-20-35.717,0 0 0 0 0 0 0 44
23-20-35.718,"0 0 45 0 0 0 ""4 50"""
23-20-35.721,"6 51"""
23-20-35.722,"8 51"""
23-20-35.725,"7 53"""
23-20-35.735,"1 46"""
23-20-35.747, 0 0 0 0 0 0 0 53
23-20-35.747,51 0 0 0 0 0 0 44
23-20-35.748,0 0 0 0 0 0 0 0
23-20-35.749,57 0 0 0 0 0 44 44
23-20-35.750,0 0 0 0 0 0 0 0
23-20-35.750,53 44 0 44 0 0 44 0
23-20-35.755,46 0 0 0 0 0 0 44
23-20-35.755,"0 0 45 0 ""2 46"""
23-20-35.756,"4 50"""
23-20-35.757,"3 58"""
23-20-35.757,"8 51"""
23-20-35.759,"7 53"""
23-20-35.761,"6 51"""
23-20-35.767,"1 46"""
23-20-35.771,"2 46"""
23-20-35.786, 0 0 0 0 0 0 0 53
