22-45-50.787000,----------------------------
22-46-01.732000,S 1 	RSSI: 53
22-46-01.734000,[R]: 50 
22-46-01.736000,[R]: 0 
22-46-01.740000,S 1 	RSSI: 53
22-46-01.742000,[R]: 50 
22-46-01.752000,S 1 	RSSI: 53
22-46-01.755000,[R]: 50 
22-46-01.764000,S 1 	RSSI: 53
22-46-01.768000,[R]: 50 
22-46-01.771000,S 1 	RSSI: 53
22-46-01.781000,[R]: 50 
22-46-01.781000,S 1 	RSSI: 53
22-46-01.785000,[R]: 0 
22-46-01.789000,S 1 	RSSI: 53
22-46-01.792000,[R]: 50 
22-46-01.801000,S 1 	RSSI: 53
22-46-01.804000,[R]: 50 
22-46-01.806000,[R]: 0 
22-46-01.809000,S 1 	RSSI: 53
22-46-01.812000,[R]: 50 
22-46-01.821000,S 1 	RSSI: 53
22-46-01.824000,[R]: 50 
22-46-01.833000,S 1 	RSSI: 53
22-46-01.837000,[R]: 50 
22-46-01.838000,S 1 	RSSI: 53
22-46-01.850000,[R]: 50 
22-46-01.850000,S 1 	RSSI: 53
22-46-01.854000,[R]: 0 
22-46-01.858000,S 1 	RSSI: 53
22-46-01.861000,[R]: 50 
22-46-01.870000,S 1 	RSSI: 53
22-46-01.873000,[R]: 50 
22-46-01.875000,[R]: 0 
22-46-01.879000,S 1 	RSSI: 53
22-46-01.882000,[R]: 50 
22-46-01.892000,S 1 	RSSI: 53
22-46-01.894000,[R]: 50 
22-46-01.903000,S 1 	RSSI: 53
22-46-01.911000,[R]: 50 
22-46-01.915000,S 1 	RSSI: 53
22-46-01.920000,[R]: 50 
22-46-01.924000,S 1 	RSSI: 53
22-46-01.924000,[R]: 0 
22-46-01.928000,S 1 	RSSI: 53
22-46-01.931000,[R]: 50 
22-46-01.940000,S 1 	RSSI: 53
22-46-01.944000,[R]: 50 
22-46-01.945000,[R]: 0 
22-46-01.949000,S 1 	RSSI: 53
22-46-01.954000,[R]: 50 
22-46-01.961000,S 1 	RSSI: 53
22-46-01.964000,[R]: 50 
22-46-01.974000,S 1 	RSSI: 53
22-46-01.977000,[R]: 50 
22-46-01.978000,S 1 	RSSI: 53
22-46-01.990000,[R]: 50 
22-46-01.991000,S 1 	RSSI: 53
22-46-01.994000,[R]: 0 
22-46-01.998000,S 1 	RSSI: 53
22-46-02.001000,[R]: 50 
22-46-02.011000,S 1 	RSSI: 53
22-46-02.014000,[R]: 50 
22-46-02.015000,[R]: 0 
22-46-02.021000,S 1 	RSSI: 53
22-46-02.022000,[R]: 50 
22-46-02.031000,S 1 	RSSI: 53
22-46-02.034000,[R]: 50 
22-46-02.044000,S 1 	RSSI: 53
22-46-02.048000,[R]: 50 
22-46-02.053000,S 1 	RSSI: 53
22-46-02.060000,[R]: 50 
22-46-02.065000,S 1 	RSSI: 53
22-46-02.073000,[R]: 50 
22-46-02.074000,S 1 	RSSI: 53
22-46-02.084000,[R]: 50 
22-46-02.088000,S 1 	RSSI: 53
22-46-02.098000,[R]: 50 
22-46-02.098000,S 1 	RSSI: 53
22-46-02.104000,[R]: 0 
22-46-02.110000,S 1 	RSSI: 53
22-46-02.113000,[R]: 50 
22-46-02.118000,S 1 	RSSI: 53
22-46-02.125000,[R]: 50 
22-46-02.131000,S 1 	RSSI: 53
22-46-02.135000,[R]: 0 
22-46-02.139000,S 1 	RSSI: 53
22-46-02.142000,[R]: 50 
22-46-02.151000,S 1 	RSSI: 53
22-46-02.154000,[R]: 50 
22-46-02.156000,[R]: 0 
22-46-02.159000,S 1 	RSSI: 53
22-46-02.162000,[R]: 50 
22-46-02.172000,S 1 	RSSI: 53
22-46-02.175000,[R]: 50 
22-46-02.184000,S 1 	RSSI: 53
22-46-02.188000,[R]: 50 
22-46-02.189000,S 1 	RSSI: 53
22-46-02.200000,[R]: 50 
22-46-02.200000,S 1 	RSSI: 53
22-46-02.204000,[R]: 0 
22-46-02.208000,S 1 	RSSI: 53
22-46-02.214000,[R]: 50 
22-46-02.220000,S 1 	RSSI: 53
22-46-02.223000,[R]: 50 
22-46-02.225000,[R]: 0 
22-46-02.229000,S 1 	RSSI: 53
22-46-02.231000,[R]: 50 
22-46-02.241000,S 1 	RSSI: 53
22-46-02.244000,[R]: 50 
22-46-02.253000,S 1 	RSSI: 53
22-46-02.257000,[R]: 50 
22-46-02.260000,S 1 	RSSI: 53
22-46-02.270000,[R]: 50 
22-46-02.271000,S 1 	RSSI: 53
22-46-02.274000,[R]: 0 
22-46-02.278000,S 1 	RSSI: 53
22-46-02.281000,[R]: 50 
22-46-02.290000,S 1 	RSSI: 53
22-46-02.293000,[R]: 50 
22-46-02.295000,[R]: 0 
22-46-02.302000,S 1 	RSSI: 53
22-46-02.302000,[R]: 50 
22-46-02.311000,S 1 	RSSI: 53
22-46-02.316000,[R]: 50 
22-46-02.323000,S 1 	RSSI: 53
22-46-02.327000,[R]: 50 
22-46-02.328000,S 1 	RSSI: 53
22-46-02.340000,[R]: 50 
22-46-02.341000,S 1 	RSSI: 53
22-46-02.344000,[R]: 0 
22-46-02.348000,S 1 	RSSI: 53
22-46-02.351000,[R]: 50 
22-46-02.360000,S 1 	RSSI: 53
22-46-02.364000,[R]: 50 
22-46-02.365000,[R]: 0 
22-46-02.369000,S 1 	RSSI: 53
22-46-02.372000,[R]: 50 
22-46-02.381000,S 1 	RSSI: 53
22-46-02.384000,[R]: 50 
22-46-02.394000,S 1 	RSSI: 53
22-46-02.398000,[R]: 50 
22-46-02.400000,S 1 	RSSI: 53
22-46-02.410000,[R]: 50 
22-46-02.411000,S 1 	RSSI: 53
22-46-02.414000,[R]: 0 
22-46-02.422000,S 1 	RSSI: 53
22-46-02.422000,[R]: 50 
22-46-02.431000,S 1 	RSSI: 53
22-46-02.434000,[R]: 50 
22-46-02.434000,[R]: 0 
22-46-02.439000,S 1 	RSSI: 53
22-46-02.442000,[R]: 50 
22-46-02.452000,S 1 	RSSI: 53
22-46-02.454000,[R]: 50 
22-46-02.464000,S 1 	RSSI: 53
22-46-02.468000,[R]: 50 
22-46-02.468000,S 1 	RSSI: 53
22-46-02.481000,[R]: 50 
22-46-02.481000,S 1 	RSSI: 53
22-46-02.485000,[R]: 0 
22-46-02.490000,S 1 	RSSI: 53
22-46-02.492000,[R]: 50 
22-46-02.501000,S 1 	RSSI: 53
22-46-02.504000,[R]: 50 
22-46-02.505000,[R]: 0 
22-46-02.510000,S 1 	RSSI: 53
22-46-02.512000,[R]: 50 
22-46-02.529000,S 1 	RSSI: 53
22-46-02.539000,[R]: 50 
22-46-02.545000,S 1 	RSSI: 53
22-46-02.546000,[R]: 50 
22-46-02.587000,S 1 	RSSI: 53
22-46-02.588000,[R]: 50 
22-46-02.588000,S 1 	RSSI: 53
22-46-02.589000,[R]: 0 
22-46-02.589000,S 1 	RSSI: 53
22-46-02.589000,[R]: 50 
22-46-02.590000,S 1 	RSSI: 53
22-46-02.591000,[R]: 50 
22-46-02.597000,[R]: 0 
22-46-02.597000,S 1 	RSSI: 53
22-46-02.598000,[R]: 50 
22-46-02.598000,S 1 	RSSI: 53
22-46-02.599000,[R]: 50 
22-46-02.603000,S 1 	RSSI: 53
22-46-02.606000,[R]: 50 
22-46-02.619000,[R]: 50 
22-46-02.620000,S 1 	RSSI: 53
22-46-02.624000,[R]: 0 
22-46-02.628000,S 1 	RSSI: 53
22-46-02.631000,[R]: 50 
22-46-02.641000,S 1 	RSSI: 53
22-46-02.647000,[R]: 50 
22-46-02.647000,[R]: 0 
22-46-02.648000,S 1 	RSSI: 53
22-46-02.651000,[R]: 50 
22-46-02.661000,S 1 	RSSI: 53
22-46-02.664000,[R]: 50 
22-46-02.673000,S 1 	RSSI: 53
22-46-02.679000,[R]: 50 
22-46-02.679000,S 1 	RSSI: 53
22-46-02.690000,[R]: 50 
22-46-02.691000,S 1 	RSSI: 53
22-46-02.694000,[R]: 0 
22-46-02.698000,S 1 	RSSI: 53
22-46-02.701000,[R]: 50 
22-46-02.711000,S 1 	RSSI: 53
22-46-02.713000,[R]: 50 
22-46-02.714000,[R]: 0 
22-46-02.719000,S 1 	RSSI: 53
22-46-02.723000,[R]: 50 
22-46-02.731000,S 1 	RSSI: 53
22-46-02.734000,[R]: 50 
22-46-02.743000,S 1 	RSSI: 53
22-46-02.747000,[R]: 50 
22-46-02.748000,S 1 	RSSI: 53
22-46-02.760000,[R]: 50 
22-46-02.760000,S 1 	RSSI: 53
22-46-02.764000,[R]: 0 
22-46-02.768000,S 1 	RSSI: 53
22-46-02.772000,[R]: 50 
22-46-02.781000,S 1 	RSSI: 53
22-46-02.784000,[R]: 50 
22-46-02.784000,[R]: 0 
22-46-02.790000,S 1 	RSSI: 53
22-46-02.792000,[R]: 50 
22-46-02.801000,S 1 	RSSI: 53
22-46-02.804000,[R]: 50 
22-46-02.814000,S 1 	RSSI: 53
22-46-02.818000,[R]: 50 
22-46-02.818000,S 1 	RSSI: 53
22-46-02.831000,[R]: 50 
22-46-02.831000,S 1 	RSSI: 53
22-46-02.835000,[R]: 0 
22-46-02.839000,S 1 	RSSI: 53
22-46-02.842000,[R]: 50 
22-46-02.851000,S 1 	RSSI: 53
22-46-02.854000,[R]: 50 
22-46-02.854000,[R]: 0 
22-46-02.862000,[R]: 50 
22-46-02.872000,S 1 	RSSI: 53
22-46-02.875000,[R]: 50 
22-46-02.884000,S 1 	RSSI: 53
22-46-02.888000,[R]: 50 
22-46-02.889000,S 1 	RSSI: 53
22-46-02.901000,[R]: 50 
22-46-02.901000,S 1 	RSSI: 53
22-46-02.905000,[R]: 0 
22-46-02.909000,S 1 	RSSI: 53
22-46-02.912000,[R]: 50 
22-46-02.921000,S 1 	RSSI: 53
22-46-02.924000,[R]: 50 
22-46-02.925000,[R]: 0 
22-46-02.929000,S 1 	RSSI: 53
22-46-02.932000,[R]: 50 
22-46-02.941000,S 1 	RSSI: 53
22-46-02.944000,[R]: 50 
22-46-02.953000,S 1 	RSSI: 53
22-46-02.957000,[R]: 50 
22-46-02.962000,S 1 	RSSI: 53
22-46-02.971000,[R]: 50 
22-46-02.973000,S 1 	RSSI: 53
22-46-02.974000,[R]: 0 
22-46-02.978000,S 1 	RSSI: 53
22-46-02.981000,[R]: 50 
22-46-02.990000,S 1 	RSSI: 53
22-46-02.993000,[R]: 50 
22-46-02.994000,[R]: 0 
22-46-03.001000,[R]: 50 
22-46-03.011000,S 1 	RSSI: 53
22-46-03.013000,[R]: 50 
22-46-03.023000,S 1 	RSSI: 53
22-46-03.027000,[R]: 50 
22-46-03.035000,S 1 	RSSI: 53
22-46-03.040000,[R]: 50 
22-46-03.041000,S 1 	RSSI: 53
22-46-03.046000,[R]: 0 
22-46-03.066000,S 1 	RSSI: 53
22-46-03.068000,[R]: 50 
22-46-03.068000,[R]: 50 
22-46-03.072000,[R]: 0 
22-46-03.074000,[R]: 50 
22-46-03.082000,S 1 	RSSI: 53
22-46-03.087000,[R]: 50 
22-46-03.093000,S 1 	RSSI: 53
22-46-03.106000,[R]: 50 
22-46-03.130000,S 1 	RSSI: 53
22-46-03.131000,[R]: 50 
22-46-03.140000,S 1 	RSSI: 53
22-46-03.170000,[R]: 0 
22-46-03.241000,S 1 	RSSI: 53
22-46-03.241000,[R]: 50 
22-46-03.368000,S 1 	RSSI: 53
22-46-03.368000,[R]: 50 
22-46-03.368000,[R]: 0 
22-46-03.369000,S 1 	RSSI: 53
22-46-03.369000,[R]: 50 
22-46-03.370000,S 1 	RSSI: 53
22-46-03.370000,[R]: 50 
22-46-03.371000,S 1 	RSSI: 53
22-46-03.372000,[R]: 50 
22-46-03.372000,S 1 	RSSI: 53
22-46-03.373000,[R]: 50 
22-46-03.373000,S 1 	RSSI: 53
22-46-03.374000,[R]: 0 
22-46-03.374000,S 1 	RSSI: 53
22-46-03.375000,[R]: 50 
22-46-03.376000,S 1 	RSSI: 53
22-46-03.376000,[R]: 50 
22-46-03.377000,[R]: 0 
22-46-03.378000,S 1 	RSSI: 53
22-46-03.378000,[R]: 50 
22-46-03.379000,S 1 	RSSI: 53
22-46-03.379000,[R]: 50 
22-46-03.380000,S 1 	RSSI: 53
22-46-03.380000,[R]: 50 
22-46-03.405000,S 1 	RSSI: 53
22-46-03.405000,[R]: 50 
22-46-03.406000,S 1 	RSSI: 53
22-46-03.406000,[R]: 0 
22-46-03.407000,S 1 	RSSI: 53
22-46-03.408000,[R]: 50 
22-46-03.483000,S 1 	RSSI: 53
22-46-03.483000,[R]: 50 
22-46-03.484000,[R]: 0 
22-46-03.484000,S 1 	RSSI: 53
22-46-03.518000,[R]: 50 
22-46-03.519000,S 1 	RSSI: 53
22-46-03.520000,[R]: 50 
22-46-03.520000,S 1 	RSSI: 53
22-46-03.521000,[R]: 50 
22-46-03.521000,S 1 	RSSI: 53
22-46-03.521000,[R]: 50 
22-46-03.522000,S 1 	RSSI: 53
22-46-03.522000,[R]: 0 
22-46-03.523000,S 1 	RSSI: 53
22-46-03.523000,[R]: 50 
22-46-03.524000,S 1 	RSSI: 53
22-46-03.524000,[R]: 50 
22-46-03.524000,[R]: 0 
22-46-03.544000,S 1 	RSSI: 53
22-46-03.545000,[R]: 50 
22-46-03.546000,S 1 	RSSI: 53
22-46-03.546000,[R]: 50 
22-46-03.547000,S 1 	RSSI: 53
22-46-03.548000,[R]: 50 
22-46-03.548000,S 1 	RSSI: 53
22-46-03.556000,[R]: 50 
22-46-03.556000,S 1 	RSSI: 53
22-46-03.557000,[R]: 0 
22-46-03.557000,S 1 	RSSI: 53
22-46-03.558000,[R]: 50 
22-46-03.560000,S 1 	RSSI: 53
22-46-03.565000,[R]: 50 
22-46-03.565000,[R]: 0 
22-46-03.566000,S 1 	RSSI: 53
22-46-03.566000,[R]: 50 
22-46-03.567000,S 1 	RSSI: 53
22-46-03.567000,[R]: 50 
22-46-03.568000,S 1 	RSSI: 53
22-46-03.568000,[R]: 50 
22-46-03.570000,S 1 	RSSI: 53
22-46-03.571000,[R]: 50 
22-46-03.572000,S 1 	RSSI: 53
22-46-03.572000,[R]: 0 
22-46-03.572000,S 1 	RSSI: 53
22-46-03.573000,[R]: 50 
22-46-03.574000,S 1 	RSSI: 53
22-46-03.574000,[R]: 50 
22-46-03.575000,[R]: 0 
22-46-03.583000,S 1 	RSSI: 53
22-46-03.583000,[R]: 50 
22-46-03.588000,S 1 	RSSI: 53
22-46-03.590000,[R]: 50 
22-46-03.590000,S 1 	RSSI: 53
22-46-03.597000,[R]: 50 
22-46-03.598000,S 1 	RSSI: 53
22-46-03.598000,[R]: 50 
22-46-03.605000,S 1 	RSSI: 53
22-46-03.606000,[R]: 0 
22-46-03.606000,S 1 	RSSI: 53
22-46-03.607000,[R]: 50 
22-46-03.608000,S 1 	RSSI: 53
22-46-03.616000,[R]: 50 
22-46-03.617000,[R]: 0 
22-46-03.618000,S 1 	RSSI: 53
22-46-03.618000,[R]: 50 
22-46-03.620000,S 1 	RSSI: 53
22-46-03.621000,[R]: 50 
22-46-03.621000,S 1 	RSSI: 53
22-46-03.622000,[R]: 50 
22-46-03.622000,S 1 	RSSI: 53
22-46-03.623000,[R]: 50 
22-46-03.623000,S 1 	RSSI: 53
22-46-03.624000,[R]: 0 
22-46-03.624000,S 1 	RSSI: 53
22-46-03.629000,[R]: 50 
22-46-03.634000,S 1 	RSSI: 53
22-46-03.634000,[R]: 50 
22-46-03.635000,[R]: 0 
22-46-03.638000,S 1 	RSSI: 53
22-46-03.638000,[R]: 50 
22-46-03.644000,S 1 	RSSI: 53
22-46-03.648000,[R]: 50 
22-46-03.654000,S 1 	RSSI: 53
22-46-03.660000,[R]: 50 
22-46-03.660000,S 1 	RSSI: 53
22-46-03.670000,[R]: 50 
22-46-03.671000,S 1 	RSSI: 53
22-46-03.675000,[R]: 0 
22-46-03.679000,S 1 	RSSI: 53
22-46-03.682000,[R]: 50 
22-46-03.690000,S 1 	RSSI: 53
22-46-03.694000,[R]: 50 
22-46-03.696000,[R]: 0 
22-46-03.704000,S 1 	RSSI: 53
22-46-03.706000,[R]: 50 
22-46-03.716000,S 1 	RSSI: 53
22-46-03.717000,[R]: 50 
22-46-03.723000,S 1 	RSSI: 53
22-46-03.727000,[R]: 50 
22-46-03.728000,S 1 	RSSI: 53
22-46-03.739000,[R]: 50 
22-46-03.740000,S 1 	RSSI: 53
22-46-03.744000,[R]: 0 
22-46-03.748000,S 1 	RSSI: 53
22-46-03.751000,[R]: 50 
22-46-03.760000,S 1 	RSSI: 53
22-46-03.763000,[R]: 50 
22-46-03.771000,[R]: 0 
22-46-03.771000,S 1 	RSSI: 53
22-46-03.772000,[R]: 50 
22-46-03.781000,S 1 	RSSI: 53
22-46-03.784000,[R]: 50 
22-46-03.793000,S 1 	RSSI: 53
22-46-03.797000,[R]: 50 
22-46-03.798000,S 1 	RSSI: 53
22-46-03.808000,[R]: 50 
22-46-03.822000,[R]: 50 
22-46-03.823000,S 1 	RSSI: 53
22-46-03.834000,[R]: 50 
22-46-03.838000,S 1 	RSSI: 53
22-46-03.847000,[R]: 50 
22-46-03.847000,S 1 	RSSI: 53
22-46-03.853000,[R]: 0 
22-46-03.860000,S 1 	RSSI: 53
22-46-03.862000,[R]: 50 
22-46-03.868000,S 1 	RSSI: 53
22-46-03.874000,[R]: 50 
22-46-03.880000,S 1 	RSSI: 53
22-46-03.884000,[R]: 0 
22-46-03.888000,S 1 	RSSI: 53
22-46-03.893000,[R]: 50 
22-46-03.901000,S 1 	RSSI: 53
22-46-03.904000,[R]: 50 
22-46-03.905000,[R]: 0 
22-46-03.909000,S 1 	RSSI: 53
22-46-03.912000,[R]: 50 
22-46-03.921000,S 1 	RSSI: 53
22-46-03.924000,[R]: 50 
22-46-03.934000,S 1 	RSSI: 53
22-46-03.938000,[R]: 50 
22-46-03.941000,S 1 	RSSI: 53
22-46-03.949000,[R]: 50 
22-46-03.950000,S 1 	RSSI: 53
22-46-03.954000,[R]: 0 
22-46-03.958000,S 1 	RSSI: 53
22-46-03.963000,[R]: 50 
22-46-03.972000,S 1 	RSSI: 53
22-46-03.974000,[R]: 50 
22-46-03.976000,[R]: 0 
22-46-03.979000,S 1 	RSSI: 53
22-46-03.982000,[R]: 50 
22-46-03.992000,S 1 	RSSI: 53
22-46-03.994000,[R]: 50 
22-46-04.004000,S 1 	RSSI: 53
22-46-04.008000,[R]: 50 
22-46-04.012000,S 1 	RSSI: 53
22-46-04.020000,[R]: 50 
22-46-04.020000,S 1 	RSSI: 53
22-46-04.024000,[R]: 0 
22-46-04.029000,S 1 	RSSI: 53
22-46-04.032000,[R]: 50 
22-46-04.041000,S 1 	RSSI: 53
22-46-04.044000,[R]: 50 
22-46-04.045000,[R]: 0 
22-46-04.049000,S 1 	RSSI: 53
22-46-04.053000,[R]: 50 
22-46-04.062000,S 1 	RSSI: 53
22-46-04.066000,[R]: 50 
22-46-04.073000,S 1 	RSSI: 53
22-46-04.077000,[R]: 50 
22-46-04.078000,S 1 	RSSI: 53
22-46-04.089000,[R]: 50 
22-46-04.090000,S 1 	RSSI: 53
22-46-04.094000,[R]: 0 
22-46-04.098000,S 1 	RSSI: 53
22-46-04.100000,[R]: 50 
22-46-04.110000,S 1 	RSSI: 53
22-46-04.117000,[R]: 50 
22-46-04.118000,[R]: 0 
22-46-04.118000,S 1 	RSSI: 53
22-46-04.121000,[R]: 50 
22-46-04.130000,S 1 	RSSI: 53
22-46-04.134000,[R]: 50 
22-46-04.143000,S 1 	RSSI: 53
22-46-04.147000,[R]: 50 
22-46-04.149000,S 1 	RSSI: 53
22-46-04.159000,[R]: 50 
22-46-04.160000,S 1 	RSSI: 53
22-46-04.164000,[R]: 0 
22-46-04.169000,S 1 	RSSI: 53
22-46-04.171000,[R]: 50 
22-46-04.180000,S 1 	RSSI: 53
22-46-04.183000,[R]: 50 
22-46-04.190000,[R]: 0 
22-46-04.190000,S 1 	RSSI: 53
22-46-04.191000,[R]: 50 
22-46-04.201000,S 1 	RSSI: 53
22-46-04.204000,[R]: 50 
22-46-04.213000,S 1 	RSSI: 53
22-46-04.218000,[R]: 50 
22-46-04.222000,S 1 	RSSI: 53
22-46-04.229000,[R]: 50 
22-46-04.230000,S 1 	RSSI: 53
22-46-04.234000,[R]: 0 
22-46-04.238000,S 1 	RSSI: 53
22-46-04.241000,[R]: 50 
22-46-04.250000,S 1 	RSSI: 53
22-46-04.253000,[R]: 50 
22-46-04.254000,[R]: 0 
22-46-04.259000,S 1 	RSSI: 53
22-46-04.262000,[R]: 50 
22-46-04.272000,S 1 	RSSI: 53
22-46-04.274000,[R]: 50 
22-46-04.283000,S 1 	RSSI: 53
22-46-04.287000,[R]: 50 
22-46-04.291000,S 1 	RSSI: 53
22-46-04.299000,[R]: 50 
22-46-04.305000,S 1 	RSSI: 53
22-46-04.306000,[R]: 0 
22-46-04.308000,S 1 	RSSI: 53
22-46-04.312000,[R]: 50 
22-46-04.320000,S 1 	RSSI: 53
22-46-04.323000,[R]: 50 
22-46-04.324000,[R]: 0 
22-46-04.329000,S 1 	RSSI: 53
22-46-04.332000,[R]: 50 
22-46-04.342000,S 1 	RSSI: 53
22-46-04.344000,[R]: 50 
22-46-04.354000,S 1 	RSSI: 53
22-46-04.358000,[R]: 50 
22-46-04.360000,S 1 	RSSI: 53
22-46-04.370000,[R]: 50 
22-46-04.371000,S 1 	RSSI: 53
22-46-04.374000,[R]: 0 
22-46-04.379000,S 1 	RSSI: 53
22-46-04.381000,[R]: 50 
22-46-04.391000,S 1 	RSSI: 53
22-46-04.395000,[R]: 50 
22-46-04.397000,[R]: 0 
22-46-04.399000,S 1 	RSSI: 53
22-46-04.402000,[R]: 50 
22-46-04.412000,S 1 	RSSI: 53
22-46-04.414000,[R]: 50 
22-46-04.424000,S 1 	RSSI: 53
22-46-04.428000,[R]: 50 
22-46-04.439000,S 1 	RSSI: 53
22-46-04.440000,[R]: 50 
22-46-04.443000,S 1 	RSSI: 53
22-46-04.443000,[R]: 0 
22-46-04.448000,S 1 	RSSI: 53
22-46-04.450000,[R]: 50 
22-46-04.460000,S 1 	RSSI: 53
22-46-04.463000,[R]: 50 
22-46-04.464000,[R]: 0 
22-46-04.468000,S 1 	RSSI: 53
22-46-04.472000,[R]: 50 
22-46-04.481000,S 1 	RSSI: 53
22-46-04.483000,[R]: 50 
22-46-04.493000,S 1 	RSSI: 53
22-46-04.497000,[R]: 50 
22-46-04.498000,S 1 	RSSI: 53
22-46-04.508000,[R]: 50 
22-46-04.514000,[R]: 0 
22-46-04.525000,S 1 	RSSI: 53
22-46-04.525000,[R]: 50 
22-46-04.530000,S 1 	RSSI: 53
22-46-04.533000,[R]: 50 
22-46-04.535000,[R]: 0 
22-46-04.538000,S 1 	RSSI: 53
22-46-04.541000,[R]: 50 
22-46-04.551000,S 1 	RSSI: 53
22-46-04.553000,[R]: 50 
22-46-04.563000,S 1 	RSSI: 53
22-46-04.567000,[R]: 50 
22-46-04.568000,S 1 	RSSI: 53
22-46-04.579000,[R]: 50 
22-46-04.583000,S 1 	RSSI: 53
22-46-04.584000,[R]: 0 
22-46-04.588000,S 1 	RSSI: 53
22-46-04.591000,[R]: 50 
22-46-04.600000,S 1 	RSSI: 53
22-46-04.603000,[R]: 50 
22-46-04.604000,[R]: 0 
22-46-04.608000,S 1 	RSSI: 53
22-46-04.614000,[R]: 50 
22-46-04.621000,S 1 	RSSI: 53
22-46-04.624000,[R]: 50 
22-46-04.633000,S 1 	RSSI: 53
22-46-04.637000,[R]: 50 
22-46-04.639000,S 1 	RSSI: 53
22-46-04.650000,[R]: 50 
22-46-04.652000,S 1 	RSSI: 53
22-46-04.654000,[R]: 0 
22-46-04.658000,S 1 	RSSI: 53
22-46-04.661000,[R]: 50 
22-46-04.670000,S 1 	RSSI: 53
22-46-04.673000,[R]: 50 
22-46-04.676000,[R]: 0 
22-46-04.679000,S 1 	RSSI: 53
22-46-04.681000,[R]: 50 
22-46-04.691000,S 1 	RSSI: 53
22-46-04.694000,[R]: 50 
22-46-04.703000,S 1 	RSSI: 53
22-46-04.708000,[R]: 50 
22-46-04.711000,S 1 	RSSI: 53
22-46-04.720000,[R]: 50 
22-46-04.724000,S 1 	RSSI: 53
22-46-04.724000,[R]: 0 
22-46-04.728000,S 1 	RSSI: 53
22-46-04.731000,[R]: 50 
22-46-04.741000,S 1 	RSSI: 53
22-46-04.744000,[R]: 50 
22-46-04.745000,[R]: 0 
22-46-04.749000,S 1 	RSSI: 53
22-46-04.752000,[R]: 50 
22-46-04.761000,S 1 	RSSI: 53
22-46-04.764000,[R]: 50 
22-46-04.774000,S 1 	RSSI: 53
22-46-04.778000,[R]: 50 
22-46-04.778000,S 1 	RSSI: 53
22-46-04.790000,[R]: 50 
22-46-04.791000,S 1 	RSSI: 53
22-46-04.795000,[R]: 0 
22-46-04.798000,S 1 	RSSI: 53
22-46-04.801000,[R]: 50 
22-46-04.810000,S 1 	RSSI: 53
22-46-04.813000,[R]: 50 
22-46-04.818000,[R]: 0 
22-46-04.818000,S 1 	RSSI: 53
22-46-04.821000,[R]: 50 
22-46-04.830000,S 1 	RSSI: 53
22-46-04.833000,[R]: 50 
22-46-04.843000,S 1 	RSSI: 53
22-46-04.851000,[R]: 50 
22-46-04.851000,S 1 	RSSI: 53
22-46-04.860000,[R]: 50 
22-46-04.867000,S 1 	RSSI: 53
22-46-04.868000,[R]: 0 
22-46-04.868000,S 1 	RSSI: 53
22-46-04.870000,[R]: 50 
22-46-04.880000,S 1 	RSSI: 53
22-46-04.883000,[R]: 50 
22-46-04.884000,[R]: 0 
22-46-04.888000,S 1 	RSSI: 53
22-46-04.891000,[R]: 50 
22-46-04.905000,S 1 	RSSI: 53
22-46-04.906000,[R]: 50 
22-46-04.915000,S 1 	RSSI: 53
22-46-04.929000,[R]: 50 
22-46-04.931000,S 1 	RSSI: 53
22-46-04.932000,[R]: 50 
22-46-04.933000,S 1 	RSSI: 53
22-46-04.934000,[R]: 0 
22-46-04.939000,S 1 	RSSI: 53
22-46-04.941000,[R]: 50 
22-46-04.950000,S 1 	RSSI: 53
22-46-04.953000,[R]: 50 
22-46-04.954000,[R]: 0 
22-46-04.961000,[R]: 50 
22-46-04.971000,S 1 	RSSI: 53
22-46-04.973000,[R]: 50 
22-46-04.983000,S 1 	RSSI: 53
22-46-04.988000,[R]: 50 
22-46-04.989000,S 1 	RSSI: 53
22-46-04.999000,[R]: 50 
22-46-05.000000,S 1 	RSSI: 53
22-46-05.004000,[R]: 0 
22-46-05.010000,S 1 	RSSI: 53
22-46-05.011000,[R]: 50 
22-46-05.020000,S 1 	RSSI: 53
22-46-05.027000,[R]: 50 
22-46-05.027000,[R]: 0 
22-46-05.028000,S 1 	RSSI: 53
22-46-05.031000,[R]: 50 
22-46-05.041000,S 1 	RSSI: 53
22-46-05.044000,[R]: 50 
22-46-05.053000,S 1 	RSSI: 53
22-46-05.058000,[R]: 50 
22-46-05.059000,S 1 	RSSI: 53
22-46-05.069000,[R]: 50 
22-46-05.070000,S 1 	RSSI: 53
22-46-05.074000,[R]: 0 
22-46-05.078000,S 1 	RSSI: 53
22-46-05.081000,[R]: 50 
22-46-05.091000,S 1 	RSSI: 53
22-46-05.094000,[R]: 50 
22-46-05.095000,[R]: 0 
22-46-05.107000,S 1 	RSSI: 53
22-46-05.109000,[R]: 50 
22-46-05.112000,S 1 	RSSI: 53
22-46-05.114000,[R]: 50 
22-46-05.124000,S 1 	RSSI: 53
22-46-05.128000,[R]: 50 
22-46-05.129000,S 1 	RSSI: 53
22-46-05.140000,[R]: 50 
22-46-05.140000,S 1 	RSSI: 53
22-46-05.144000,[R]: 0 
22-46-05.149000,S 1 	RSSI: 53
22-46-05.152000,[R]: 50 
22-46-05.161000,S 1 	RSSI: 53
22-46-05.164000,[R]: 50 
22-46-05.168000,[R]: 0 
