22-41-32.858000,-------------------------- 
22-44-08.696000,[R]: 1 
22-44-08.697000,S 1 	RSSI: 58
22-44-08.697000,[R]: 2 
22-44-08.698000,[R]: 50 
22-44-08.698000,[R]: 3 
22-44-08.698000,[R]: 4 
22-44-08.699000,[R]: 5 
22-44-08.699000,S 3 	RSSI: 44
22-44-08.702000,[R]: 6 
22-44-08.702000,S 5 	RSSI: 44
22-44-08.715000,[R]: 7 
22-44-08.716000,[R]: 8 
22-44-08.717000,[R]: 1 
22-44-08.723000,S 1 	RSSI: 58
22-44-08.723000,[R]: 2 
22-44-08.726000,[R]: 50 
22-44-08.727000,[R]: 3 
22-44-08.728000,[R]: 4 
22-44-08.729000,S 1 	RSSI: 58
22-44-08.731000,[R]: 5 
22-44-08.732000,[R]: 6 
22-44-08.732000,[R]: 7 
22-44-08.733000,[R]: 8 
22-44-08.744000,S 5 	RSSI: 44
22-44-08.745000,[R]: 1 
22-44-08.745000,[R]: 2 
22-44-08.746000,[R]: 50 
22-44-08.747000,[R]: 3 
22-44-08.747000,[R]: 4 
22-44-08.748000,S 1 	RSSI: 58
22-44-08.749000,[R]: 5 
22-44-08.749000,[R]: 6 
22-44-08.750000,[R]: 7 
22-44-08.750000,[R]: 8 
22-44-08.756000,S 5 	RSSI: 44
22-44-08.782000,[R]: 1 
22-44-08.782000,[R]: 2 
22-44-08.783000,[R]: 50 
22-44-08.783000,[R]: 3 
22-44-08.784000,[R]: 4 
22-44-08.785000,S 1 	RSSI: 58
22-44-08.785000,[R]: 5 
22-44-08.788000,[R]: 6 
22-44-08.789000,[R]: 7 
22-44-08.789000,[R]: 8 
22-44-08.790000,S 5 	RSSI: 44
22-44-08.816000,[R]: 1 
22-44-08.825000,[R]: 2 
22-44-08.825000,[R]: 50 
22-44-08.826000,[R]: 3 
22-44-08.826000,[R]: 4 
22-44-08.827000,[R]: 5 
22-44-08.828000,[R]: 6 
22-44-08.843000,[R]: 7 
22-44-08.850000,[R]: 8 
22-44-08.852000,S 5 	RSSI: 44
22-44-08.852000,[R]: 1 
22-44-08.853000,S 1 	RSSI: 58
22-44-08.854000,[R]: 2 
22-44-08.855000,[R]: 50 
22-44-08.855000,[R]: 3 
22-44-08.856000,[R]: 4 
22-44-08.863000,[R]: 5 
22-44-08.866000,[R]: 6 
22-44-08.867000,S 6 	RSSI: 44
22-44-08.868000,[R]: 7 
22-44-08.868000,[R]: 8 
22-44-08.896000,S 8 	RSSI: 44
22-44-08.897000,[R]: 1 
22-44-08.897000,S 1 	RSSI: 58
22-44-08.898000,[R]: 2 
22-44-08.899000,[R]: 50 
22-44-08.899000,[R]: 3 
22-44-08.900000,[R]: 4 
22-44-08.900000,[R]: 5 
22-44-08.904000,[R]: 6 
22-44-08.912000,S 6 	RSSI: 44
22-44-08.913000,[R]: 7 
22-44-08.914000,[R]: 8 
22-44-08.914000,S 8 	RSSI: 44
22-44-08.915000,[R]: 1 
22-44-08.931000,[R]: 2 
22-44-08.932000,[R]: 50 
22-44-08.935000,[R]: 3 
22-44-08.936000,[R]: 4 
22-44-08.937000,[R]: 5 
22-44-08.937000,[R]: 6 
22-44-08.937000,S 6 	RSSI: 44
22-44-08.938000,[R]: 7 
22-44-08.938000,S 4 	RSSI: 44
22-44-08.948000,[R]: 8 
22-44-08.949000,[R]: 1 
22-44-08.950000,[R]: 2 
22-44-08.950000,[R]: 50 
22-44-08.960000,S 7 	RSSI: 44
22-44-08.977000,[R]: 3 
22-44-08.977000,[R]: 4 
22-44-08.978000,S 1 	RSSI: 58
22-44-08.978000,[R]: 5 
22-44-08.994000,[R]: 20 
22-44-08.998000,[R]: 1 
22-44-08.999000,S 3 	RSSI: 44
22-44-09.000000,[R]: 2 
22-44-09.003000,[R]: 50 
22-44-09.008000,[R]: 3 
22-44-09.009000,S 5 	RSSI: 44
22-44-09.036000,[R]: 4 
22-44-09.037000,[R]: 5 
22-44-09.041000,[R]: 6 
22-44-09.055000,[R]: 7 
22-44-09.056000,S 1 	RSSI: 58
22-44-09.061000,[R]: 8 
22-44-09.062000,[R]: 1 
22-44-09.062000,S 3 	RSSI: 44
22-44-09.064000,[R]: 2 
22-44-09.065000,[R]: 50 
22-44-09.065000,[R]: 3 
22-44-09.066000,S 5 	RSSI: 44
22-44-09.066000,[R]: 4 
22-44-09.070000,[R]: 5 
22-44-09.092000,[R]: 6 
22-44-09.093000,[R]: 7 
22-44-09.102000,S 1 	RSSI: 58
22-44-09.102000,[R]: 8 
22-44-09.103000,[R]: 1 
22-44-09.103000,S 3 	RSSI: 44
22-44-09.103000,[R]: 2 
22-44-09.104000,[R]: 50 
22-44-09.105000,[R]: 3 
22-44-09.112000,S 5 	RSSI: 44
22-44-09.137000,[R]: 4 
22-44-09.139000,S 1 	RSSI: 58
22-44-09.140000,[R]: 5 
22-44-09.141000,[R]: 6 
22-44-09.141000,S 3 	RSSI: 44
22-44-09.148000,[R]: 7 
22-44-09.153000,[R]: 8 
22-44-09.154000,S 5 	RSSI: 44
22-44-09.157000,[R]: 1 
22-44-09.161000,[R]: 2 
22-44-09.165000,[R]: 50 
22-44-09.166000,[R]: 3 
22-44-09.179000,[R]: 4 
22-44-09.180000,S 1 	RSSI: 58
22-44-09.180000,[R]: 5 
22-44-09.181000,[R]: 20 
22-44-09.181000,[R]: 1 
22-44-09.182000,[R]: 2 
22-44-09.182000,[R]: 50 
22-44-09.183000,S 6 	RSSI: 44
22-44-09.194000,[R]: 3 
22-44-09.195000,[R]: 4 
22-44-09.204000,S 8 	RSSI: 44
22-44-09.204000,[R]: 5 
22-44-09.216000,[R]: 6 
22-44-09.217000,[R]: 7 
22-44-09.218000,S 1 	RSSI: 58
22-44-09.249000,[R]: 8 
22-44-09.251000,[R]: 1 
22-44-09.252000,[R]: 2 
22-44-09.253000,[R]: 50 
22-44-09.264000,[R]: 3 
22-44-09.265000,[R]: 4 
22-44-09.265000,S 8 	RSSI: 44
22-44-09.266000,[R]: 5 
22-44-09.293000,S 4 	RSSI: 44
22-44-09.294000,[R]: 6 
22-44-09.295000,[R]: 7 
22-44-09.307000,[R]: 8 
22-44-09.308000,S 7 	RSSI: 44
22-44-09.310000,[R]: 1 
22-44-09.311000,[R]: 2 
22-44-09.324000,[R]: 50 
22-44-09.325000,S 1 	RSSI: 58
22-44-09.325000,[R]: 3 
22-44-09.335000,[R]: 4 
22-44-09.336000,[R]: 5 
22-44-09.337000,[R]: 6 
22-44-09.340000,[R]: 7 
22-44-09.340000,[R]: 8 
22-44-09.341000,S 7 	RSSI: 44
22-44-09.341000,S 3 	RSSI: 44
22-44-09.342000,[R]: 1 
22-44-09.342000,[R]: 2 
22-44-09.343000,[R]: 50 
22-44-09.343000,S 5 	RSSI: 44
22-44-09.355000,[R]: 3 
22-44-09.358000,[R]: 4 
22-44-09.358000,[R]: 5 
22-44-09.359000,[R]: 6 
22-44-09.378000,[R]: 7 
22-44-09.379000,[R]: 8 
22-44-09.379000,S 3 	RSSI: 44
22-44-09.382000,[R]: 1 
22-44-09.383000,[R]: 2 
22-44-09.383000,[R]: 50 
22-44-09.388000,[R]: 3 
22-44-09.388000,[R]: 4 
22-44-09.389000,[R]: 5 
22-44-09.392000,[R]: 6 
22-44-09.404000,[R]: 7 
22-44-09.408000,[R]: 8 
22-44-09.414000,S 3 	RSSI: 44
22-44-09.415000,[R]: 1 
22-44-09.419000,[R]: 2 
22-44-09.419000,[R]: 50 
22-44-09.420000,S 1 	RSSI: 60
22-44-09.420000,[R]: 3 
22-44-09.421000,[R]: 4 
22-44-09.421000,S 8 	RSSI: 44
22-44-09.422000,[R]: 5 
22-44-09.423000,[R]: 6 
22-44-09.423000,[R]: 7 
22-44-09.424000,[R]: 8 
22-44-09.428000,[R]: 1 
22-44-09.429000,[R]: 2 
22-44-09.429000,[R]: 50 
22-44-09.430000,[R]: 3 
22-44-09.431000,[R]: 4 
22-44-09.431000,S 8 	RSSI: 44
22-44-09.432000,[R]: 5 
22-44-09.433000,[R]: 6 
22-44-09.467000,[R]: 7 
22-44-09.473000,[R]: 8 
22-44-09.475000,[R]: 1 
22-44-09.475000,[R]: 2 
22-44-09.476000,[R]: 50 
22-44-09.476000,S 1 	RSSI: 58
22-44-09.477000,[R]: 3 
22-44-09.477000,[R]: 4 
22-44-09.478000,[R]: 5 
22-44-09.479000,S 4 	RSSI: 44
22-44-09.479000,[R]: 6 
22-44-09.480000,[R]: 7 
22-44-09.480000,[R]: 8 
22-44-09.498000,S 7 	RSSI: 44
22-44-09.499000,[R]: 1 
22-44-09.499000,[R]: 2 
22-44-09.500000,[R]: 50 
22-44-09.521000,[R]: 3 
22-44-09.552000,[R]: 4 
22-44-09.560000,[R]: 5 
22-44-09.560000,S 4 	RSSI: 44
22-44-09.561000,[R]: 6 
22-44-09.562000,[R]: 7 
22-44-09.575000,[R]: 8 
22-44-09.576000,S 7 	RSSI: 44
22-44-09.577000,[R]: 1 
22-44-09.577000,[R]: 2 
22-44-09.578000,[R]: 50 
22-44-09.579000,S 1 	RSSI: 58
22-44-09.579000,[R]: 3 
22-44-09.580000,[R]: 4 
22-44-09.580000,[R]: 5 
22-44-09.582000,[R]: 6 
22-44-09.583000,[R]: 7 
22-44-09.599000,[R]: 8 
22-44-09.600000,S 7 	RSSI: 44
22-44-09.603000,[R]: 1 
22-44-09.620000,S 5 	RSSI: 44
22-44-09.621000,[R]: 2 
22-44-09.622000,[R]: 50 
22-44-09.622000,[R]: 3 
22-44-09.623000,[R]: 4 
22-44-09.638000,[R]: 5 
22-44-09.655000,[R]: 6 
22-44-09.657000,[R]: 20 
22-44-09.692000,[R]: 1 
22-44-09.692000,S 3 	RSSI: 44
22-44-09.693000,[R]: 2 
22-44-09.694000,[R]: 50 
22-44-09.777000,[R]: 3 
22-44-09.778000,S 5 	RSSI: 44
22-44-09.818000,[R]: 4 
22-44-09.839000,S 1 	RSSI: 58
22-44-09.846000,[R]: 5 
22-44-09.847000,[R]: 6 
22-44-09.851000,[R]: 7 
22-44-09.854000,[R]: 8 
22-44-09.879000,[R]: 1 
22-44-09.894000,S 3 	RSSI: 44
22-44-09.894000,[R]: 2 
22-44-09.895000,[R]: 50 
22-44-09.903000,[R]: 3 
22-44-09.904000,S 5 	RSSI: 44
22-44-09.904000,[R]: 4 
22-44-09.904000,S 1 	RSSI: 58
22-44-09.905000,[R]: 5 
22-44-09.906000,[R]: 6 
22-44-09.906000,[R]: 7 
22-44-09.907000,[R]: 8 
22-44-09.908000,[R]: 1 
22-44-09.908000,S 3 	RSSI: 44
22-44-09.950000,[R]: 2 
22-44-09.969000,[R]: 50 
22-44-09.970000,[R]: 3 
22-44-09.970000,[R]: 4 
22-44-09.971000,S 1 	RSSI: 58
22-44-09.971000,[R]: 5 
22-44-09.972000,[R]: 6 
22-44-09.973000,[R]: 7 
22-44-09.982000,[R]: 8 
22-44-09.982000,[R]: 1 
22-44-09.985000,S 3 	RSSI: 44
22-44-09.985000,S 6 	RSSI: 44
22-44-10.021000,[R]: 2 
22-44-10.022000,[R]: 50 
22-44-10.022000,[R]: 3 
22-44-10.030000,S 8 	RSSI: 44
22-44-10.031000,[R]: 4 
22-44-10.031000,S 1 	RSSI: 58
22-44-10.032000,[R]: 5 
22-44-10.033000,[R]: 20 
22-44-10.033000,[R]: 1 
22-44-10.037000,[R]: 2 
22-44-10.037000,[R]: 50 
22-44-10.056000,[R]: 3 
22-44-10.064000,[R]: 4 
22-44-10.065000,[R]: 5 
22-44-10.065000,[R]: 6 
22-44-10.066000,S 6 	RSSI: 44
22-44-10.066000,[R]: 7 
22-44-10.067000,[R]: 8 
22-44-10.067000,S 8 	RSSI: 44
22-44-10.068000,[R]: 1 
22-44-10.069000,S 1 	RSSI: 58
22-44-10.069000,[R]: 2 
22-44-10.070000,[R]: 50 
22-44-10.071000,S 4 	RSSI: 44
22-44-10.096000,[R]: 3 
22-44-10.103000,[R]: 4 
22-44-10.104000,S 7 	RSSI: 44
22-44-10.108000,[R]: 5 
22-44-10.115000,[R]: 6 
22-44-10.140000,[R]: 7 
22-44-10.140000,[R]: 8 
22-44-10.141000,[R]: 1 
22-44-10.142000,S 1 	RSSI: 58
22-44-10.148000,[R]: 2 
22-44-10.149000,[R]: 50 
22-44-10.178000,[R]: 3 
22-44-10.179000,[R]: 4 
22-44-10.179000,S 7 	RSSI: 44
22-44-10.180000,[R]: 5 
22-44-10.180000,[R]: 6 
22-44-10.181000,S 5 	RSSI: 44
22-44-10.181000,[R]: 7 
22-44-10.182000,[R]: 8 
22-44-10.183000,[R]: 1 
22-44-10.215000,[R]: 2 
22-44-10.216000,[R]: 50 
22-44-10.255000,[R]: 3 
22-44-10.255000,[R]: 4 
22-44-10.256000,S 3 	RSSI: 44
22-44-10.303000,[R]: 5 
22-44-10.304000,S 6 	RSSI: 44
22-44-10.313000,[R]: 6 
22-44-10.313000,[R]: 7 
22-44-10.353000,S 8 	RSSI: 44
22-44-10.354000,[R]: 8 
22-44-10.355000,[R]: 1 
22-44-10.357000,S 1 	RSSI: 58
22-44-10.366000,[R]: 2 
22-44-10.372000,[R]: 50 
22-44-10.373000,[R]: 3 
22-44-10.373000,[R]: 4 
22-44-10.374000,[R]: 5 
22-44-10.376000,S 6 	RSSI: 44
22-44-10.376000,[R]: 6 
22-44-10.377000,[R]: 20 
22-44-10.378000,[R]: 1 
22-44-10.378000,S 1 	RSSI: 58
22-44-10.379000,[R]: 2 
22-44-10.379000,[R]: 50 
22-44-10.380000,S 4 	RSSI: 44
22-44-10.381000,[R]: 3 
22-44-10.420000,[R]: 4 
22-44-10.420000,[R]: 5 
22-44-10.421000,S 7 	RSSI: 44
22-44-10.422000,[R]: 6 
22-44-10.422000,[R]: 7 
22-44-10.423000,[R]: 8 
22-44-10.423000,[R]: 1 
22-44-10.424000,[R]: 2 
22-44-10.424000,[R]: 50 
22-44-10.447000,[R]: 3 
22-44-10.447000,[R]: 4 
22-44-10.448000,[R]: 5 
22-44-10.449000,S 7 	RSSI: 44
22-44-10.470000,[R]: 6 
22-44-10.514000,S 5 	RSSI: 44
22-44-10.515000,[R]: 7 
22-44-10.537000,[R]: 8 
22-44-10.537000,[R]: 1 
22-44-10.538000,[R]: 2 
22-44-10.538000,[R]: 50 
22-44-10.539000,[R]: 3 
22-44-10.540000,[R]: 20 
22-44-10.540000,[R]: 1 
22-44-10.556000,S 3 	RSSI: 44
22-44-10.557000,[R]: 2 
22-44-10.559000,[R]: 50 
22-44-10.560000,[R]: 3 
22-44-10.561000,[R]: 4 
22-44-10.562000,[R]: 5 
22-44-10.595000,[R]: 6 
22-44-10.606000,[R]: 7 
22-44-10.606000,[R]: 8 
22-44-10.607000,[R]: 1 
22-44-10.607000,S 3 	RSSI: 44
22-44-10.608000,[R]: 2 
22-44-10.608000,[R]: 50 
22-44-10.609000,[R]: 3 
22-44-10.609000,[R]: 4 
22-44-10.610000,[R]: 5 
22-44-10.610000,[R]: 6 
22-44-10.611000,[R]: 7 
22-44-10.611000,[R]: 8 
22-44-10.620000,[R]: 1 
22-44-10.620000,S 3 	RSSI: 44
22-44-10.621000,[R]: 2 
22-44-10.641000,[R]: 50 
22-44-10.641000,[R]: 3 
22-44-10.642000,[R]: 4 
22-44-10.643000,[R]: 5 
22-44-10.643000,[R]: 6 
22-44-10.644000,[R]: 7 
22-44-10.644000,[R]: 8 
22-44-10.657000,[R]: 1 
22-44-10.658000,[R]: 2 
22-44-10.665000,[R]: 50 
22-44-10.665000,[R]: 3 
22-44-10.666000,S 8 	RSSI: 44
22-44-10.666000,[R]: 4 
22-44-10.674000,[R]: 5 
22-44-10.685000,[R]: 20 
22-44-10.686000,[R]: 1 
22-44-10.687000,[R]: 2 
22-44-10.687000,[R]: 50 
22-44-10.707000,[R]: 3 
22-44-10.708000,[R]: 4 
22-44-10.716000,[R]: 5 
22-44-10.725000,[R]: 6 
22-44-10.726000,S 6 	RSSI: 44
22-44-10.726000,[R]: 7 
22-44-10.731000,[R]: 8 
22-44-10.732000,S 8 	RSSI: 44
22-44-10.746000,[R]: 1 
22-44-10.748000,[R]: 2 
22-44-10.754000,[R]: 50 
22-44-10.755000,S 4 	RSSI: 44
22-44-10.767000,[R]: 3 
22-44-10.767000,S 7 	RSSI: 44
22-44-10.768000,[R]: 4 
22-44-10.769000,[R]: 5 
22-44-10.769000,[R]: 6 
22-44-10.770000,[R]: 7 
22-44-10.771000,[R]: 8 
22-44-10.771000,[R]: 1 
22-44-10.772000,[R]: 2 
22-44-10.778000,[R]: 50 
22-44-10.778000,[R]: 3 
22-44-10.779000,S 7 	RSSI: 44
22-44-10.780000,[R]: 4 
22-44-10.780000,[R]: 5 
22-44-10.781000,[R]: 6 
22-44-10.781000,[R]: 7 
22-44-10.785000,[R]: 8 
22-44-10.804000,S 5 	RSSI: 44
22-44-10.805000,[R]: 1 
22-44-10.806000,[R]: 2 
22-44-10.808000,[R]: 50 
22-44-10.809000,[R]: 3 
22-44-10.815000,[R]: 4 
22-44-10.816000,[R]: 5 
22-44-10.816000,[R]: 20 
22-44-10.818000,[R]: 1 
22-44-10.830000,[R]: 2 
22-44-10.830000,[R]: 50 
22-44-10.831000,[R]: 3 
22-44-10.836000,[R]: 4 
22-44-10.839000,[R]: 5 
22-44-10.839000,[R]: 6 
22-44-10.840000,[R]: 7 
22-44-10.841000,[R]: 8 
22-44-10.843000,[R]: 1 
22-44-10.844000,[R]: 2 
22-44-10.844000,[R]: 50 
22-44-10.850000,[R]: 3 
22-44-10.852000,S 5 	RSSI: 44
22-44-10.853000,[R]: 4 
22-44-10.865000,[R]: 5 
22-44-10.866000,[R]: 6 
22-44-10.872000,[R]: 7 
22-44-10.882000,[R]: 8 
22-44-10.888000,[R]: 1 
22-44-10.889000,[R]: 2 
22-44-10.898000,[R]: 50 
22-44-10.898000,[R]: 3 
22-44-10.899000,S 5 	RSSI: 44
22-44-10.904000,[R]: 4 
22-44-10.905000,[R]: 5 
22-44-10.906000,[R]: 6 
22-44-10.906000,[R]: 7 
22-44-10.907000,[R]: 8 
22-44-10.908000,[R]: 1 
22-44-10.908000,S 1 	RSSI: 59
22-44-10.909000,[R]: 2 
22-44-10.922000,[R]: 50 
22-44-10.923000,[R]: 3 
22-44-10.931000,S 5 	RSSI: 44
22-44-10.942000,[R]: 4 
22-44-10.942000,[R]: 5 
22-44-10.944000,[R]: 20 
22-44-10.945000,[R]: 1 
22-44-10.945000,S 1 	RSSI: 58
22-44-10.957000,[R]: 2 
22-44-10.958000,[R]: 50 
22-44-10.973000,[R]: 3 
22-44-10.981000,[R]: 4 
22-44-10.982000,[R]: 5 
22-44-10.982000,S 5 	RSSI: 44
22-44-10.983000,[R]: 6 
22-44-11.001000,[R]: 7 
22-44-11.002000,[R]: 8 
22-44-11.002000,[R]: 1 
22-44-11.003000,S 1 	RSSI: 59
22-44-11.027000,[R]: 2 
22-44-11.027000,[R]: 50 
22-44-11.028000,S 6 	RSSI: 44
22-44-11.029000,[R]: 3 
22-44-11.029000,[R]: 4 
22-44-11.031000,S 8 	RSSI: 44
22-44-11.035000,[R]: 5 
22-44-11.036000,[R]: 6 
22-44-11.038000,[R]: 7 
22-44-11.048000,S 3 	RSSI: 44
22-44-11.048000,[R]: 8 
22-44-11.049000,[R]: 1 
22-44-11.062000,S 1 	RSSI: 58
22-44-11.063000,[R]: 2 
22-44-11.063000,[R]: 50 
22-44-11.064000,[R]: 3 
22-44-11.065000,[R]: 4 
22-44-11.065000,[R]: 5 
22-44-11.066000,[R]: 6 
22-44-11.069000,S 3 	RSSI: 44
22-44-11.069000,[R]: 7 
22-44-11.078000,[R]: 8 
22-44-11.079000,[R]: 1 
22-44-11.102000,S 1 	RSSI: 58
22-44-11.103000,[R]: 2 
22-44-11.103000,[R]: 50 
22-44-11.104000,[R]: 3 
22-44-11.105000,S 8 	RSSI: 44
22-44-11.105000,[R]: 4 
22-44-11.108000,[R]: 5 
22-44-11.114000,[R]: 6 
22-44-11.115000,[R]: 7 
22-44-11.131000,S 4 	RSSI: 44
22-44-11.131000,[R]: 8 
22-44-11.132000,S 7 	RSSI: 44
22-44-11.133000,[R]: 1 
22-44-11.154000,S 1 	RSSI: 58
22-44-11.155000,[R]: 2 
22-44-11.191000,[R]: 50 
22-44-11.193000,[R]: 3 
22-44-11.193000,[R]: 4 
22-44-11.205000,[R]: 5 
22-44-11.215000,[R]: 6 
22-44-11.228000,[R]: 7 
22-44-11.229000,S 4 	RSSI: 44
22-44-11.229000,[R]: 8 
22-44-11.230000,S 7 	RSSI: 44
22-44-11.231000,[R]: 1 
22-44-11.232000,S 1 	RSSI: 59
22-44-11.232000,[R]: 2 
22-44-11.240000,[R]: 50 
22-44-11.295000,[R]: 3 
22-44-11.296000,S 5 	RSSI: 44
22-44-11.296000,[R]: 4 
22-44-11.297000,[R]: 5 
22-44-11.298000,[R]: 6 
22-44-11.298000,[R]: 7 
22-44-11.309000,[R]: 8 
22-44-11.325000,[R]: 20 
22-44-11.326000,[R]: 1 
22-44-11.344000,S 1 	RSSI: 58
22-44-11.344000,[R]: 2 
22-44-11.365000,[R]: 50 
22-44-11.370000,[R]: 3 
22-44-11.402000,[R]: 4 
22-44-11.402000,[R]: 5 
22-44-11.403000,[R]: 6 
22-44-11.403000,[R]: 7 
22-44-11.404000,[R]: 8 
22-44-11.405000,[R]: 1 
22-44-11.407000,S 1 	RSSI: 58
22-44-11.412000,[R]: 2 
22-44-11.413000,[R]: 50 
22-44-11.422000,[R]: 3 
22-44-11.431000,[R]: 4 
22-44-11.432000,[R]: 5 
22-44-11.442000,S 5 	RSSI: 44
22-44-11.443000,[R]: 6 
22-44-11.444000,[R]: 7 
22-44-11.481000,[R]: 8 
22-44-11.503000,[R]: 1 
22-44-11.504000,[R]: 2 
22-44-11.504000,[R]: 50 
22-44-11.505000,[R]: 3 
22-44-11.506000,[R]: 4 
22-44-11.506000,[R]: 5 
22-44-11.507000,S 5 	RSSI: 44
22-44-11.508000,[R]: 6 
22-44-11.517000,[R]: 7 
22-44-11.518000,[R]: 8 
22-44-11.535000,[R]: 1 
22-44-11.547000,[R]: 2 
22-44-11.547000,[R]: 50 
22-44-11.556000,[R]: 3 
22-44-11.563000,[R]: 4 
22-44-11.566000,[R]: 5 
22-44-11.572000,S 5 	RSSI: 44
22-44-11.574000,[R]: 6 
22-44-11.575000,[R]: 7 
22-44-11.594000,[R]: 8 
22-44-11.595000,[R]: 1 
22-44-11.605000,[R]: 2 
22-44-11.605000,[R]: 50 
22-44-11.606000,[R]: 3 
22-44-11.607000,[R]: 4 
22-44-11.627000,[R]: 5 
22-44-11.627000,S 5 	RSSI: 44
22-44-11.628000,[R]: 6 
22-44-11.628000,[R]: 7 
22-44-11.629000,[R]: 8 
22-44-11.629000,[R]: 1 
22-44-11.630000,[R]: 2 
22-44-11.631000,[R]: 50 
22-44-11.639000,[R]: 3 
22-44-11.640000,[R]: 4 
22-44-11.646000,[R]: 5 
22-44-11.656000,S 5 	RSSI: 44
22-44-11.657000,[R]: 6 
22-44-11.671000,[R]: 7 
22-44-11.672000,[R]: 8 
22-44-11.678000,[R]: 1 
22-44-11.679000,[R]: 20 
22-44-11.688000,[R]: 1 
22-44-11.689000,[R]: 2 
22-44-11.689000,[R]: 50 
22-44-11.702000,S 6 	RSSI: 44
22-44-11.703000,[R]: 3 
22-44-11.703000,[R]: 4 
22-44-11.705000,S 8 	RSSI: 44
22-44-11.706000,[R]: 5 
22-44-11.710000,S 3 	RSSI: 44
22-44-11.713000,[R]: 6 
22-44-11.715000,[R]: 7 
22-44-11.719000,[R]: 8 
22-44-11.720000,[R]: 1 
22-44-11.720000,[R]: 2 
22-44-11.721000,[R]: 50 
22-44-11.721000,[R]: 3 
22-44-11.722000,[R]: 4 
22-44-11.723000,S 3 	RSSI: 44
22-44-11.723000,[R]: 5 
22-44-11.727000,S 4 	RSSI: 44
22-44-11.728000,[R]: 6 
22-44-11.747000,[R]: 7 
22-44-11.747000,[R]: 8 
22-44-11.748000,S 7 	RSSI: 44
22-44-11.761000,[R]: 1 
22-44-11.762000,S 1 	RSSI: 58
22-44-11.763000,[R]: 2 
22-44-11.763000,[R]: 50 
22-44-11.764000,[R]: 3 
22-44-11.764000,[R]: 4 
22-44-11.772000,[R]: 5 
22-44-11.772000,S 4 	RSSI: 44
22-44-11.775000,[R]: 6 
22-44-11.776000,[R]: 7 
22-44-11.777000,[R]: 8 
22-44-11.777000,S 7 	RSSI: 44
22-44-11.780000,[R]: 1 
22-44-11.782000,S 1 	RSSI: 59
22-44-11.783000,[R]: 2 
22-44-11.785000,[R]: 50 
22-44-11.786000,[R]: 3 
22-44-11.786000,[R]: 4 
22-44-11.787000,S 5 	RSSI: 44
22-44-11.787000,[R]: 5 
22-44-11.795000,[R]: 6 
22-44-11.799000,[R]: 7 
22-44-11.811000,[R]: 8 
22-44-11.811000,[R]: 1 
22-44-11.812000,[R]: 2 
22-44-11.812000,[R]: 50 
22-44-11.813000,[R]: 3 
22-44-11.813000,[R]: 4 
22-44-11.814000,[R]: 5 
22-44-11.814000,[R]: 6 
22-44-11.815000,[R]: 20 
22-44-11.815000,[R]: 1 
22-44-11.816000,S 1 	RSSI: 58
22-44-11.831000,[R]: 2 
22-44-11.840000,[R]: 50 
22-44-11.860000,[R]: 3 
22-44-11.860000,[R]: 4 
22-44-11.861000,[R]: 5 
22-44-11.868000,S 5 	RSSI: 44
22-44-11.868000,[R]: 6 
22-44-11.869000,[R]: 7 
22-44-11.870000,[R]: 8 
22-44-11.871000,[R]: 1 
22-44-11.871000,S 1 	RSSI: 58
22-44-11.872000,[R]: 2 
22-44-11.872000,[R]: 50 
22-44-11.873000,[R]: 3 
22-44-11.874000,[R]: 4 
22-44-11.883000,[R]: 5 
22-44-11.904000,S 5 	RSSI: 44
22-44-11.905000,[R]: 6 
22-44-11.906000,[R]: 7 
22-44-11.906000,[R]: 8 
22-44-11.907000,[R]: 1 
22-44-11.907000,S 1 	RSSI: 58
22-44-11.924000,[R]: 2 
22-44-11.941000,[R]: 50 
22-44-11.944000,[R]: 3 
22-44-11.944000,[R]: 4 
22-44-11.945000,[R]: 5 
22-44-11.946000,S 5 	RSSI: 44
22-44-11.956000,[R]: 6 
22-44-11.965000,[R]: 7 
22-44-11.966000,[R]: 8 
22-44-11.979000,[R]: 1 
22-44-11.981000,S 1 	RSSI: 58
22-44-11.981000,[R]: 2 
22-44-11.982000,[R]: 50 
22-44-11.982000,[R]: 3 
22-44-11.983000,[R]: 4 
22-44-12.000000,[R]: 5 
22-44-12.001000,S 5 	RSSI: 44
22-44-12.006000,[R]: 6 
22-44-12.006000,S 1 	RSSI: 58
22-44-12.016000,[R]: 7 
22-44-12.039000,[R]: 8 
22-44-12.056000,[R]: 1 
22-44-12.057000,[R]: 2 
22-44-12.057000,[R]: 50 
22-44-12.058000,[R]: 3 
22-44-12.059000,S 6 	RSSI: 44
22-44-12.059000,[R]: 4 
22-44-12.060000,[R]: 5 
22-44-12.060000,S 8 	RSSI: 44
22-44-12.064000,[R]: 6 
22-44-12.065000,S 1 	RSSI: 58
22-44-12.065000,[R]: 7 
22-44-12.067000,S 4 	RSSI: 44
22-44-12.068000,[R]: 8 
22-44-12.069000,[R]: 1 
22-44-12.081000,[R]: 2 
22-44-12.081000,[R]: 50 
22-44-12.089000,[R]: 3 
22-44-12.091000,[R]: 4 
22-44-12.096000,[R]: 5 
22-44-12.097000,[R]: 6 
22-44-12.097000,S 3 	RSSI: 44
22-44-12.098000,[R]: 7 
22-44-12.125000,S 4 	RSSI: 44
22-44-12.137000,[R]: 8 
22-44-12.137000,[R]: 1 
22-44-12.138000,S 1 	RSSI: 58
22-44-12.138000,[R]: 2 
22-44-12.139000,[R]: 50 
22-44-12.139000,[R]: 3 
