14-30-08.758000,"ÿ""Scanner enabled\r\n""" 
14-30-45.066000,"""COUNT 1 1"
14-30-45.067000,[0] 0 53
14-30-45.068000,[1] 0 0
14-30-45.069000,""""
14-30-45.069000,"""type 4, info: sync"""
14-30-45.070000,"""Sensor: 1. RSSI: 62"""
14-30-45.077000,"""COUNT 1 0"
14-30-45.077000,[0] 0 53
14-30-45.078000,[1] 0 0
14-30-45.081000,""""
14-30-45.082000,"""type 4, info: sync"""
14-30-45.083000,"""Sensor: 2. RSSI: 58"""
14-30-45.083000,"""COUNT 0 1"
14-30-45.084000,[0] 0 0
14-30-45.085000,[1] 0 0
14-30-45.087000,""""
14-30-45.088000,"""type 4, info: sync"""
14-30-45.088000,"""Sensor: 2. RSSI: 58"""
14-30-45.089000,"""COUNT 0 1"
14-30-45.089000,[0] 0 0
14-30-45.090000,[1] 0 0
14-30-45.090000,""""
14-30-45.091000,"""type 4, info: sync"""
14-30-45.092000,"""Sensor: 1. RSSI: 62"""
14-30-45.095000,"""Sensor: 2. RSSI: 58"""
14-30-45.097000,"""COUNT 1 1"
14-30-45.101000,[0] 0 0
14-30-45.101000,[1] 0 0
14-30-45.102000,""""
14-30-45.102000,"""type 4, info: sync"""
14-30-45.103000,"""Sensor: 1. RSSI: 63"""
14-30-45.105000,"""COUNT 1 0"
14-30-45.108000,[0] 0 53
14-30-45.111000,[1] 0 0
14-30-45.112000,""""
14-30-45.112000,"""type 4, info: sync"""
14-30-45.113000,"""type 4, info: sync"""
14-30-45.114000,"""Sensor: 2. RSSI: 58"""
14-30-45.114000,"""COUNT 0 1"
14-30-45.115000,[0] 0 0
14-30-45.115000,[1] 0 0
14-30-45.116000,""""
14-30-45.117000,"""type 4, info: sync"""
14-30-45.119000,"""Sensor: 2. RSSI: 58"""
14-30-45.120000,"""COUNT 0 1"
14-30-45.121000,[0] 0 0
14-30-45.122000,[1] 0 0
14-30-45.122000,""""
14-30-45.123000,"""type 4, info: sync"""
14-30-45.124000,"""Sensor: 1. RSSI: 63"""
14-30-45.128000,"""Sensor: 2. RSSI: 58"""
14-30-45.130000,"""COUNT 1 1"
14-30-45.130000,[0] 0 53
14-30-45.134000,[1] 0 0
14-30-45.135000,""""
14-30-45.135000,"""type 4, info: sync"""
14-30-45.136000,"""Sensor: 1. RSSI: 62"""
14-30-45.137000,"""COUNT 1 0"
14-30-45.140000,[0] 0 53
14-30-45.140000,[1] 0 0
14-30-45.141000,""""
14-30-45.141000,"""type 4, info: sync"""
14-30-45.141000,"""Sensor: 2. RSSI: 58"""
14-30-45.145000,"""COUNT 0 1"
14-30-45.145000,[0] 0 53
14-30-45.146000,[1] 0 0
14-30-45.147000,""""
14-30-45.147000,"""type 4, info: sync"""
14-30-45.151000,"""Sensor: 1. RSSI: 62"""
14-30-45.151000,"""Sensor: 2. RSSI: 58"""
14-30-45.153000,"""COUNT 1 1"
14-30-45.154000,[0] 0 0
14-30-45.155000,[1] 0 0
14-30-45.156000,""""
14-30-45.156000,"""type 4, info: sync"""
14-30-45.156000,"""Sensor: 1. RSSI: 62"""
14-30-45.161000,"""COUNT 1 0"
14-30-45.162000,[0] 0 53
14-30-45.162000,[1] 0 0
14-30-45.163000,""""
14-30-45.164000,"""type 4, info: sync"""
14-30-45.164000,"""Sensor: 1. RSSI: 62"""
14-30-45.169000,"""Sensor: 2. RSSI: 58"""
14-30-45.175000,"""COUNT 1 1"
14-30-45.175000,[0] 0 53
14-30-45.176000,[1] 52 0
14-30-45.176000,""""
14-30-45.177000,"""type 4, info: sync"""
14-30-45.177000,"""COUNT 0 0"
14-30-45.178000,[0] 0 0
14-30-45.179000,[1] 0 0
14-30-45.179000,""""
14-30-45.180000,"""type 4, info: sync"""
14-30-45.185000,"""Sensor: 2. RSSI: 58"""
14-30-45.186000,"""COUNT 0 1"
14-30-45.186000,[0] 0 0
14-30-45.187000,[1] 52 0
14-30-45.187000,""""
14-30-45.188000,"""type 4, info: sync"""
14-30-45.188000,"""Sensor: 1. RSSI: 64"""
14-30-45.190000,"""Sensor: 2. RSSI: 58"""
14-30-45.192000,"""COUNT 1 1"
14-30-45.197000,[0] 0 0
14-30-45.197000,[1] 0 0
14-30-45.198000,""""
14-30-45.198000,"""type 4, info: sync"""
14-30-45.199000,"""Sensor: 1. RSSI: 62"""
14-30-45.200000,"""COUNT 1 0"
14-30-45.201000,[0] 0 53
14-30-45.201000,[1] 0 0
14-30-45.202000,""""
14-30-45.203000,"""type 4, info: sync"""
14-30-45.204000,"""Sensor: 1. RSSI: 63"""
14-30-45.209000,"""Sensor: 2. RSSI: 58"""
14-30-45.210000,"""COUNT 1 1"
14-30-45.210000,[0] 0 53
14-30-45.211000,[1] 52 0
14-30-45.211000,""""
14-30-45.212000,"""type 4, info: sync"""
14-30-45.215000,"""Sensor: 1. RSSI: 63"""
14-30-45.216000,"""COUNT 1 0"
14-30-45.216000,[0] 0 0
14-30-45.222000,[1] 0 0
14-30-45.223000,""""
14-30-45.223000,"""type 4, info: sync"""
14-30-45.224000,"""Sensor: 2. RSSI: 58"""
14-30-45.224000,"""COUNT 0 1"
14-30-45.225000,[0] 0 0
14-30-45.225000,[1] 0 0
14-30-45.226000,""""
14-30-45.227000,"""type 4, info: sync"""
14-30-45.228000,"""Sensor: 1. RSSI: 63"""
14-30-45.230000,"""Sensor: 2. RSSI: 58"""
14-30-45.232000,"""COUNT 1 1"
14-30-45.233000,[0] 0 0
14-30-45.234000,[1] 52 0
14-30-45.234000,""""
14-30-45.235000,"""type 4, info: sync"""
14-30-45.236000,"""Sensor: 1. RSSI: 63"""
14-30-45.240000,"""COUNT 1 0"
14-30-45.244000,[0] 0 53
14-30-45.244000,[1] 0 0
14-30-45.245000,""""
14-30-45.245000,"""type 4, info: sync"""
14-30-45.246000,"""Sensor: 1. RSSI: 62"""
14-30-45.248000,"""Sensor: 2. RSSI: 58"""
14-30-45.250000,"""COUNT 1 1"
14-30-45.257000,[0] 0 53
14-30-45.258000,[1] 52 0
14-30-45.259000,""""
14-30-45.259000,"""type 4, info: sync"""
14-30-45.260000,"""Sensor: 1. RSSI: 63"""
14-30-45.261000,"""COUNT 1 0"
14-30-45.261000,[0] 0 0
14-30-45.262000,[1] 0 0
14-30-45.262000,""""
14-30-45.262000,"""type 4, info: sync"""
14-30-45.263000,"""Sensor: 2. RSSI: 58"""
14-30-45.264000,"""COUNT 0 1"
14-30-45.265000,[0] 0 0
14-30-45.269000,[1] 0 0
14-30-45.269000,""""
14-30-45.270000,"""type 4, info: sync"""
14-30-45.270000,"""Sensor: 1. RSSI: 62"""
14-30-45.272000,"""COUNT 1 0"
14-30-45.272000,[0] 0 0
14-30-45.273000,[1] 0 0
14-30-45.273000,""""
14-30-45.274000,"""type 4, info: sync"""
14-30-45.280000,"""COUNT 0 0"
14-30-45.285000,[0] 0 0
14-30-45.285000,[1] 0 0
14-30-45.286000,""""
14-30-45.286000,"""type 4, info: sync"""
14-30-45.288000,"""Sensor: 1. RSSI: 62"""
14-30-45.289000,"""COUNT 1 0"
14-30-45.291000,[0] 0 53
14-30-45.291000,[1] 0 0
14-30-45.292000,""""
14-30-45.292000,"""type 4, info: sync"""
14-30-45.295000,"""Sensor: 1. RSSI: 63"""
14-30-45.296000,"""COUNT 1 0"
14-30-45.302000,[0] 0 0
14-30-45.302000,[1] 0 0
14-30-45.303000,""""
14-30-45.303000,"""type 4, info: sync"""
14-30-45.304000,"""Sensor: 2. RSSI: 58"""
14-30-45.305000,"""COUNT 0 1"
14-30-45.305000,[0] 0 0
14-30-45.306000,[1] 0 0
14-30-45.306000,""""
14-30-45.309000,"""type 4, info: sync"""
14-30-45.309000,"""Sensor: 1. RSSI: 63"""
14-30-45.310000,"""Sensor: 2. RSSI: 58"""
14-30-45.312000,"""COUNT 1 1"
14-30-45.313000,[0] 0 0
14-30-45.313000,[1] 0 0
14-30-45.314000,""""
14-30-45.314000,"""type 4, info: sync"""
14-30-45.316000,"""Sensor: 1. RSSI: 62"""
14-30-45.320000,"""COUNT 1 0"
14-30-45.324000,[0] 0 53
14-30-45.325000,[1] 0 0
14-30-45.325000,""""
14-30-45.325000,"""type 4, info: sync"""
14-30-45.326000,"""Sensor: 1. RSSI: 62"""
14-30-45.328000,"""COUNT 1 0"
14-30-45.331000,[0] 0 53
14-30-45.335000,[1] 0 0
14-30-45.336000,""""
14-30-45.336000,"""type 4, info: sync"""
14-30-45.337000,"""Sensor: 1. RSSI: 63"""
14-30-45.337000,"""Sensor: 2. RSSI: 58"""
14-30-45.338000,"""COUNT 1 1"
14-30-45.338000,[0] 0 0
14-30-45.339000,[1] 0 0
14-30-45.339000,""""
14-30-45.339000,"""type 4, info: sync"""
14-30-45.342000,"""Sensor: 1. RSSI: 62"""
14-30-45.345000,"""COUNT 1 0"
14-30-45.349000,[0] 0 53
14-30-45.350000,[1] 0 0
14-30-45.350000,""""
14-30-45.351000,"""type 4, info: sync"""
14-30-45.352000,"""Sensor: 2. RSSI: 58"""
14-30-45.352000,"""COUNT 0 1"
14-30-45.353000,[0] 0 0
14-30-45.353000,[1] 0 0
14-30-45.354000,""""
14-30-45.354000,"""type 4, info: sync"""
14-30-45.358000,"""Sensor: 1. RSSI: 63"""
14-30-45.358000,"""Sensor: 2. RSSI: 58"""
14-30-45.360000,"""COUNT 1 1"
14-30-45.361000,[0] 0 0
14-30-45.361000,[1] 0 0
14-30-45.362000,""""
14-30-45.362000,"""type 4, info: sync"""
14-30-45.364000,"""Sensor: 1. RSSI: 62"""
14-30-45.368000,"""COUNT 1 0"
14-30-45.370000,[0] 0 53
14-30-45.371000,[1] 0 0
14-30-45.372000,""""
14-30-45.372000,"""type 4, info: sync"""
14-30-45.375000,"""Sensor: 1. RSSI: 63"""
14-30-45.377000,"""COUNT 1 0"
14-30-45.382000,[0] 0 53
14-30-45.383000,[1] 0 0
14-30-45.383000,""""
14-30-45.384000,"""type 4, info: sync"""
14-30-45.384000,"""Sensor: 2. RSSI: 58"""
14-30-45.385000,"""COUNT 0 1"
14-30-45.385000,[0] 0 0
14-30-45.385000,[1] 0 0
14-30-45.386000,""""
14-30-45.386000,"""type 4, info: sync"""
14-30-45.389000,"""Sensor: 1. RSSI: 62"""
14-30-45.390000,"""Sensor: 2. RSSI: 58"""
14-30-45.392000,"""COUNT 1 1"
14-30-45.393000,[0] 0 0
14-30-45.394000,[1] 0 0
14-30-45.394000,""""
14-30-45.395000,"""type 4, info: sync"""
14-30-45.396000,"""Sensor: 1. RSSI: 62"""
14-30-45.401000,"""COUNT 1 0"
14-30-45.403000,[0] 0 53
14-30-45.404000,[1] 0 0
14-30-45.404000,""""
14-30-45.405000,"""type 4, info: sync"""
14-30-45.408000,"""Sensor: 1. RSSI: 62"""
14-30-45.411000,"""COUNT 1 0"
14-30-45.412000,[0] 0 53
14-30-45.412000,[1] 0 0
14-30-45.413000,""""
14-30-45.413000,"""type 4, info: sync"""
14-30-45.414000,"""Sensor: 2. RSSI: 58"""
14-30-45.416000,"""COUNT 0 1"
14-30-45.417000,[0] 0 0
14-30-45.421000,[1] 0 0
14-30-45.421000,""""
14-30-45.422000,"""type 4, info: sync"""
14-30-45.422000,"""Sensor: 1. RSSI: 62"""
14-30-45.423000,"""Sensor: 2. RSSI: 58"""
14-30-45.425000,"""COUNT 1 1"
14-30-45.425000,[0] 0 53
14-30-45.426000,[1] 0 0
14-30-45.426000,""""
14-30-45.427000,"""type 4, info: sync"""
14-30-45.433000,"""COUNT 0 0"
14-30-45.433000,[0] 0 0
14-30-45.434000,[1] 0 0
14-30-45.434000,""""
14-30-45.435000,"""type 4, info: sync"""
14-30-45.441000,"""COUNT 0 0"
14-30-45.443000,[0] 0 0
14-30-45.444000,[1] 0 0
14-30-45.444000,""""
14-30-45.445000,"""type 4, info: sync"""
14-30-45.445000,"""Sensor: 1. RSSI: 62"""
14-30-45.447000,"""Sensor: 2. RSSI: 58"""
14-30-45.450000,"""COUNT 1 1"
14-30-45.458000,[0] 0 0
14-30-45.458000,[1] 0 0
14-30-45.459000,""""
14-30-45.460000,"""type 4, info: sync"""
14-30-45.460000,"""Sensor: 1. RSSI: 62"""
14-30-45.461000,"""COUNT 1 0"
14-30-45.461000,[0] 0 53
14-30-45.464000,[1] 0 0
14-30-45.465000,""""
14-30-45.466000,"""type 4, info: sync"""
14-30-45.470000,"""Sensor: 2. RSSI: 58"""
14-30-45.470000,"""COUNT 0 1"
14-30-45.470000,[0] 0 53
14-30-45.471000,[1] 0 0
14-30-45.471000,""""
14-30-45.475000,"""type 4, info: sync"""
14-30-45.475000,"""Sensor: 1. RSSI: 63"""
14-30-45.476000,"""Sensor: 2. RSSI: 58"""
14-30-45.476000,"""COUNT 1 1"
14-30-45.479000,[0] 0 0
14-30-45.479000,[1] 0 0
14-30-45.479000,""""
14-30-45.480000,"""type 4, info: sync"""
14-30-45.481000,"""Sensor: 1. RSSI: 62"""
14-30-45.481000,"""COUNT 1 0"
14-30-45.483000,[0] 0 53
14-30-45.483000,[1] 0 0
14-30-45.484000,""""
14-30-45.484000,"""type 4, info: sync"""
14-30-45.485000,"""Sensor: 1. RSSI: 62"""
14-30-45.488000,"""Sensor: 2. RSSI: 58"""
14-30-45.497000,"""COUNT 1 1"
14-30-45.498000,[0] 0 53
14-30-45.499000,[1] 52 0
14-30-45.500000,""""
14-30-45.501000,"""type 4, info: sync"""
14-30-45.502000,"""Sensor: 1. RSSI: 62"""
14-30-45.502000,"""COUNT 1 0"
14-30-45.502000,[0] 0 0
14-30-45.503000,[1] 0 0
14-30-45.503000,""""
14-30-45.504000,"""type 4, info: sync"""
14-30-45.504000,"""Sensor: 2. RSSI: 58"""
14-30-45.509000,"""COUNT 0 1"
14-30-45.510000,[0] 0 0
14-30-45.510000,[1] 0 0
14-30-45.511000,""""
14-30-45.511000,"""type 4, info: sync"""
14-30-45.512000,"""Sensor: 1. RSSI: 62"""
14-30-45.512000,"""Sensor: 2. RSSI: 58"""
14-30-45.513000,"""COUNT 1 1"
14-30-45.514000,[0] 0 0
14-30-45.514000,[1] 0 0
14-30-45.514000,""""
14-30-45.515000,"""type 4, info: sync"""
14-30-45.516000,"""Sensor: 1. RSSI: 62"""
14-30-45.521000,"""COUNT 1 0"
14-30-45.525000,[0] 0 53
14-30-45.525000,[1] 0 0
14-30-45.526000,""""
14-30-45.526000,"""type 4, info: sync"""
14-30-45.527000,"""Sensor: 1. RSSI: 62"""
14-30-45.529000,"""COUNT 1 0"
14-30-45.530000,[0] 0 0
14-30-45.531000,[1] 0 0
14-30-45.531000,""""
14-30-45.537000,"""type 4, info: sync"""
14-30-45.537000,"""Sensor: 2. RSSI: 58"""
14-30-45.538000,"""COUNT 0 1"
14-30-45.538000,[0] 0 0
14-30-45.539000,[1] 0 0
14-30-45.539000,""""
14-30-45.540000,"""type 4, info: sync"""
14-30-45.540000,"""Sensor: 1. RSSI: 62"""
14-30-45.545000,"""COUNT 1 0"
14-30-45.551000,[0] 0 0
14-30-45.552000,[1] 0 0
14-30-45.552000,""""
14-30-45.554000,"""type 4, info: sync"""
14-30-45.554000,"""Sensor: 1. RSSI: 62"""
14-30-45.557000,"""COUNT 1 0"
14-30-45.557000,[0] 0 0
14-30-45.558000,[1] 0 0
14-30-45.558000,""""
14-30-45.558000,"""type 4, info: sync"""
14-30-45.559000,"""Sensor: 1. RSSI: 63"""
14-30-45.561000,"""COUNT 1 0"
14-30-45.562000,[0] 0 53
14-30-45.562000,[1] 0 0
14-30-45.563000,""""
14-30-45.563000,"""type 4, info: sync"""
14-30-45.567000,"""Sensor: 2. RSSI: 58"""
14-30-45.569000,"""COUNT 0 1"
14-30-45.571000,[0] 0 0
14-30-45.572000,[1] 0 0
14-30-45.572000,""""
14-30-45.573000,"""type 4, info: sync"""
14-30-45.573000,"""Sensor: 1. RSSI: 63"""
14-30-45.576000,"""COUNT 1 0"
14-30-45.576000,[0] 0 0
14-30-45.577000,[1] 0 0
14-30-45.578000,""""
14-30-45.578000,"""type 4, info: sync"""
14-30-45.582000,"""Sensor: 2. RSSI: 58"""
14-30-45.583000,"""Sensor: 1. RSSI: 63"""
14-30-45.584000,"""COUNT 1 1"
14-30-45.585000,[0] 0 53
14-30-45.586000,[1] 0 0
14-30-45.586000,""""
14-30-45.591000,"""type 4, info: sync"""
14-30-45.592000,"""Sensor: 2. RSSI: 58"""
14-30-45.592000,"""COUNT 0 1"
14-30-45.593000,[0] 0 0
14-30-45.593000,[1] 0 0
14-30-45.594000,""""
14-30-45.594000,"""type 4, info: sync"""
14-30-45.600000,"""COUNT 0 0"
14-30-45.602000,[0] 0 0
14-30-45.603000,[1] 0 0
14-30-45.604000,""""
14-30-45.604000,"""type 4, info: sync"""
14-30-45.605000,"""Sensor: 1. RSSI: 62"""
14-30-45.608000,"""Sensor: 2. RSSI: 58"""
14-30-45.610000,"""COUNT 1 1"
14-30-45.611000,[0] 0 53
14-30-45.613000,[1] 52 0
14-30-45.613000,""""
14-30-45.614000,"""type 4, info: sync"""
14-30-45.615000,"""Sensor: 1. RSSI: 63"""
14-30-45.616000,"""COUNT 1 0"
14-30-45.617000,[0] 0 53
14-30-45.618000,[1] 0 0
14-30-45.618000,""""
14-30-45.620000,"""type 4, info: sync"""
14-30-45.624000,"""Sensor: 2. RSSI: 58"""
14-30-45.624000,"""COUNT 0 1"
14-30-45.625000,[0] 0 0
14-30-45.625000,[1] 0 0
14-30-45.629000,""""
14-30-45.629000,"""type 4, info: sync"""
14-30-45.630000,"""Sensor: 1. RSSI: 63"""
14-30-45.630000,"""Sensor: 2. RSSI: 58"""
14-30-45.632000,"""COUNT 1 1"
14-30-45.635000,[0] 0 0
14-30-45.636000,[1] 0 0
14-30-45.636000,""""
14-30-45.636000,"""type 4, info: sync"""
14-30-45.637000,"""Sensor: 1. RSSI: 63"""
14-30-45.640000,"""COUNT 1 0"
14-30-45.641000,[0] 0 53
14-30-45.646000,[1] 0 0
14-30-45.646000,""""
14-30-45.647000,"""type 4, info: sync"""
14-30-45.647000,"""Sensor: 1. RSSI: 62"""
14-30-45.648000,"""Sensor: 2. RSSI: 58"""
14-30-45.650000,"""COUNT 1 1"
14-30-45.650000,[0] 0 53
14-30-45.651000,[1] 52 0
14-30-45.651000,""""
14-30-45.652000,"""type 4, info: sync"""
14-30-45.654000,"""Sensor: 1. RSSI: 62"""
14-30-45.656000,"""COUNT 1 0"
14-30-45.660000,[0] 0 0
14-30-45.661000,[1] 0 0
14-30-45.661000,""""
14-30-45.662000,"""type 4, info: sync"""
14-30-45.662000,"""Sensor: 2. RSSI: 58"""
14-30-45.664000,"""COUNT 0 1"
14-30-45.665000,[0] 0 0
14-30-45.667000,[1] 0 0
14-30-45.667000,""""
14-30-45.668000,"""type 4, info: sync"""
14-30-45.668000,"""Sensor: 1. RSSI: 62"""
14-30-45.669000,"""Sensor: 2. RSSI: 58"""
14-30-45.672000,"""COUNT 1 1"
14-30-45.673000,[0] 0 0
14-30-45.674000,[1] 52 0
14-30-45.674000,""""
14-30-45.678000,"""type 4, info: sync"""
14-30-45.679000,"""Sensor: 1. RSSI: 62"""
14-30-45.683000,"""COUNT 1 0"
14-30-45.683000,[0] 0 53
14-30-45.684000,[1] 0 0
14-30-45.685000,""""
14-30-45.685000,"""type 4, info: sync"""
14-30-45.687000,"""Sensor: 2. RSSI: 58"""
14-30-45.689000,"""COUNT 0 1"
14-30-45.690000,[0] 0 0
14-30-45.693000,[1] 52 0
14-30-45.693000,""""
14-30-45.694000,"""type 4, info: sync"""
14-30-45.694000,"""Sensor: 1. RSSI: 62"""
14-30-45.696000,"""COUNT 1 0"
14-30-45.697000,[0] 0 0
14-30-45.707000,[1] 0 0
14-30-45.708000,""""
14-30-45.709000,"""type 4, info: sync"""
14-30-45.709000,"""Sensor: 2. RSSI: 58"""
14-30-45.710000,"""Sensor: 1. RSSI: 62"""
14-30-45.710000,"""COUNT 1 1"
14-30-45.711000,[0] 0 0
14-30-45.711000,[1] 52 0
14-30-45.712000,""""
14-30-45.718000,"""type 4, info: sync"""
14-30-45.719000,"""Sensor: 2. RSSI: 58"""
14-30-45.719000,"""COUNT 0 1"
14-30-45.720000,[0] 0 0
14-30-45.721000,[1] 52 0
14-30-45.721000,""""
14-30-45.721000,"""type 4, info: sync"""
14-30-45.725000,"""Sensor: 1. RSSI: 62"""
14-30-45.726000,"""COUNT 1 0"
14-30-45.726000,[0] 0 0
14-30-45.726000,[1] 0 0
14-30-45.729000,""""
14-30-45.730000,"""type 4, info: sync"""
14-30-45.730000,"""Sensor: 1. RSSI: 62"""
14-30-45.731000,"""COUNT 1 0"
14-30-45.731000,[0] 0 0
14-30-45.732000,[1] 0 0
14-30-45.732000,""""
14-30-45.733000,"""type 4, info: sync"""
14-30-45.733000,"""Sensor: 1. RSSI: 63"""
14-30-45.735000,"""Sensor: 2. RSSI: 58"""
14-30-45.737000,"""COUNT 1 1"
14-30-45.741000,[0] 0 0
14-30-45.741000,[1] 0 0
14-30-45.742000,""""
14-30-45.742000,"""type 4, info: sync"""
14-30-45.743000,"""Sensor: 1. RSSI: 62"""
14-30-45.745000,"""COUNT 1 0"
14-30-45.746000,[0] 0 53
14-30-45.746000,[1] 0 0
14-30-45.747000,""""
14-30-45.747000,"""type 4, info: sync"""
14-30-45.748000,"""Sensor: 2. RSSI: 58"""
14-30-45.758000,"""COUNT 0 1"
14-30-45.758000,[0] 0 0
14-30-45.759000,[1] 0 0
14-30-45.759000,""""
14-30-45.760000,"""type 4, info: sync"""
14-30-45.762000,"""Sensor: 1. RSSI: 62"""
14-30-45.762000,"""Sensor: 2. RSSI: 58"""
14-30-45.763000,"""COUNT 1 1"
14-30-45.763000,"""COUNT 1 1"
14-30-45.764000,[0] 0 0
14-30-45.764000,[1] 0 0
14-30-45.769000,""""
14-30-45.771000,"""type 4, info: sync"""
14-30-45.772000,"""Sensor: 1. RSSI: 62"""
14-30-45.773000,"""COUNT 1 0"
14-30-45.773000,[0] 0 53
14-30-45.774000,[1] 0 0
14-30-45.774000,""""
14-30-45.774000,"""type 4, info: sync"""
14-30-45.775000,"""Sensor: 1. RSSI: 62"""
14-30-45.776000,"""Sensor: 2. RSSI: 58"""
14-30-45.778000,"""COUNT 1 1"
14-30-45.779000,[0] 0 53
14-30-45.779000,[1] 52 0
14-30-45.780000,""""
14-30-45.780000,"""type 4, info: sync"""
14-30-45.783000,"""Sensor: 1. RSSI: 63"""
14-30-45.787000,"""COUNT 1 0"
14-30-45.788000,[0] 0 0
14-30-45.789000,[1] 0 0
14-30-45.789000,""""
14-30-45.790000,"""type 4, info: sync"""
14-30-45.791000,"""Sensor: 2. RSSI: 58"""
14-30-45.792000,"""COUNT 0 1"
14-30-45.793000,[0] 0 0
14-30-45.793000,[1] 0 0
14-30-45.794000,""""
14-30-45.794000,"""type 4, info: sync"""
14-30-45.796000,"""Sensor: 1. RSSI: 63"""
14-30-45.798000,"""Sensor: 2. RSSI: 58"""
14-30-45.800000,"""COUNT 1 1"
14-30-45.801000,[0] 0 0
14-30-45.802000,[1] 0 0
14-30-45.802000,""""
14-30-45.803000,"""type 4, info: sync"""
14-30-45.804000,"""Sensor: 1. RSSI: 63"""
14-30-45.809000,"""COUNT 1 0"
14-30-45.809000,[0] 0 53
14-30-45.810000,[1] 0 0
14-30-45.811000,""""
14-30-45.811000,"""type 4, info: sync"""
14-30-45.818000,"""Sensor: 1. RSSI: 63"""
14-30-45.819000,"""COUNT 1 0"
14-30-45.819000,[0] 0 53
14-30-45.820000,[1] 0 0
14-30-45.820000,""""
14-30-45.821000,"""type 4, info: sync"""
14-30-45.824000,"""COUNT 0 0"
14-30-45.825000,[0] 0 0
14-30-45.826000,[1] 0 0
14-30-45.827000,""""
14-30-45.828000,"""type 4, info: sync"""
14-30-45.830000,"""Sensor: 1. RSSI: 62"""
14-30-45.832000,"""COUNT 1 0"
14-30-45.833000,[0] 0 0
14-30-45.834000,[1] 0 0
14-30-45.834000,""""
14-30-45.835000,"""type 4, info: sync"""
14-30-45.836000,"""Sensor: 1. RSSI: 63"""
14-30-45.841000,"""COUNT 1 0"
14-30-45.841000,[0] 0 0
14-30-45.842000,[1] 0 0
14-30-45.843000,""""
14-30-45.843000,"""type 4, info: sync"""
14-30-45.850000,"""COUNT 0 0"
14-30-45.851000,[0] 0 0
14-30-45.852000,[1] 0 0
14-30-45.853000,""""
14-30-45.853000,"""type 4, info: sync"""
14-30-45.855000,"""Sensor: 1. RSSI: 62"""
14-30-45.856000,"""Sensor: 2. RSSI: 58"""
14-30-45.858000,"""COUNT 1 1"
14-30-45.860000,[0] 0 0
14-30-45.860000,[1] 0 0
14-30-45.861000,""""
14-30-45.861000,"""type 4, info: sync"""
14-30-45.864000,"""COUNT 0 0"
14-30-45.865000,[0] 0 0
14-30-45.867000,[1] 0 0
14-30-45.867000,""""
14-30-45.867000,"""type 4, info: sync"""
14-30-45.873000,"""COUNT 0 0"
14-30-45.874000,[0] 0 0
14-30-45.874000,[1] 0 0
14-30-45.875000,""""
14-30-45.875000,"""type 4, info: sync"""
14-30-45.881000,"""COUNT 0 0"
14-30-45.882000,[0] 0 0
14-30-45.882000,[1] 0 0
14-30-45.883000,""""
14-30-45.884000,"""type 4, info: sync"""
14-30-45.884000,"""Sensor: 1. RSSI: 62"""
14-30-45.888000,"""COUNT 1 0"
14-30-45.891000,[0] 0 0
14-30-45.892000,[1] 0 0
14-30-45.892000,""""
14-30-45.893000,"""type 4, info: sync"""
14-30-45.893000,"""Sensor: 1. RSSI: 62"""
14-30-45.896000,"""Sensor: 2. RSSI: 58"""
14-30-45.898000,"""COUNT 1 1"
14-30-45.899000,[0] 0 53
14-30-45.904000,[1] 52 0
14-30-45.904000,""""
14-30-45.905000,"""type 4, info: sync"""
14-30-45.905000,"""Sensor: 1. RSSI: 62"""
14-30-45.907000,"""COUNT 1 0"
14-30-45.907000,[0] 0 0
14-30-45.910000,[1] 0 0
14-30-45.912000,""""
14-30-45.913000,"""type 4, info: sync"""
14-30-45.914000,"""Sensor: 2. RSSI: 58"""
14-30-45.914000,"""COUNT 0 1"
14-30-45.915000,[0] 0 0
14-30-45.918000,[1] 0 0
14-30-45.919000,""""
14-30-45.919000,"""type 4, info: sync"""
14-30-45.920000,"""Sensor: 1. RSSI: 62"""
14-30-45.920000,"""Sensor: 2. RSSI: 58"""
14-30-45.923000,"""COUNT 1 1"
14-30-45.923000,[0] 0 0
14-30-45.924000,[1] 52 0
14-30-45.924000,""""
14-30-45.925000,"""type 4, info: sync"""
14-30-45.926000,"""Sensor: 1. RSSI: 63"""
14-30-45.929000,"""COUNT 1 0"
14-30-45.929000,[0] 0 0
14-30-45.932000,[1] 0 0
14-30-45.933000,""""
14-30-45.934000,"""type 4, info: sync"""
14-30-45.935000,"""Sensor: 1. RSSI: 63"""
14-30-45.937000,"""COUNT 1 0"
14-30-45.937000,[0] 0 0
14-30-45.942000,[1] 0 0
14-30-45.942000,""""
14-30-45.942000,"""type 4, info: sync"""
14-30-45.943000,"""Sensor: 2. RSSI: 58"""
14-30-45.944000,"""COUNT 0 1"
14-30-45.944000,[0] 0 0
14-30-45.945000,[1] 0 0
14-30-45.945000,""""
14-30-45.946000,"""type 4, info: sync"""
14-30-45.947000,"""Sensor: 1. RSSI: 62"""
14-30-45.949000,"""Sensor: 2. RSSI: 58"""
14-30-45.954000,"""COUNT 1 1"
14-30-45.955000,[0] 0 0
14-30-45.956000,[1] 0 0
14-30-45.956000,""""
14-30-45.956000,"""type 4, info: sync"""
14-30-45.957000,"""Sensor: 1. RSSI: 63"""
14-30-45.960000,"""COUNT 1 0"
14-30-45.960000,[0] 0 53
14-30-45.961000,[1] 0 0
14-30-45.963000,""""
14-30-45.964000,"""type 4, info: sync"""
