20-47-44.849000,"ÿ""Scanner enabled\r\n"""
20-48-39.307000,"""Sensor: 1. RSSI: 58"""
20-48-39.308000,"""Sensor: 4. RSSI: 57"""
20-48-39.309000,"""Sensor: 2. RSSI: 63"""
20-48-39.310000,"""Sensor: 5. RSSI: 55"""
20-48-39.313000,"""Sensor: 3. RSSI: 69"""
20-48-39.326000,"""COUNT 1 1 1 1 1"
20-48-39.327000,[0] 0 0 0 0 0
20-48-39.328000,[1] 0 0 0 0 0
20-48-39.330000,[2] 52 52 0 0 0
20-48-39.331000,[3] 0 44 51 0 0
20-48-39.333000,""""
20-48-39.334000,"""Sensor: 4. RSSI: 57"""
20-48-39.334000,"""Sensor: 2. RSSI: 63"""
20-48-39.335000,"""Sensor: 1. RSSI: 58"""
20-48-39.336000,"""Sensor: 5. RSSI: 55"""
20-48-39.336000,"""Sensor: 3. RSSI: 69"""
20-48-39.344000,"""Sensor: 4. RSSI: 57"""
20-48-39.345000,"""Sensor: 2. RSSI: 63"""
20-48-39.347000,"""Sensor: 1. RSSI: 58"""
20-48-39.353000,"""COUNT 2 2 1 2 1"
20-48-39.354000,[0] 0 0 0 0 0
20-48-39.355000,[1] 46 0 0 0 0
20-48-39.355000,[2] 52 52 0 0 0
20-48-39.356000,[3] 0 44 51 0 0
20-48-39.357000,""""
20-48-39.357000,"""Sensor: 5. RSSI: 55"""
20-48-39.358000,"""Sensor: 3. RSSI: 69"""
20-48-39.359000,"""Sensor: 1. RSSI: 58"""
20-48-39.363000,"""Sensor: 4. RSSI: 57"""
20-48-39.364000,"""Sensor: 2. RSSI: 63"""
20-48-39.367000,"""Sensor: 5. RSSI: 55"""
20-48-39.369000,"""Sensor: 3. RSSI: 68"""
20-48-39.370000,"""Sensor: 1. RSSI: 58"""
20-48-39.376000,"""COUNT 2 1 2 1 2"
20-48-39.377000,[0] 0 0 0 0 0
20-48-39.377000,[1] 46 0 0 0 0
20-48-39.378000,[2] 52 53 0 0 0
20-48-39.379000,[3] 0 44 51 0 0
20-48-39.380000,""""
20-48-39.383000,"""Sensor: 4. RSSI: 57"""
20-48-39.385000,"""Sensor: 2. RSSI: 63"""
20-48-39.387000,"""Sensor: 5. RSSI: 55"""
20-48-39.389000,"""Sensor: 3. RSSI: 68"""
20-48-39.390000,"""Sensor: 1. RSSI: 58"""
20-48-39.400000,"""COUNT 1 1 1 1 1"
20-48-39.400000,[0] 0 0 0 0 0
20-48-39.401000,[1] 46 0 0 0 0
20-48-39.402000,[2] 52 0 0 0 0
20-48-39.403000,[3] 0 44 51 0 0
20-48-39.404000,""""
20-48-39.405000,"""Sensor: 2. RSSI: 63"""
20-48-39.409000,"""Sensor: 3. RSSI: 69"""
20-48-39.411000,"""Sensor: 1. RSSI: 58"""
20-48-39.414000,"""Sensor: 4. RSSI: 57"""
20-48-39.416000,"""Sensor: 5. RSSI: 55"""
20-48-39.425000,"""COUNT 1 1 1 1 1"
20-48-39.426000,[0] 0 0 0 0 0
20-48-39.427000,[1] 46 0 0 0 0
20-48-39.428000,[2] 51 53 0 0 0
20-48-39.429000,[3] 0 44 51 0 0
20-48-39.429000,""""
20-48-39.430000,"""Sensor: 2. RSSI: 63"""
20-48-39.431000,"""Sensor: 3. RSSI: 69"""
20-48-39.433000,"""Sensor: 1. RSSI: 58"""
20-48-39.437000,"""Sensor: 4. RSSI: 57"""
20-48-39.441000,"""Sensor: 5. RSSI: 55"""
20-48-39.450000,"""COUNT 1 1 1 1 1"
20-48-39.451000,[0] 0 0 0 0 0
20-48-39.451000,[1] 46 0 0 0 0
20-48-39.454000,[2] 0 53 0 0 0
20-48-39.454000,[3] 0 0 51 0 0
20-48-39.454000,""""
20-48-39.455000,"""Sensor: 2. RSSI: 63"""
20-48-39.456000,"""Sensor: 1. RSSI: 58"""
20-48-39.458000,"""Sensor: 3. RSSI: 69"""
20-48-39.462000,"""Sensor: 4. RSSI: 57"""
20-48-39.465000,"""Sensor: 5. RSSI: 55"""
20-48-39.467000,"""Sensor: 2. RSSI: 63"""
20-48-39.474000,"""COUNT 1 2 1 1 1"
20-48-39.475000,[0] 0 0 0 0 0
20-48-39.477000,[1] 0 0 0 0 0
20-48-39.478000,[2] 0 0 0 0 0
20-48-39.478000,[3] 51 0 51 0 0
20-48-39.478000,""""
20-48-39.483000,"""Sensor: 3. RSSI: 70"""
20-48-39.487000,"""Sensor: 4. RSSI: 57"""
20-48-39.490000,"""Sensor: 2. RSSI: 63"""
20-48-39.490000,"""Sensor: 5. RSSI: 55"""
20-48-39.492000,"""Sensor: 1. RSSI: 58"""
20-48-39.500000,"""COUNT 1 1 1 1 1"
20-48-39.501000,[0] 0 0 0 0 0
20-48-39.501000,[1] 46 0 0 0 0
20-48-39.503000,[2] 0 52 0 0 0
20-48-39.504000,[3] 0 0 51 0 0
20-48-39.504000,""""
20-48-39.505000,"""Sensor: 1. RSSI: 56"""
20-48-39.506000,"""Sensor: 2. RSSI: 63"""
20-48-39.507000,"""Sensor: 4. RSSI: 57"""
20-48-39.510000,"""Sensor: 3. RSSI: 70"""
20-48-39.511000,"""Sensor: 5. RSSI: 55"""
20-48-39.525000,"""COUNT 1 1 1 1 1"
20-48-39.526000,[0] 0 0 0 0 0
20-48-39.527000,[1] 48 0 0 0 0
20-48-39.527000,[2] 52 52 0 0 0
20-48-39.528000,[3] 0 0 0 0 0
20-48-39.529000,""""
20-48-39.530000,"""Sensor: 2. RSSI: 63"""
20-48-39.531000,"""Sensor: 4. RSSI: 56"""
20-48-39.532000,"""Sensor: 3. RSSI: 73"""
20-48-39.533000,"""Sensor: 5. RSSI: 55"""
20-48-39.541000,"""Sensor: 1. RSSI: 58"""
20-48-39.550000,"""COUNT 1 1 1 1 1"
20-48-39.552000,[0] 0 0 0 0 0
20-48-39.554000,[1] 0 0 0 0 0
20-48-39.558000,[2] 53 51 0 0 0
20-48-39.559000,[3] 0 0 51 0 0
20-48-39.560000,""""
20-48-39.560000,"""Sensor: 4. RSSI: 56"""
20-48-39.560000,"""Sensor: 3. RSSI: 73"""
20-48-39.561000,"""Sensor: 1. RSSI: 58"""
20-48-39.566000,"""Sensor: 5. RSSI: 55"""
20-48-39.566000,"""Sensor: 2. RSSI: 63"""
20-48-39.568000,"""Sensor: 4. RSSI: 56"""
20-48-39.570000,"""Sensor: 3. RSSI: 75"""
20-48-39.576000,"""COUNT 1 1 2 2 1"
20-48-39.577000,[0] 0 0 0 0 0
20-48-39.577000,[1] 46 0 0 0 0
20-48-39.578000,[2] 53 51 0 0 0
20-48-39.579000,[3] 0 0 51 0 0
20-48-39.580000,""""
20-48-39.581000,"""Sensor: 5. RSSI: 55"""
20-48-39.582000,"""Sensor: 1. RSSI: 58"""
20-48-39.583000,"""Sensor: 2. RSSI: 63"""
20-48-39.588000,"""Sensor: 4. RSSI: 56"""
20-48-39.590000,"""Sensor: 3. RSSI: 76"""
20-48-39.592000,"""Sensor: 5. RSSI: 55"""
20-48-39.600000,"""COUNT 1 1 1 1 2"
20-48-39.601000,[0] 0 0 0 0 0
20-48-39.602000,[1] 46 0 0 0 0
20-48-39.603000,[2] 0 51 0 0 0
20-48-39.604000,[3] 0 0 50 0 0
20-48-39.604000,""""
20-48-39.605000,"""Sensor: 2. RSSI: 63"""
20-48-39.609000,"""Sensor: 4. RSSI: 56"""
20-48-39.610000,"""Sensor: 3. RSSI: 76"""
20-48-39.613000,"""Sensor: 5. RSSI: 55"""
20-48-39.618000,"""Sensor: 1. RSSI: 58"""
20-48-39.620000,"""Sensor: 2. RSSI: 63"""
20-48-39.626000,"""COUNT 1 2 1 1 1"
20-48-39.627000,[0] 0 0 53 0 0
20-48-39.628000,[1] 0 0 0 0 0
20-48-39.628000,[2] 0 51 0 0 0
20-48-39.629000,[3] 51 0 50 0 0
20-48-39.629000,""""
20-48-39.631000,"""Sensor: 3. RSSI: 75"""
20-48-39.637000,"""Sensor: 4. RSSI: 56"""
20-48-39.641000,"""Sensor: 5. RSSI: 55"""
20-48-39.650000,"""COUNT 0 0 1 1 1"
20-48-39.651000,[0] 0 0 0 0 0
20-48-39.652000,[1] 0 0 0 0 0
20-48-39.653000,[2] 53 51 0 0 0
20-48-39.654000,[3] 51 0 49 0 0
20-48-39.654000,""""
20-48-39.655000,"""Sensor: 3. RSSI: 75"""
20-48-39.662000,"""Sensor: 4. RSSI: 56"""
20-48-39.666000,"""Sensor: 5. RSSI: 55"""
20-48-39.674000,"""COUNT 0 0 1 1 1"
20-48-39.675000,[0] 0 0 0 0 0
20-48-39.677000,[1] 0 0 0 0 0
20-48-39.678000,[2] 0 0 0 0 0
20-48-39.678000,[3] 0 0 49 0 0
20-48-39.678000,""""
20-48-39.683000,"""Sensor: 4. RSSI: 56"""
20-48-39.687000,"""Sensor: 5. RSSI: 55"""
20-48-39.692000,"""Sensor: 3. RSSI: 77"""
20-48-39.699000,"""COUNT 0 0 1 1 1"
20-48-39.700000,[0] 0 0 0 0 0
20-48-39.701000,[1] 0 0 0 0 0
20-48-39.702000,[2] 0 51 0 0 0
20-48-39.703000,[3] 0 0 0 0 0
20-48-39.704000,""""
20-48-39.704000,"""Sensor: 2. RSSI: 63"""
20-48-39.708000,"""Sensor: 3. RSSI: 77"""
20-48-39.711000,"""Sensor: 4. RSSI: 56"""
20-48-39.715000,"""Sensor: 5. RSSI: 55"""
20-48-39.725000,"""COUNT 0 1 1 1 1"
20-48-39.729000,[0] 0 0 0 0 0
20-48-39.729000,[1] 0 0 0 0 0
20-48-39.729000,[2] 54 51 0 0 0
20-48-39.730000,[3] 0 0 50 0 0
20-48-39.730000,""""
20-48-39.731000,"""Sensor: 1. RSSI: 58"""
20-48-39.731000,"""Sensor: 3. RSSI: 78"""
20-48-39.732000,"""Sensor: 4. RSSI: 56"""
20-48-39.735000,"""Sensor: 5. RSSI: 55"""
20-48-39.741000,"""Sensor: 2. RSSI: 63"""
20-48-39.744000,"""Sensor: 1. RSSI: 58"""
20-48-39.750000,"""COUNT 2 1 1 1 1"
20-48-39.751000,[0] 0 0 0 53 0
20-48-39.752000,[1] 46 0 0 0 0
20-48-39.753000,[2] 54 51 0 0 0
20-48-39.754000,[3] 0 0 50 0 0
20-48-39.755000,""""
20-48-39.756000,"""Sensor: 4. RSSI: 56"""
20-48-39.759000,"""Sensor: 2. RSSI: 63"""
20-48-39.760000,"""Sensor: 5. RSSI: 55"""
20-48-39.761000,"""Sensor: 3. RSSI: 80"""
20-48-39.765000,"""Sensor: 1. RSSI: 58"""
20-48-39.775000,"""COUNT 1 1 1 1 1"
20-48-39.776000,[0] 0 0 53 0 0
20-48-39.778000,[1] 0 0 0 0 0
20-48-39.778000,[2] 0 51 0 0 0
20-48-39.779000,[3] 51 0 51 0 0
20-48-39.780000,""""
20-48-39.780000,"""Sensor: 4. RSSI: 56"""
20-48-39.781000,"""Sensor: 5. RSSI: 55"""
20-48-39.782000,"""Sensor: 3. RSSI: 80"""
20-48-39.783000,"""Sensor: 2. RSSI: 63"""
20-48-39.786000,"""Sensor: 1. RSSI: 58"""
20-48-39.792000,"""Sensor: 4. RSSI: 56"""
20-48-39.800000,"""COUNT 1 1 1 2 1"
20-48-39.801000,[0] 0 47 0 0 0
20-48-39.802000,[1] 0 0 0 0 0
20-48-39.803000,[2] 54 51 0 0 0
20-48-39.804000,[3] 0 0 51 0 0
20-48-39.804000,""""
20-48-39.811000,"""Sensor: 5. RSSI: 55"""
20-48-39.812000,"""Sensor: 3. RSSI: 79"""
20-48-39.812000,"""Sensor: 1. RSSI: 58"""
20-48-39.813000,"""Sensor: 2. RSSI: 63"""
20-48-39.814000,"""Sensor: 4. RSSI: 56"""
20-48-39.817000,"""Sensor: 5. RSSI: 55"""
20-48-39.820000,"""Sensor: 1. RSSI: 58"""
20-48-39.825000,"""COUNT 2 1 1 1 2"
20-48-39.826000,[0] 0 0 0 0 0
20-48-39.826000,[1] 46 0 0 0 0
20-48-39.827000,[2] 0 0 0 0 0
20-48-39.828000,[3] 0 0 51 0 0
20-48-39.828000,""""
20-48-39.829000,"""Sensor: 2. RSSI: 63"""
20-48-39.833000,"""Sensor: 4. RSSI: 56"""
20-48-39.838000,"""Sensor: 5. RSSI: 55"""
20-48-39.839000,"""Sensor: 3. RSSI: 78"""
20-48-39.840000,"""Sensor: 1. RSSI: 58"""
20-48-39.845000,"""Sensor: 2. RSSI: 64"""
20-48-39.850000,"""COUNT 1 2 1 1 1"
20-48-39.851000,[0] 0 0 0 0 0
20-48-39.852000,[1] 46 0 0 0 0
20-48-39.852000,[2] 54 49 0 0 0
20-48-39.853000,[3] 0 0 51 0 0
20-48-39.854000,""""
20-48-39.859000,"""Sensor: 3. RSSI: 76"""
20-48-39.861000,"""Sensor: 1. RSSI: 58"""
20-48-39.863000,"""Sensor: 4. RSSI: 56"""
20-48-39.865000,"""Sensor: 2. RSSI: 64"""
20-48-39.866000,"""Sensor: 5. RSSI: 55"""
20-48-39.875000,"""COUNT 1 1 1 1 1"
20-48-39.876000,[0] 0 0 0 0 0
20-48-39.877000,[1] 46 0 0 0 0
20-48-39.877000,[2] 53 48 0 0 0
20-48-39.879000,[3] 0 0 51 0 0
20-48-39.879000,""""
20-48-39.880000,"""Sensor: 3. RSSI: 74"""
20-48-39.881000,"""Sensor: 1. RSSI: 58"""
20-48-39.885000,"""Sensor: 2. RSSI: 64"""
20-48-39.887000,"""Sensor: 4. RSSI: 56"""
20-48-39.891000,"""Sensor: 5. RSSI: 55"""
20-48-39.900000,"""COUNT 1 1 1 1 1"
20-48-39.901000,[0] 0 0 0 0 0
20-48-39.902000,[1] 46 0 0 0 0
20-48-39.903000,[2] 53 48 0 0 0
20-48-39.904000,[3] 0 0 51 0 0
20-48-39.904000,""""
20-48-39.905000,"""Sensor: 1. RSSI: 58"""
20-48-39.906000,"""Sensor: 2. RSSI: 64"""
20-48-39.911000,"""Sensor: 4. RSSI: 56"""
20-48-39.915000,"""Sensor: 5. RSSI: 55"""
20-48-39.920000,"""Sensor: 1. RSSI: 58"""
20-48-39.925000,"""COUNT 2 1 0 1 1"
20-48-39.926000,[0] 0 0 0 0 0
20-48-39.929000,[1] 0 0 0 0 0
20-48-39.930000,[2] 0 0 0 0 0
20-48-39.930000,[3] 51 0 0 0 0
20-48-39.931000,""""
20-48-39.931000,"""Sensor: 1. RSSI: 58"""
20-48-39.932000,"""Sensor: 2. RSSI: 63"""
20-48-39.933000,"""Sensor: 3. RSSI: 71"""
20-48-39.949000,"""COUNT 1 1 1 0 0"
20-48-39.950000,[0] 0 0 0 0 0
20-48-39.951000,[1] 0 0 0 0 0
20-48-39.951000,[2] 0 47 0 0 0
20-48-39.952000,[3] 0 0 0 0 0
20-48-39.952000,""""
20-48-39.954000,"""Sensor: 3. RSSI: 70"""
20-48-39.974000,"""COUNT 0 0 1 0 0"
20-48-39.975000,[0] 0 0 0 0 0
20-48-39.976000,[1] 0 0 0 0 0
20-48-39.977000,[2] 52 47 0 0 0
20-48-39.978000,[3] 0 0 0 0 0
20-48-39.980000,""""
20-48-39.981000,"""Sensor: 1. RSSI: 58"""
20-48-39.983000,"""Sensor: 2. RSSI: 64"""
20-48-39.989000,"""Sensor: 3. RSSI: 71"""
20-48-40.000000,"""COUNT 1 1 1 0 0"
20-48-40.002000,[0] 0 0 0 0 0
20-48-40.005000,[1] 46 0 0 0 0
20-48-40.006000,[2] 53 48 0 0 0
20-48-40.007000,[3] 0 0 0 0 0
20-48-40.007000,""""
20-48-40.011000,"""Sensor: 1. RSSI: 58"""
20-48-40.011000,"""Sensor: 3. RSSI: 71"""
20-48-40.012000,"""Sensor: 2. RSSI: 64"""
20-48-40.025000,"""COUNT 1 1 1 0 0"
20-48-40.026000,[0] 0 0 0 0 0
20-48-40.027000,[1] 46 0 0 0 0
20-48-40.028000,[2] 55 48 0 0 0
20-48-40.028000,[3] 0 0 0 0 0
20-48-40.029000,""""
20-48-40.030000,"""Sensor: 3. RSSI: 72"""
20-48-40.031000,"""Sensor: 1. RSSI: 58"""
20-48-40.032000,"""Sensor: 2. RSSI: 64"""
20-48-40.045000,"""Sensor: 3. RSSI: 73"""
20-48-40.046000,"""Sensor: 1. RSSI: 58"""
20-48-40.051000,"""COUNT 2 1 2 0 0"
20-48-40.052000,[0] 0 0 0 0 0
20-48-40.053000,[1] 46 0 0 0 0
20-48-40.053000,[2] 55 48 0 0 0
20-48-40.054000,[3] 0 0 0 0 0
20-48-40.055000,""""
20-48-40.055000,"""Sensor: 2. RSSI: 64"""
20-48-40.064000,"""Sensor: 3. RSSI: 72"""
20-48-40.070000,"""Sensor: 2. RSSI: 64"""
20-48-40.071000,"""Sensor: 1. RSSI: 58"""
20-48-40.076000,"""COUNT 1 2 1 0 0"
20-48-40.076000,[0] 0 0 0 0 0
20-48-40.078000,[1] 46 0 0 0 0
20-48-40.078000,[2] 56 48 0 0 0
20-48-40.080000,[3] 0 0 0 0 0
20-48-40.080000,""""
20-48-40.085000,"""Sensor: 3. RSSI: 73"""
20-48-40.087000,"""Sensor: 4. RSSI: 56"""
20-48-40.090000,"""Sensor: 2. RSSI: 64"""
20-48-40.100000,"""COUNT 0 1 1 1 0"
20-48-40.101000,[0] 0 0 0 0 0
20-48-40.102000,[1] 46 0 0 0 0
20-48-40.102000,[2] 58 48 0 0 0
20-48-40.103000,[3] 0 0 53 0 0
20-48-40.104000,""""
20-48-40.104000,"""Sensor: 1. RSSI: 58"""
20-48-40.105000,"""Sensor: 3. RSSI: 73"""
20-48-40.109000,"""Sensor: 2. RSSI: 64"""
20-48-40.111000,"""Sensor: 4. RSSI: 56"""
20-48-40.115000,"""Sensor: 5. RSSI: 55"""
20-48-40.125000,"""COUNT 1 1 1 1 1"
20-48-40.126000,[0] 0 47 58 0 0
20-48-40.128000,[1] 0 0 0 0 0
20-48-40.128000,[2] 0 48 0 0 0
20-48-40.129000,[3] 51 0 53 0 0
20-48-40.130000,""""
20-48-40.130000,"""Sensor: 1. RSSI: 58"""
20-48-40.131000,"""Sensor: 3. RSSI: 73"""
20-48-40.132000,"""Sensor: 2. RSSI: 64"""
20-48-40.136000,"""Sensor: 4. RSSI: 56"""
20-48-40.140000,"""Sensor: 5. RSSI: 55"""
20-48-40.142000,"""Sensor: 1. RSSI: 58"""
20-48-40.149000,"""COUNT 2 1 1 1 1"
20-48-40.150000,[0] 0 0 0 0 0
20-48-40.151000,[1] 46 0 0 0 0
20-48-40.152000,[2] 0 0 0 0 0
20-48-40.152000,[3] 0 0 53 0 0
20-48-40.153000,""""
20-48-40.154000,"""Sensor: 2. RSSI: 64"""
20-48-40.156000,"""Sensor: 4. RSSI: 56"""
20-48-40.162000,"""Sensor: 5. RSSI: 55"""
20-48-40.163000,"""Sensor: 1. RSSI: 58"""
20-48-40.173000,"""COUNT 1 1 0 1 1"
20-48-40.174000,[0] 0 0 0 0 0
20-48-40.176000,[1] 0 0 0 0 0
20-48-40.176000,[2] 0 0 0 0 0
20-48-40.177000,[3] 0 0 53 0 0
20-48-40.178000,""""
20-48-40.178000,"""Sensor: 4. RSSI: 56"""
20-48-40.181000,"""Sensor: 5. RSSI: 55"""
20-48-40.185000,"""Sensor: 1. RSSI: 58"""
20-48-40.186000,"""Sensor: 3. RSSI: 76"""
20-48-40.191000,"""Sensor: 2. RSSI: 64"""
20-48-40.200000,"""COUNT 1 1 1 1 1"
20-48-40.201000,[0] 0 0 0 0 54
20-48-40.201000,[1] 0 0 0 0 0
20-48-40.202000,[2] 0 49 0 0 0
20-48-40.203000,[3] 0 0 52 0 0
20-48-40.204000,""""
20-48-40.205000,"""Sensor: 4. RSSI: 56"""
20-48-40.207000,"""Sensor: 1. RSSI: 58"""
20-48-40.207000,"""Sensor: 5. RSSI: 55"""
20-48-40.208000,"""Sensor: 2. RSSI: 64"""
20-48-40.224000,"""COUNT 1 1 0 1 1"
20-48-40.225000,[0] 0 0 0 0 0
20-48-40.226000,[1] 47 0 0 0 0
20-48-40.227000,[2] 0 0 0 0 0
20-48-40.227000,[3] 0 0 0 0 0
20-48-40.229000,""""
20-48-40.230000,"""Sensor: 5. RSSI: 55"""
20-48-40.231000,"""Sensor: 1. RSSI: 58"""
20-48-40.231000,"""Sensor: 3. RSSI: 77"""
20-48-40.233000,"""Sensor: 2. RSSI: 64"""
20-48-40.239000,"""Sensor: 4. RSSI: 57"""
20-48-40.245000,"""Sensor: 5. RSSI: 55"""
20-48-40.251000,"""COUNT 1 1 1 1 2"
20-48-40.252000,[0] 0 0 0 0 0
20-48-40.252000,[1] 46 0 0 0 0
20-48-40.253000,[2] 65 47 0 0 0
20-48-40.253000,[3] 0 0 51 0 0
20-48-40.255000,""""
20-48-40.256000,"""Sensor: 3. RSSI: 79"""
20-48-40.257000,"""Sensor: 1. RSSI: 58"""
20-48-40.258000,"""Sensor: 2. RSSI: 64"""
20-48-40.260000,"""Sensor: 4. RSSI: 56"""
20-48-40.270000,"""Sensor: 3. RSSI: 80"""
20-48-40.270000,"""Sensor: 1. RSSI: 58"""
20-48-40.276000,"""COUNT 2 1 2 1 0"
20-48-40.276000,[0] 0 0 0 0 0
20-48-40.278000,[1] 46 0 0 0 0
20-48-40.278000,[2] 65 47 0 0 0
20-48-40.279000,[3] 0 0 51 0 0
20-48-40.280000,""""
20-48-40.282000,"""Sensor: 2. RSSI: 64"""
20-48-40.283000,"""Sensor: 4. RSSI: 57"""
20-48-40.284000,"""Sensor: 5. RSSI: 55"""
20-48-40.289000,"""Sensor: 3. RSSI: 80"""
20-48-40.296000,"""Sensor: 2. RSSI: 63"""
20-48-40.300000,"""COUNT 0 2 1 1 1"
20-48-40.301000,[0] 0 0 0 0 0
20-48-40.302000,[1] 46 0 0 0 0
20-48-40.303000,[2] 65 47 0 0 0
20-48-40.303000,[3] 0 0 51 0 0
20-48-40.305000,""""
20-48-40.306000,"""Sensor: 1. RSSI: 58"""
20-48-40.310000,"""Sensor: 3. RSSI: 81"""
20-48-40.313000,"""Sensor: 4. RSSI: 56"""
20-48-40.314000,"""Sensor: 2. RSSI: 63"""
20-48-40.318000,"""Sensor: 5. RSSI: 55"""
20-48-40.326000,"""COUNT 1 1 1 1 1"
20-48-40.327000,[0] 0 0 0 0 0
20-48-40.328000,[1] 46 0 0 0 0
20-48-40.328000,[2] 63 47 0 0 0
20-48-40.329000,[3] 0 0 51 0 0
20-48-40.330000,""""
20-48-40.332000,"""Sensor: 3. RSSI: 80"""
20-48-40.335000,"""Sensor: 2. RSSI: 63"""
20-48-40.338000,"""Sensor: 4. RSSI: 57"""
20-48-40.341000,"""Sensor: 1. RSSI: 58"""
20-48-40.342000,"""Sensor: 5. RSSI: 55"""
20-48-40.350000,"""COUNT 1 1 1 1 1"
20-48-40.351000,[0] 0 0 0 0 0
20-48-40.352000,[1] 0 0 0 0 0
20-48-40.353000,[2] 0 47 0 0 0
20-48-40.355000,[3] 0 0 51 0 44
20-48-40.356000,""""
20-48-40.357000,"""Sensor: 3. RSSI: 82"""
20-48-40.357000,"""Sensor: 2. RSSI: 64"""
20-48-40.360000,"""Sensor: 1. RSSI: 58"""
20-48-40.362000,"""Sensor: 4. RSSI: 57"""
20-48-40.365000,"""Sensor: 5. RSSI: 55"""
20-48-40.375000,"""COUNT 1 1 1 1 1"
20-48-40.376000,[0] 0 0 0 0 0
20-48-40.377000,[1] 46 0 0 0 0
20-48-40.377000,[2] 0 0 0 0 0
20-48-40.378000,[3] 0 0 51 0 44
20-48-40.379000,""""
20-48-40.380000,"""Sensor: 2. RSSI: 63"""
20-48-40.380000,"""Sensor: 2. RSSI: 63"""
20-48-40.383000,"""Sensor: 1. RSSI: 58"""
20-48-40.384000,"""Sensor: 4. RSSI: 57"""
20-48-40.386000,"""Sensor: 5. RSSI: 55"""
20-48-40.392000,"""Sensor: 3. RSSI: 86"""
20-48-40.400000,"""COUNT 1 1 1 1 1"
20-48-40.401000,[0] 0 0 0 0 0
20-48-40.402000,[1] 0 0 0 0 0
20-48-40.403000,[2] 65 47 0 0 0
20-48-40.403000,[3] 0 0 0 0 44
20-48-40.404000,""""
20-48-40.405000,"""Sensor: 4. RSSI: 56"""
20-48-40.407000,"""Sensor: 1. RSSI: 58"""
20-48-40.409000,"""Sensor: 5. RSSI: 55"""
20-48-40.412000,"""Sensor: 3. RSSI: 93"""
20-48-40.417000,"""Sensor: 2. RSSI: 63"""
20-48-40.428000,"""COUNT 1 1 1 1 1"
20-48-40.429000,[0] 0 46 62 53 0
20-48-40.430000,[1] 46 0 0 0 0
20-48-40.430000,[2] 65 47 0 0 0
20-48-40.431000,[3] 0 0 50 0 44
20-48-40.432000,""""
20-48-40.432000,"""Sensor: 4. RSSI: 57"""
20-48-40.434000,"""Sensor: 1. RSSI: 58"""
20-48-40.435000,"""Sensor: 5. RSSI: 55"""
20-48-40.436000,"""Sensor: 2. RSSI: 64"""
20-48-40.439000,"""Sensor: 3. RSSI: 91"""
20-48-40.443000,"""Sensor: 4. RSSI: 57"""
20-48-40.451000,"""COUNT 1 1 1 2 1"
20-48-40.451000,[0] 0 0 0 0 0
20-48-40.452000,[1] 0 0 0 0 0
20-48-40.453000,[2] 65 47 0 0 0
20-48-40.454000,[3] 0 0 50 0 44
20-48-40.455000,""""
20-48-40.456000,"""Sensor: 5. RSSI: 55"""
20-48-40.458000,"""Sensor: 1. RSSI: 58"""
20-48-40.459000,"""Sensor: 3. RSSI: 90"""
20-48-40.464000,"""Sensor: 4. RSSI: 57"""
20-48-40.468000,"""Sensor: 5. RSSI: 55"""
20-48-40.476000,"""COUNT 1 0 1 1 2"
20-48-40.482000,[0] 0 0 0 0 0
20-48-40.482000,[1] 0 0 0 0 0
20-48-40.482000,[2] 67 48 0 0 0
20-48-40.483000,[3] 0 0 50 0 0
20-48-40.483000,""""
20-48-40.484000,"""Sensor: 1. RSSI: 58"""
20-48-40.484000,"""Sensor: 3. RSSI: 88"""
20-48-40.485000,"""Sensor: 2. RSSI: 64"""
20-48-40.485000,"""Sensor: 4. RSSI: 57"""
20-48-40.488000,"""Sensor: 5. RSSI: 55"""
20-48-40.495000,"""Sensor: 1. RSSI: 58"""
20-48-40.500000,"""COUNT 2 1 1 1 1"
20-48-40.502000,[0] 0 0 0 0 0
20-48-40.502000,[1] 47 0 0 0 0
20-48-40.503000,[2] 70 48 0 0 0
20-48-40.504000,[3] 0 0 50 0 0
20-48-40.505000,""""
20-48-40.506000,"""Sensor: 3. RSSI: 86"""
20-48-40.507000,"""Sensor: 2. RSSI: 64"""
20-48-40.508000,"""Sensor: 4. RSSI: 57"""
20-48-40.511000,"""Sensor: 5. RSSI: 55"""
20-48-40.518000,"""Sensor: 3. RSSI: 84"""
20-48-40.520000,"""Sensor: 2. RSSI: 64"""
20-48-40.527000,"""COUNT 0 2 2 1 1"
20-48-40.529000,[0] 0 0 67 0 61
20-48-40.530000,[1] 47 0 0 0 0
20-48-40.531000,[2] 70 49 0 0 0
20-48-40.532000,[3] 0 0 50 0 0
20-48-40.532000,""""
20-48-40.533000,"""Sensor: 1. RSSI: 58"""
20-48-40.537000,"""Sensor: 4. RSSI: 57"""
20-48-40.540000,"""Sensor: 3. RSSI: 83"""
20-48-40.541000,"""Sensor: 2. RSSI: 63"""
20-48-40.542000,"""Sensor: 5. RSSI: 55"""
20-48-40.544000,"""Sensor: 1. RSSI: 58"""
20-48-40.550000,"""COUNT 2 1 1 1 1"
20-48-40.551000,[0] 0 48 0 0 0
20-48-40.552000,[1] 0 0 0 0 0
20-48-40.553000,[2] 69 51 0 0 0
20-48-40.554000,[3] 0 0 51 0 0
20-48-40.554000,""""
20-48-40.559000,"""Sensor: 3. RSSI: 82"""
20-48-40.565000,"""Sensor: 2. RSSI: 64"""
20-48-40.566000,"""Sensor: 4. RSSI: 57"""
