23-03-06.055000,"""Scanner enabled\r\n"""
23-07-24.827000,"8 48"""
23-07-24.827000,"6 49"""
23-07-24.828000,"7 49"""
23-07-24.829000,"1 55"""
23-07-24.830000,"2 44"""
23-07-24.834000,"3 48"""
23-07-24.859000,"5 57"""
23-07-24.870000,C 1 1 2 1 2 1 1 1
23-07-24.871000, 0 0 0 0 0 0 0 51
23-07-24.871000, 0 0 0 0 0 0 44 0
23-07-24.872000, 0 44 0 44 0 44 44 0
23-07-24.872000, 0 44 0 0 0 0 44 0
23-07-24.873000, 62 0 0 0 0 0 0 49
23-07-24.873000, 0 44 0 44 0 0 55 0
23-07-24.874000," ""4 44"""
23-07-24.874000,"1 55"""
23-07-24.876000,"6 49"""
23-07-24.878000,"7 49"""
23-07-24.878000,"5 57"""
23-07-24.881000,"2 44"""
23-07-24.881000,"3 48"""
23-07-24.881000,"8 48"""
23-07-24.882000,"4 44"""
23-07-24.882000,"1 55"""
23-07-24.895000,C 2 1 1 2 1 1 1 1
23-07-24.895000, 0 64 62 52 0 49 45 0
23-07-24.896000, 0 0 0 0 0 0 0 0
23-07-24.897000, 0 44 0 44 0 44 44 0
23-07-24.897000, 0 44 0 0 0 0 44 0
23-07-24.898000, 62 0 0 0 0 0 0 0
23-07-24.898000, 0 44 0 44 0 0 54 0
23-07-24.898000,"6 49"""
23-07-24.899000,"7 49"""
23-07-24.901000,"2 44"""
23-07-24.902000,"5 57"""
23-07-24.902000,"3 48"""
23-07-24.903000,"8 48"""
23-07-24.904000,"4 44"""
23-07-24.908000,"1 55"""
23-07-24.912000,"6 49"""
23-07-24.917000,"7 49"""
23-07-24.935000,C 1 1 1 1 1 2 2 1
23-07-24.936000, 0 65 0 53 0 0 45 0
23-07-24.937000, 0 0 0 0 0 0 0 0
23-07-24.937000, 63 44 0 44 0 44 44 0
23-07-24.939000, 0 44 0 0 0 0 44 0
23-07-24.940000, 0 0 0 0 0 0 0 0
23-07-24.941000, 48 44 0 44 0 0 54 0
23-07-24.942000,"""1 55"""
23-07-24.942000,"2 44"""
23-07-24.995000,"5 57"""
23-07-24.996000,"8 48"""
23-07-24.997000,"6 49"""
23-07-24.997000,"1 55"""
23-07-24.998000,C 2 1 0 0 1 1 0 1
23-07-24.998000, 0 0 0 0 63 0 0 0
23-07-24.999000, 0 0 0 0 44 0 0 44
23-07-24.999000, 0 0 0 0 0 0 0 0
23-07-25.000000, 0 0 0 0 0 0 0 0
23-07-25.000000, 0 44 0 0 0 0 0 0
23-07-25.007000, 48 44 0 44 0 0 55 0
23-07-25.008000," 0 0 0""2 44"""
23-07-25.009000,"5 57"""
23-07-25.009000,"8 48"""
23-07-25.010000,"3 48"""
23-07-25.011000,"3 48"""
23-07-25.011000,"4 44"""
23-07-25.012000,"6 49"""
23-07-25.012000,"7 49"""
23-07-25.013000,"1 55"""
23-07-25.013000,"2 44"""
23-07-25.014000,C 1 2 1 1 1 1 1 1
23-07-25.014000, 0 64 0 0 63 0 0 0
23-07-25.015000, 0 0 0 0 0 0 0 44
23-07-25.015000, 0 0 0 44 0 0 44 0
23-07-25.022000, 0 0 0 0 0 0 0 0
23-07-25.022000, 0 0 0 0 0 0 0 0
23-07-25.023000, 0 0 44 44 0 0 0 0
23-07-25.024000," 46 0 0""3 48"""
23-07-25.024000,"4 44"""
23-07-25.025000,"6 49"""
23-07-25.025000,"1 55"""
23-07-25.026000,"2 44"""
23-07-25.030000,"8 48"""
23-07-25.035000,"3 48"""
23-07-25.050000,C 1 1 2 1 0 1 0 1
23-07-25.053000, 0 64 0 0 0 0 0 0
23-07-25.053000, 0 0 0 0 0 0 0 0
23-07-25.054000, 0 0 0 44 0 0 0 0
23-07-25.054000, 0 0 0 0 0 0 0 0
23-07-25.055000, 0 0 0 0 0 0 0 0
23-07-25.055000, 0 0 44 44 0 0 53 0
23-07-25.055000," 0 0 0 0 ""4 44"""
23-07-25.056000,"1 55"""
23-07-25.056000,"2 44"""
23-07-25.057000,"6 49"""
23-07-25.058000,"7 49"""
23-07-25.058000,"5 57"""
23-07-25.068000,"3 48"""
23-07-25.071000,"8 48"""
23-07-25.076000,"4 44"""
23-07-25.077000,"1 55"""
23-07-25.091000,C 2 1 1 2 1 1 1 1
23-07-25.092000, 0 63 0 0 0 0 0 51
23-07-25.093000, 0 0 0 0 0 0 0 0
23-07-25.097000, 0 0 0 44 0 0 44 0
23-07-25.097000, 0 0 0 0 0 0 44 0
23-07-25.098000, 62 44 0 0 0 0 0 49
23-07-25.098000, 0 0 0 0 0 0 0 0
23-07-25.099000," 0 0 0""7 49"""
23-07-25.099000,"5 57"""
23-07-25.102000,"3 48"""
23-07-25.111000,"4 44"""
23-07-25.112000,"1 55"""
23-07-25.112000,"2 44"""
23-07-25.113000,"6 49"""
23-07-25.132000,C 1 1 1 1 1 1 1 0
23-07-25.133000, 0 63 0 0 0 0 0 51
23-07-25.134000, 62 0 0 0 0 0 0 44
23-07-25.134000, 0 0 0 44 0 0 44 0
23-07-25.135000, 0 0 0 0 0 0 44 0
23-07-25.136000, 62 0 0 0 0 0 0 49
23-07-25.136000, 0 0 44 44 0 0 53 0
23-07-25.137000," 0""3 48"""
23-07-25.137000,"5 56"""
23-07-25.138000,"4 44"""
23-07-25.139000,"8 48"""
23-07-25.143000,"2 44"""
23-07-25.150000,"7 49"""
23-07-25.167000,C 0 1 1 1 1 0 1 1
23-07-25.171000, 0 0 0 0 0 0 0 0
23-07-25.171000, 0 0 0 0 0 0 0 44
23-07-25.172000, 0 0 0 0 0 0 0 0
23-07-25.173000, 0 0 0 0 0 0 0 0
23-07-25.173000, 0 0 0 0 0 0 0 0
23-07-25.177000, 0 0 0 0 0 0 0 0
23-07-25.177000," 0 0 0 0 0 0 ""1 55"""
23-07-25.179000,"5 57"""
23-07-25.180000,"3 48"""
23-07-25.180000,"4 44"""
23-07-25.181000,"2 44"""
23-07-25.181000,"7 49"""
23-07-25.182000,"6 49"""
23-07-25.194000,"1 55"""
23-07-25.196000,"5 57"""
23-07-25.213000,C 2 1 1 1 2 1 1 0
23-07-25.214000, 0 0 62 55 0 0 46 0
23-07-25.215000, 62 0 44 44 0 0 0 0
23-07-25.216000, 0 0 0 0 0 0 44 0
23-07-25.216000, 0 0 44 0 0 0 44 0
23-07-25.217000, 0 0 0 0 0 0 0 0
23-07-25.225000, 0 0 44 44 0 0 53 0
23-07-25.225000," 0""3 48"""
23-07-25.226000,"4 44"""
23-07-25.227000,"2 44"""
23-07-25.228000,"7 49"""
23-07-25.228000,"6 49"""
23-07-25.229000,"5 57"""
23-07-25.230000,"1 55"""
23-07-25.230000,"8 49"""
23-07-25.235000,"3 48"""
23-07-25.250000,C 1 1 2 1 1 1 1 1
23-07-25.252000, 0 0 62 0 0 0 45 0
23-07-25.252000, 0 0 0 0 0 0 0 0
23-07-25.262000, 0 0 0 0 0 0 44 0
23-07-25.262000, 53 0 44 0 0 0 44 0
23-07-25.263000, 0 0 0 0 0 0 0 0
23-07-25.263000, 0 0 0 0 0 0 0 0
23-07-25.264000," 0 0 0 0""4 44"""
23-07-25.264000,"2 44"""
23-07-25.265000,"6 49"""
23-07-25.269000,"5 57"""
23-07-25.279000,"1 55"""
23-07-25.294000,"8 48"""
23-07-25.308000,"3 48"""
23-07-25.310000,"4 44"""
23-07-25.326000,C 1 1 1 2 1 1 0 1
23-07-25.332000, 0 0 66 0 0 0 0 0
23-07-25.344000, 0 0 0 0 0 0 0 0
23-07-25.345000, 64 0 0 0 0 0 0 0
23-07-25.346000, 53 0 44 0 0 0 44 0
23-07-25.346000, 0 0 0 0 0 0 0 49
23-07-25.347000, 48 44 44 44 0 0 0 0
23-07-25.347000," 0 0""6 49"""
23-07-25.348000,"1 55"""
23-07-25.348000,"2 44"""
23-07-25.349000,"5 57"""
23-07-25.349000,"4 44"""
23-07-25.352000,"8 48"""
23-07-25.358000,"7 49"""
23-07-25.359000,"6 49"""
23-07-25.359000,"1 55"""
23-07-25.360000,C 2 1 0 1 1 2 1 1
23-07-25.361000, 0 62 0 0 64 0 0 0
23-07-25.363000, 63 0 0 0 44 0 0 0
23-07-25.364000, 0 0 0 0 0 0 0 0
23-07-25.365000, 0 0 0 0 0 0 0 0
23-07-25.366000, 0 0 0 0 0 0 0 50
23-07-25.369000, 48 44 44 44 0 0 51 0
23-07-25.370000," 46 ""2 44"""
23-07-25.370000,"5 57"""
23-07-25.370000,"8 48"""
23-07-25.371000,"3 48"""
23-07-25.372000,"4 44"""
23-07-25.374000,"6 49"""
23-07-25.375000,"7 49"""
23-07-25.375000,"1 56"""
23-07-25.376000,"2 44"""
23-07-25.381000,"5 57"""
23-07-25.381000,C 1 2 1 1 2 1 1 1
23-07-25.381000, 0 0 0 0 65 0 0 50
23-07-25.382000, 62 0 0 0 44 0 0 45
23-07-25.382000, 0 0 0 0 44 0 0 0
23-07-25.383000, 0 0 0 0 0 0 0 0
23-07-25.383000, 64 44 0 0 0 0 0 50
23-07-25.384000, 0 0 44 44 0 0 0 0
23-07-25.384000," 46""1 56"""
23-07-25.385000,"3 48"""
23-07-25.386000,"4 44"""
23-07-25.386000,"7 49"""
23-07-25.386000,"6 50"""
23-07-25.387000,"2 44"""
23-07-25.389000,"5 57"""
23-07-25.391000,"8 48"""
23-07-25.395000,"1 56"""
23-07-25.396000,"3 48"""
23-07-25.413000,C 2 1 2 1 1 1 1 1
23-07-25.430000, 0 0 0 0 0 48 46 0
23-07-25.431000, 62 0 0 0 0 0 0 0
23-07-25.431000, 0 0 0 0 44 0 0 0
23-07-25.432000, 0 0 44 0 0 0 44 0
23-07-25.433000, 64 44 0 0 0 0 0 0
23-07-25.434000, 0 0 44 44 0 0 50 0
23-07-25.435000," 0 ""4 44"""
23-07-25.436000,"7 49"""
23-07-25.437000,"6 50"""
23-07-25.437000,"2 44"""
23-07-25.438000,"1 57"""
23-07-25.438000,"8 48"""
23-07-25.442000,"4 44"""
23-07-25.452000,C 1 1 0 2 0 1 1 1
23-07-25.454000, 0 0 62 55 0 0 46 0
23-07-25.457000, 62 0 0 44 0 44 44 0
23-07-25.460000, 0 0 0 0 0 0 0 0
23-07-25.461000, 0 0 44 0 0 0 44 0
23-07-25.461000, 0 0 0 0 0 0 0 0
23-07-25.462000, 0 0 0 0 0 0 0 0
23-07-25.462000," 0 0 ""7 50"""
23-07-25.463000,"6 50"""
23-07-25.463000,"5 57"""
23-07-25.463000,"2 44"""
23-07-25.464000,"8 48"""
23-07-25.465000,"4 44"""
23-07-25.490000,C 0 1 0 1 1 1 1 1
23-07-25.529000, 0 0 0 0 0 0 0 0
23-07-25.529000, 0 0 0 0 0 0 0 0
23-07-25.530000, 0 0 0 0 0 0 0 0
23-07-25.530000, 0 44 0 0 0 0 44 0
23-07-25.531000, 0 0 0 0 0 0 0 51
23-07-25.532000, 0 0 0 0 0 0 0 0
23-07-25.533000," 0 0 0 0 0 ""1 57"""
23-07-25.533000,"5 57"""
23-07-25.533000,"2 44"""
23-07-25.534000,"3 47"""
23-07-25.535000,"4 44"""
23-07-25.535000,"8 48"""
23-07-25.536000,"6 51"""
23-07-25.536000,"7 50"""
23-07-25.537000,C 1 1 1 1 1 1 1 1
23-07-25.537000, 0 0 0 0 0 0 0 0
23-07-25.543000, 0 0 0 0 0 0 0 0
23-07-25.543000, 0 0 0 0 0 0 0 0
23-07-25.544000, 51 44 44 0 0 0 44 0
23-07-25.544000, 0 0 0 0 0 0 0 0
23-07-25.545000, 51 44 44 44 0 0 0 0
23-07-25.545000," 46 44""3 47"""
23-07-25.546000,"4 44"""
23-07-25.546000,"8 48"""
23-07-25.546000,"6 51"""
23-07-25.548000,"5 58"""
23-07-25.557000,"2 44"""
23-07-25.561000,"3 47"""
23-07-25.571000,C 0 1 2 1 1 1 0 1
23-07-25.573000, 0 0 0 0 0 0 0 0
23-07-25.574000, 0 0 44 0 44 0 0 0
23-07-25.574000, 0 44 0 0 44 0 0 0
23-07-25.574000, 0 44 44 0 0 0 44 0
23-07-25.575000, 0 0 0 0 0 0 0 53
23-07-25.575000, 0 44 44 44 0 0 0 0
23-07-25.576000," 0 ""4 44"""
23-07-25.576000,"1 58"""
23-07-25.577000,"6 51"""
23-07-25.577000,"5 57"""
23-07-25.584000,"2 44"""
23-07-25.587000,"3 47"""
23-07-25.635000,"8 50"""
23-07-25.635000,"4 44"""
23-07-25.636000,"1 58"""
23-07-25.636000,C 2 1 1 2 1 1 0 1
23-07-25.637000, 0 0 63 50 0 51 46 0
23-07-25.638000, 63 0 0 0 44 0 0 0
23-07-25.638000, 0 44 0 0 44 0 0 0
23-07-25.639000, 0 0 44 0 0 0 44 0
23-07-25.639000, 66 0 0 0 0 0 0 0
23-07-25.640000, 53 0 44 44 0 0 46 0
23-07-25.640000,"6 52"""
23-07-25.640000,"7 49"""
23-07-25.641000,"2 44"""
23-07-25.641000,"5 56"""
23-07-25.642000,"3 47"""
23-07-25.642000,"8 51"""
23-07-25.643000,"4 44"""
23-07-25.648000,"6 53"""
23-07-25.649000,"7 49"""
23-07-25.653000,C 0 1 1 1 1 2 2 1
23-07-25.654000, 0 0 0 0 0 0 0 0
23-07-25.654000, 0 0 0 0 0 0 0 44
23-07-25.655000, 0 44 0 0 44 0 0 0
23-07-25.656000, 49 0 44 0 0 0 44 0
23-07-25.656000, 0 44 0 0 0 0 0 55
23-07-25.660000, 0 0 44 44 0 0 45 0
23-07-25.660000," 0 ""2 44"""
23-07-25.661000,"1 59"""
23-07-25.661000,"3 51"""
23-07-25.662000,"5 56"""
23-07-25.662000,"4 44"""
23-07-25.662000,"8 53"""
23-07-25.664000,"6 53"""
23-07-25.671000,"2 44"""
23-07-25.674000,"1 60"""
23-07-25.699000,C 2 2 1 1 1 1 0 1
23-07-25.704000, 0 63 0 0 65 0 0 0
23-07-25.705000, 0 0 0 0 0 0 0 44
23-07-25.705000, 0 44 0 0 44 0 0 0
23-07-25.709000, 0 0 0 0 0 0 0 0
23-07-25.709000, 0 0 0 0 0 0 0 0
23-07-25.710000, 53 0 44 44 0 0 45 0
23-07-25.710000," 0 0 ""3 47"""
23-07-25.711000,"8 53"""
23-07-25.711000,"6 53"""
23-07-25.711000,"2 44"""
23-07-25.714000,"7 48"""
23-07-25.714000,"1 61"""
23-07-25.716000,"3 47"""
23-07-25.731000,C 1 1 2 0 0 1 1 1
23-07-25.732000, 0 62 0 0 0 0 0 62
23-07-25.733000, 0 0 0 0 0 0 0 44
23-07-25.733000, 64 44 0 0 44 0 0 0
23-07-25.734000, 0 0 0 0 0 0 0 0
23-07-25.734000, 0 0 0 0 0 0 0 0
23-07-25.735000, 0 0 44 44 0 0 0 0
23-07-25.735000," 46 0 ""4 44"""
23-07-25.737000,"2 46"""
23-07-25.760000,"7 48"""
23-07-25.760000,"1 61"""
23-07-25.761000,"6 53"""
23-07-25.761000,"3 47"""
23-07-25.762000,"5 55"""
23-07-25.762000,"8 58"""
23-07-25.772000,C 1 1 1 1 1 1 1 1
23-07-25.775000, 0 0 0 0 0 0 0 0
23-07-25.776000, 0 0 0 0 0 0 0 0
23-07-25.776000, 63 44 0 0 44 0 0 0
23-07-25.777000, 0 0 44 0 0 0 44 0
23-07-25.777000, 62 44 0 0 0 0 0 0
23-07-25.778000, 0 0 44 44 0 0 44 0
23-07-25.778000," 0 0""4 44"""
23-07-25.779000,"2 44"""
23-07-25.779000,"7 48"""
23-07-25.779000,"5 55"""
23-07-25.782000,"3 47"""
23-07-25.791000,"8 55"""
23-07-25.792000,"4 44"""
23-07-25.813000,C 0 1 1 2 1 0 1 1
23-07-25.966000, 0 0 0 0 0 0 0 0
23-07-26.124000, 0 0 0 0 0 0 0 46
23-07-26.124000, 0 44 0 0 44 0 0 0
23-07-26.125000, 0 0 44 0 0 0 44 0
23-07-26.125000, 0 44 0 0 0 0 0 66
23-07-26.125000, 0 0 0 0 0 0 0 0
23-07-26.126000," 0 0 44""2 44"""
23-07-26.126000,"7 48"""
23-07-26.126000,"6 53"""
23-07-26.127000,"3 47"""
23-07-26.127000,"8 54"""
23-07-26.127000,"4 44"""
23-07-26.130000,"2 44"""
23-07-26.130000,C 0 2 1 1 0 1 1 1
23-07-26.131000, 0 0 0 0 0 0 0 0
23-07-26.131000, 0 0 0 44 0 44 0 0
23-07-26.132000, 0 0 0 0 0 0 0 0
23-07-26.133000, 48 0 44 0 0 0 44 0
23-07-26.136000, 0 0 0 0 0 0 0 0
23-07-26.136000, 0 0 0 0 0 0 0 0
23-07-26.137000," 0 0 0 0 ""1 62"""
23-07-26.137000,"5 54"""
23-07-26.138000,"4 44"""
23-07-26.138000,"8 55"""
23-07-26.138000,"6 53"""
23-07-26.139000,"1 62"""
23-07-26.139000,C 2 0 0 1 1 1 0 1
23-07-26.140000, 0 0 0 0 62 0 0 0
23-07-26.140000, 0 0 0 0 0 0 0 0
23-07-26.141000, 0 0 0 0 0 0 0 0
23-07-26.141000, 0 0 0 0 0 0 0 0
23-07-26.142000, 0 0 0 0 0 0 0 0
23-07-26.142000, 53 0 44 44 0 0 44 0
23-07-26.143000," 0 0 0 0 ""3 47"""
23-07-26.143000,"5 54"""
23-07-26.147000,"8 54"""
23-07-26.148000,"4 44"""
23-07-26.148000,"2 45"""
23-07-26.149000,"6 52"""
23-07-26.149000,"7 46"""
23-07-26.150000,"1 61"""
23-07-26.150000,"3 47"""
23-07-26.150000,C 1 1 2 1 1 1 1 1
23-07-26.153000, 0 0 0 0 62 0 0 54
23-07-26.154000, 60 0 44 0 44 0 0 53
23-07-26.154000, 62 44 0 0 44 0 0 51
23-07-26.155000, 48 0 44 0 0 0 44 0
23-07-26.155000, 0 0 0 0 0 0 0 0
23-07-26.158000, 0 44 0 44 0 0 0 0
23-07-26.158000,"1 62"""
23-07-26.159000,"4 44"""
23-07-26.159000,"6 52"""
23-07-26.160000,"7 46"""
23-07-26.160000,"3 47"""
23-07-26.161000,"8 55"""
23-07-26.161000,C 1 0 1 1 0 1 1 1
23-07-26.162000, 0 0 0 0 0 0 0 0
23-07-26.162000, 0 0 0 0 0 44 44 0
23-07-26.163000, 61 0 0 0 44 0 0 0
23-07-26.163000, 0 0 44 0 0 0 44 0
23-07-26.163000, 0 0 0 0 0 0 0 0
23-07-26.164000, 0 0 0 0 0 0 0 0
23-07-26.164000," 0 0 44 ""2 44"""
23-07-26.165000,"4 44"""
23-07-26.165000,"6 51"""
23-07-26.172000,"3 47"""
23-07-26.172000,"7 46"""
23-07-26.173000,"5 53"""
23-07-26.173000,"8 55"""
23-07-26.173000,"1 61"""
23-07-26.174000,"2 44"""
23-07-26.174000,C 1 2 1 1 1 1 1 1
23-07-26.174000, 0 0 0 48 0 53 46 0
23-07-26.175000, 63 0 0 44 0 44 44 0
23-07-26.175000, 0 0 0 0 0 0 0 0
23-07-26.176000, 0 0 0 0 0 0 0 0
23-07-26.177000, 0 0 0 0 0 0 0 53
23-07-26.177000, 54 0 0 44 0 0 44 0
23-07-26.177000," 0 ""6 51"""
23-07-26.178000,"3 47"""
23-07-26.178000,"4 44"""
23-07-26.179000,"8 55"""
23-07-26.179000,"1 61"""
23-07-26.179000,"2 44"""
23-07-26.180000,"6 51"""
23-07-26.180000,C 1 1 1 1 0 2 0 1
23-07-26.181000, 0 0 0 50 0 0 0 0
23-07-26.184000, 0 0 0 44 0 44 0 0
23-07-26.185000, 0 0 0 0 0 0 0 0
23-07-26.185000, 0 0 0 0 0 0 0 0
23-07-26.186000, 0 0 0 0 0 0 0 0
23-07-26.186000, 0 44 0 44 0 0 0 0
23-07-26.187000," 0 0 0 0 ""2 44"""
23-07-26.187000,"8 54"""
23-07-26.188000,"4 44"""
23-07-26.189000,"6 50"""
23-07-26.190000,"7 46"""
23-07-26.191000,C 0 1 0 1 0 1 1 1
23-07-26.191000, 0 0 0 0 0 0 0 0
23-07-26.191000, 0 0 0 0 0 0 0 0
23-07-26.192000, 0 0 0 0 0 0 0 0
23-07-26.192000, 0 0 0 0 0 0 44 0
23-07-26.195000, 0 0 0 0 0 0 0 0
23-07-26.196000, 0 44 0 44 0 0 0 0
23-07-26.196000," 0 0 0 0 0 ""8 53"""
23-07-26.196000,"4 44"""
23-07-26.197000,"6 49"""
23-07-26.197000,"7 46"""
23-07-26.198000,"2 44"""
23-07-26.198000,"8 52"""
23-07-26.199000,C 0 1 0 1 0 1 1 2
23-07-26.199000, 0 0 0 0 0 0 0 0
23-07-26.199000, 0 0 0 44 0 0 44 0
23-07-26.200000, 0 0 0 0 0 0 0 0
23-07-26.200000, 0 0 0 0 0 0 44 0
23-07-26.201000, 0 0 0 0 0 0 0 0
23-07-26.201000, 0 44 0 44 0 0 44 0
23-07-26.202000," 46 0 0 ""4 44"""
23-07-26.202000,"1 62"""
23-07-26.203000,"6 48"""
23-07-26.203000,"3 47"""
23-07-26.208000,"7 46"""
23-07-26.208000,"5 53"""
23-07-26.208000,"2 44"""
23-07-26.209000,"8 51"""
23-07-26.209000,"4 45"""
23-07-26.209000,"1 62"""
23-07-26.210000,C 2 1 1 2 1 1 1 1
23-07-26.210000, 0 0 60 0 62 0 0 0
23-07-26.211000, 63 0 44 44 44 0 0 0
23-07-26.211000, 0 0 0 0 0 0 0 0
23-07-26.212000, 48 44 44 0 0 0 0 0
23-07-26.212000, 0 0 0 0 0 0 0 51
23-07-26.212000, 0 44 0 44 0 0 44 0
23-07-26.213000," ""6 48"""
23-07-26.214000,"1 62"""
23-07-26.219000,"7 46"""
23-07-26.223000,"2 44"""
23-07-26.223000,"3 47"""
23-07-26.224000,"5 53"""
23-07-26.224000,"8 49"""
23-07-26.224000,"4 45"""
23-07-26.225000,"6 48"""
23-07-26.225000,"7 46"""
23-07-26.228000,C 1 1 1 1 1 2 2 1
23-07-26.229000, 0 0 0 0 0 0 0 0
23-07-26.229000, 0 0 44 0 44 0 0 53
23-07-26.229000, 0 44 0 0 44 0 0 54
23-07-26.232000, 48 44 0 0 0 0 0 0
23-07-26.232000, 0 0 0 0 0 0 0 0
23-07-26.233000, 0 0 0 44 0 0 44 0
23-07-26.233000," 0 4""2 44"""
23-07-26.263000,"3 47"""
23-07-26.263000,"5 53"""
23-07-26.264000,"4 45"""
23-07-26.264000,"8 48"""
23-07-26.265000,"6 48"""
23-07-26.267000,"7 46"""
23-07-26.268000,"2 44"""
23-07-26.268000,"3 47"""
23-07-26.269000,C 0 2 2 1 1 1 1 1
23-07-26.269000, 0 0 0 0 0 0 0 0
23-07-26.270000, 0 0 0 0 0 0 0 55
23-07-26.271000, 0 44 0 0 44 0 0 53
23-07-26.271000, 0 0 0 0 0 0 0 0
23-07-26.274000, 0 44 44 0 0 0 0 52
23-07-26.275000, 0 0 0 44 0 0 45 0
23-07-26.276000," 0 0 ""5 53"""
23-07-26.277000,"8 47"""
23-07-26.277000,"4 45"""
23-07-26.277000,"1 61"""
23-07-26.278000,"6 48"""
23-07-26.278000,"2 44"""
23-07-26.279000,"7 46"""
23-07-26.285000,"3 47"""
23-07-26.320000,"5 53"""
23-07-26.321000,C 1 1 1 1 2 1 1 1
23-07-26.321000, 0 0 0 0 0 0 0 52
23-07-26.322000, 63 0 0 0 0 0 0 53
23-07-26.322000, 61 44 0 0 0 0 0 53
23-07-26.322000, 0 0 0 0 0 0 0 0
23-07-26.323000, 58 44 44 0 0 0 0 51
23-07-26.323000, 0 0 0 44 0 0 45 0
23-07-26.323000," 0""2 44"""
23-07-26.324000,"4 45"""
23-07-26.324000,"6 49"""
23-07-26.325000,"7 46"""
23-07-26.325000,"3 47"""
23-07-26.325000,"5 53"""
23-07-26.326000,"8 47"""
23-07-26.332000,C 0 1 1 1 1 1 1 1
23-07-26.333000, 0 0 0 0 0 0 0 0
23-07-26.335000, 0 0 0 0 0 44 44 0
23-07-26.336000, 0 44 0 0 0 0 0 0
23-07-26.336000, 0 0 0 0 0 0 0 0
23-07-26.337000, 0 44 44 0 0 0 0 0
23-07-26.337000, 0 0 0 0 0 0 0 0
23-07-26.338000," 0 0 0 45""2 44"""
23-07-26.339000,"4 45"""
23-07-26.339000,"6 48"""
23-07-26.340000,"3 47"""
23-07-26.340000,"7 46"""
23-07-26.340000,"5 53"""
23-07-26.343000,"8 46"""
23-07-26.353000,"2 44"""
23-07-26.353000,"4 45"""
23-07-26.371000,C 0 2 1 2 1 1 1 1
23-07-26.371000, 0 0 0 0 0 0 0 0
23-07-26.379000, 0 0 0 44 0 44 44 0
23-07-26.380000, 0 0 0 0 0 0 0 53
23-07-26.380000, 0 0 0 0 0 0 0 0
23-07-26.386000, 0 0 44 0 0 0 0 51
23-07-26.386000, 0 0 0 44 0 0 45 0
23-07-26.387000," 0 0 0""6 48"""
23-07-26.387000,"3 47"""
23-07-26.388000,"4 45"""
23-07-26.388000,"8 46"""
23-07-26.389000,"5 53"""
23-07-26.389000,"2 44"""
23-07-26.392000,"6 48"""
23-07-26.394000,"1 61"""
23-07-26.404000,"3 47"""
23-07-26.411000,C 1 1 2 1 1 2 0 1
23-07-26.411000, 0 0 0 0 0 0 0 0
23-07-26.412000, 0 0 0 44 0 44 0 0
23-07-26.418000, 0 0 0 0 0 0 0 53
23-07-26.419000, 0 0 0 0 0 0 0 0
23-07-26.420000, 0 0 44 0 0 0 0 52
23-07-26.420000, 0 44 0 44 0 0 0 0
23-07-26.421000," 0 0 0 ""1 61"""
23-07-26.426000,"8 46"""
23-07-26.426000,"5 53"""
23-07-26.427000,"4 45"""
23-07-26.427000,"6 48"""
23-07-26.430000,"7 46"""
23-07-26.431000,"3 47"""
23-07-26.436000,"1 62"""
23-07-26.451000,C 2 0 1 1 1 1 1 1
23-07-26.452000, 0 0 60 0 0 0 0 0
23-07-26.453000, 62 0 0 44 0 0 44 0
23-07-26.453000, 0 0 0 0 0 0 0 0
23-07-26.455000, 0 0 0 0 0 0 0 0
23-07-26.456000, 0 0 44 0 0 0 0 0
23-07-26.458000, 53 44 0 44 0 0 0 0
23-07-26.459000," 46 0 ""2 44"""
23-07-26.459000,"5 53"""
23-07-26.460000,"4 45"""
23-07-26.460000,"7 46"""
23-07-26.460000,"3 47"""
23-07-26.462000,"6 48"""
23-07-26.469000,"1 61"""
23-07-26.469000,"8 46"""
23-07-26.483000,"2 44"""
23-07-26.483000,"5 53"""
23-07-26.495000,C 1 2 1 1 2 1 1 1
23-07-26.495000, 0 0 60 0 59 0 0 51
23-07-26.496000, 64 0 44 0 44 0 0 55
23-07-26.497000, 0 0 0 0 0 0 0 0
23-07-26.497000, 48 0 0 0 0 0 44 0
23-07-26.498000, 0 44 44 0 0 0 0 52
23-07-26.498000, 0 0 0 44 0 0 45 0
23-07-26.499000,"""4 45"""
23-07-26.500000,"1 61"""
23-07-26.509000,"2 45"""
23-07-26.509000,"3 47"""
23-07-26.510000,"7 46"""
23-07-26.510000,"6 48"""
23-07-26.511000,"5 53"""
23-07-26.511000,"8 46"""
23-07-26.512000,"4 45"""
23-07-26.515000,"1 60"""
23-07-26.535000,C 2 1 1 2 1 1 1 1
23-07-26.578000, 0 0 0 48 0 53 0 0
23-07-26.604000, 65 0 0 44 0 44 0 0
23-07-26.775000, 0 0 0 0 0 0 0 0
23-07-27.180000, 0 0 0 0 0 0 0 0
23-07-27.540000, 0 0 0 0 0 0 0 0
23-07-27.714000, 0 0 0 0 0 0 0 0
23-07-27.714000," 0 0 0 45""2 44"""
23-07-27.714000,"7 46"""
23-07-27.715000,"6 48"""
23-07-27.715000,"3 47"""
23-07-27.716000,"5 53"""
23-07-27.716000,"8 45"""
23-07-27.716000,"4 45"""
23-07-27.717000,"1 60"""
23-07-27.717000,"2 44"""
23-07-27.718000,"7 46"""
23-07-27.718000,C 1 2 1 1 1 1 2 1
23-07-27.719000, 0 0 0 48 0 52 51 0
23-07-27.719000, 66 0 0 44 0 44 44 0
