21-23-59.371000,---------------------------- 
21-24-20.656000,[R]: 1 
21-24-20.659000,S 1 	RSSI: 50
21-24-20.669000,[R]: 2 
21-24-20.669000,[R]: 50 
21-24-20.670000,[R]: 1 
21-24-20.670000,S 1 	RSSI: 50
21-24-20.670000,[R]: 2 
21-24-20.671000,[R]: 50 
21-24-20.673000,[R]: 20 
21-24-20.674000,[R]: 1 
21-24-20.675000,S 1 	RSSI: 49
21-24-20.675000,[R]: 2 
21-24-20.676000,[R]: 50 
21-24-20.677000,[R]: 1 
21-24-20.679000,S 1 	RSSI: 49
21-24-20.680000,[R]: 2 
21-24-20.681000,[R]: 50 
21-24-20.681000,[R]: 1 
21-24-20.704000,S 1 	RSSI: 48
21-24-20.704000,[R]: 2 
21-24-20.708000,[R]: 50 
21-24-20.709000,[R]: 1 
21-24-20.709000,S 1 	RSSI: 48
21-24-20.710000,[R]: 2 
21-24-20.712000,[R]: 50 
21-24-20.713000,[R]: 1 
21-24-20.713000,S 1 	RSSI: 48
21-24-20.722000,[R]: 2 
21-24-20.723000,[R]: 50 
21-24-20.723000,[R]: 1 
21-24-20.724000,S 1 	RSSI: 48
21-24-20.726000,[R]: 2 
21-24-20.727000,[R]: 50 
21-24-20.731000,[R]: 1 
21-24-20.731000,S 1 	RSSI: 48
21-24-20.732000,[R]: 2 
21-24-20.733000,[R]: 50 
21-24-20.733000,[R]: 1 
21-24-20.736000,S 1 	RSSI: 48
21-24-20.738000,[R]: 2 
21-24-20.738000,[R]: 50 
21-24-20.739000,[R]: 1 
21-24-20.739000,S 1 	RSSI: 48
21-24-20.739000,[R]: 2 
21-24-20.740000,[R]: 50 
21-24-20.740000,[R]: 1 
21-24-20.741000,S 1 	RSSI: 48
21-24-20.741000,[R]: 2 
21-24-20.742000,[R]: 50 
21-24-20.742000,[R]: 1 
21-24-20.743000,S 1 	RSSI: 48
21-24-20.744000,[R]: 2 
21-24-20.748000,[R]: 50 
21-24-20.749000,[R]: 1 
21-24-20.749000,S 1 	RSSI: 48
21-24-20.753000,[R]: 2 
21-24-20.754000,[R]: 50 
21-24-20.755000,[R]: 20 
21-24-20.760000,[R]: 1 
21-24-20.762000,S 1 	RSSI: 48
21-24-20.763000,[R]: 2 
21-24-20.763000,[R]: 50 
21-24-20.765000,[R]: 1 
21-24-20.766000,S 1 	RSSI: 48
21-24-20.769000,[R]: 2 
21-24-20.771000,[R]: 50 
21-24-20.772000,[R]: 1 
21-24-20.774000,S 1 	RSSI: 48
21-24-20.777000,[R]: 2 
21-24-20.785000,[R]: 50 
21-24-20.786000,[R]: 1 
21-24-20.787000,S 1 	RSSI: 48
21-24-20.788000,[R]: 2 
21-24-20.788000,[R]: 50 
21-24-20.789000,[R]: 1 
21-24-20.791000,S 1 	RSSI: 49
21-24-20.795000,[R]: 2 
21-24-20.808000,[R]: 50 
21-24-20.809000,[R]: 1 
21-24-20.810000,S 1 	RSSI: 49
21-24-20.810000,[R]: 2 
21-24-20.811000,[R]: 50 
21-24-20.811000,[R]: 20 
21-24-20.812000,[R]: 1 
21-24-20.812000,S 1 	RSSI: 48
21-24-20.813000,[R]: 2 
21-24-20.815000,[R]: 50 
21-24-20.815000,[R]: 1 
21-24-20.822000,S 1 	RSSI: 48
21-24-20.823000,[R]: 2 
21-24-20.823000,[R]: 50 
21-24-20.824000,[R]: 1 
21-24-20.825000,S 1 	RSSI: 48
21-24-20.828000,[R]: 2 
21-24-20.829000,[R]: 50 
21-24-20.834000,[R]: 1 
21-24-20.837000,S 1 	RSSI: 48
21-24-20.838000,[R]: 2 
21-24-20.838000,[R]: 50 
21-24-20.839000,[R]: 1 
21-24-20.841000,S 1 	RSSI: 48
21-24-20.843000,[R]: 2 
21-24-20.851000,[R]: 50 
21-24-20.853000,[R]: 1 
21-24-20.854000,S 1 	RSSI: 48
21-24-20.855000,[R]: 2 
21-24-20.855000,[R]: 50 
21-24-20.856000,[R]: 20 
21-24-20.857000,[R]: 1 
21-24-20.857000,S 1 	RSSI: 48
21-24-20.860000,[R]: 2 
21-24-20.870000,[R]: 50 
21-24-20.871000,[R]: 1 
21-24-20.872000,S 1 	RSSI: 48
21-24-20.873000,[R]: 2 
21-24-20.873000,[R]: 50 
21-24-20.874000,[R]: 1 
21-24-20.875000,S 1 	RSSI: 48
21-24-20.878000,[R]: 2 
21-24-20.897000,[R]: 50 
21-24-20.897000,[R]: 1 
21-24-20.898000,S 1 	RSSI: 48
21-24-20.898000,[R]: 2 
21-24-20.899000,[R]: 50 
21-24-20.900000,[R]: 1 
21-24-20.900000,S 1 	RSSI: 48
21-24-20.901000,[R]: 2 
21-24-20.901000,[R]: 50 
21-24-20.901000,[R]: 1 
21-24-20.902000,S 1 	RSSI: 48
21-24-20.903000,[R]: 2 
21-24-20.907000,[R]: 50 
21-24-20.907000,[R]: 20 
21-24-20.908000,[R]: 1 
21-24-20.908000,S 1 	RSSI: 48
21-24-20.910000,[R]: 2 
21-24-20.911000,[R]: 50 
21-24-20.917000,[R]: 1 
21-24-20.918000,S 1 	RSSI: 48
21-24-20.919000,[R]: 2 
21-24-20.919000,[R]: 50 
21-24-20.922000,[R]: 1 
21-24-20.928000,S 1 	RSSI: 48
21-24-20.930000,[R]: 2 
21-24-20.932000,[R]: 50 
21-24-20.933000,[R]: 1 
21-24-20.934000,S 1 	RSSI: 48
21-24-20.935000,[R]: 2 
21-24-20.936000,[R]: 50 
21-24-20.939000,[R]: 1 
21-24-20.941000,S 1 	RSSI: 47
21-24-20.947000,[R]: 2 
21-24-20.948000,[R]: 50 
21-24-20.950000,[R]: 1 
21-24-20.951000,S 1 	RSSI: 47
21-24-20.952000,[R]: 2 
21-24-20.952000,[R]: 50 
21-24-20.955000,[R]: 1 
21-24-20.962000,S 1 	RSSI: 47
21-24-20.962000,[R]: 2 
21-24-20.963000,[R]: 50 
21-24-20.963000,[R]: 1 
21-24-20.966000,S 1 	RSSI: 47
21-24-20.972000,[R]: 2 
21-24-20.973000,[R]: 50 
21-24-20.974000,[R]: 1 
21-24-20.974000,S 1 	RSSI: 47
21-24-20.977000,[R]: 2 
21-24-20.978000,[R]: 50 
21-24-20.980000,[R]: 1 
21-24-20.983000,S 1 	RSSI: 47
21-24-20.985000,[R]: 2 
21-24-20.987000,[R]: 50 
21-24-20.989000,[R]: 1 
21-24-20.991000,S 1 	RSSI: 47
21-24-20.993000,[R]: 2 
21-24-21.000000,[R]: 50 
21-24-21.001000,[R]: 1 
21-24-21.004000,S 1 	RSSI: 47
21-24-21.012000,[R]: 2 
21-24-21.013000,[R]: 50 
21-24-21.013000,[R]: 20 
21-24-21.014000,[R]: 1 
21-24-21.014000,S 1 	RSSI: 48
21-24-21.015000,[R]: 2 
21-24-21.021000,[R]: 50 
21-24-21.023000,[R]: 1 
21-24-21.026000,S 1 	RSSI: 47
21-24-21.029000,[R]: 2 
21-24-21.030000,[R]: 50 
21-24-21.032000,[R]: 1 
21-24-21.033000,S 1 	RSSI: 47
21-24-21.036000,[R]: 2 
21-24-21.047000,[R]: 50 
21-24-21.056000,[R]: 1 
21-24-21.056000,S 1 	RSSI: 48
21-24-21.057000,[R]: 2 
21-24-21.057000,[R]: 50 
21-24-21.058000,[R]: 1 
21-24-21.059000,S 1 	RSSI: 47
21-24-21.060000,[R]: 2 
21-24-21.061000,[R]: 50 
21-24-21.061000,[R]: 1 
21-24-21.062000,S 1 	RSSI: 47
21-24-21.063000,[R]: 2 
21-24-21.069000,[R]: 50 
21-24-21.069000,[R]: 20 
21-24-21.070000,[R]: 1 
21-24-21.070000,S 1 	RSSI: 47
21-24-21.071000,[R]: 2 
21-24-21.071000,[R]: 50 
21-24-21.072000,[R]: 1 
21-24-21.072000,[R]: 2 
21-24-21.073000,[R]: 50 
21-24-21.074000,[R]: 1 
21-24-21.074000,S 1 	RSSI: 47
21-24-21.078000,[R]: 2 
21-24-21.080000,[R]: 50 
21-24-21.080000,[R]: 1 
21-24-21.082000,S 1 	RSSI: 47
21-24-21.090000,[R]: 2 
21-24-21.090000,[R]: 50 
21-24-21.093000,[R]: 1 
21-24-21.095000,S 1 	RSSI: 47
21-24-21.104000,[R]: 2 
21-24-21.105000,[R]: 50 
21-24-21.106000,[R]: 1 
21-24-21.106000,S 1 	RSSI: 48
21-24-21.107000,[R]: 2 
21-24-21.108000,[R]: 50 
21-24-21.109000,[R]: 1 
21-24-21.109000,S 1 	RSSI: 48
21-24-21.111000,[R]: 2 
21-24-21.117000,[R]: 50 
21-24-21.118000,[R]: 1 
21-24-21.118000,S 1 	RSSI: 48
21-24-21.119000,[R]: 2 
21-24-21.120000,[R]: 50 
21-24-21.122000,[R]: 1 
21-24-21.125000,S 1 	RSSI: 48
21-24-21.127000,[R]: 2 
21-24-21.133000,[R]: 50 
21-24-21.133000,[R]: 1 
21-24-21.140000,S 1 	RSSI: 48
21-24-21.141000,[R]: 2 
21-24-21.142000,[R]: 50 
21-24-21.142000,[R]: 1 
21-24-21.146000,S 1 	RSSI: 48
21-24-21.147000,[R]: 2 
21-24-21.147000,[R]: 50 
21-24-21.150000,[R]: 1 
21-24-21.150000,S 1 	RSSI: 48
21-24-21.155000,[R]: 2 
21-24-21.156000,[R]: 50 
21-24-21.157000,[R]: 20 
21-24-21.157000,[R]: 1 
21-24-21.167000,S 1 	RSSI: 48
21-24-21.167000,[R]: 2 
21-24-21.168000,[R]: 50 
21-24-21.168000,[R]: 1 
21-24-21.169000,S 1 	RSSI: 48
21-24-21.170000,[R]: 2 
21-24-21.170000,[R]: 50 
21-24-21.172000,[R]: 1 
21-24-21.175000,S 1 	RSSI: 48
21-24-21.183000,[R]: 2 
21-24-21.184000,[R]: 50 
21-24-21.186000,[R]: 1 
21-24-21.187000,S 1 	RSSI: 48
21-24-21.188000,[R]: 2 
21-24-21.188000,[R]: 50 
21-24-21.189000,[R]: 1 
21-24-21.192000,S 1 	RSSI: 48
21-24-21.195000,[R]: 2 
21-24-21.196000,[R]: 50 
21-24-21.201000,[R]: 1 
21-24-21.202000,S 1 	RSSI: 48
21-24-21.203000,[R]: 2 
21-24-21.204000,[R]: 50 
21-24-21.206000,[R]: 1 
21-24-21.209000,S 1 	RSSI: 48
21-24-21.220000,[R]: 2 
21-24-21.221000,[R]: 50 
21-24-21.222000,[R]: 1 
21-24-21.223000,S 1 	RSSI: 48
21-24-21.224000,[R]: 2 
21-24-21.225000,[R]: 50 
21-24-21.233000,[R]: 1 
21-24-21.234000,S 1 	RSSI: 48
21-24-21.234000,[R]: 2 
21-24-21.238000,[R]: 50 
21-24-21.238000,[R]: 1 
21-24-21.239000,S 1 	RSSI: 48
21-24-21.240000,[R]: 2 
21-24-21.241000,[R]: 50 
21-24-21.247000,S 1 	RSSI: 48
21-24-21.248000,[R]: 1 
21-24-21.248000,[R]: 2 
21-24-21.249000,[R]: 50 
21-24-21.250000,S 1 	RSSI: 48
21-24-21.250000,[R]: 1 
21-24-21.252000,[R]: 2 
21-24-21.252000,[R]: 50 
21-24-21.255000,S 1 	RSSI: 48
21-24-21.255000,[R]: 1 
21-24-21.260000,[R]: 2 
21-24-21.260000,[R]: 50 
21-24-21.261000,S 1 	RSSI: 48
21-24-21.262000,[R]: 1 
21-24-21.268000,[R]: 2 
21-24-21.270000,[R]: 50 
21-24-21.271000,S 1 	RSSI: 48
21-24-21.271000,[R]: 1 
21-24-21.272000,[R]: 20 
21-24-21.275000,[R]: 1 
21-24-21.277000,S 1 	RSSI: 48
21-24-21.280000,[R]: 2 
21-24-21.280000,[R]: 50 
21-24-21.283000,[R]: 1 
21-24-21.285000,S 1 	RSSI: 48
21-24-21.289000,[R]: 2 
21-24-21.290000,[R]: 50 
21-24-21.292000,[R]: 1 
21-24-21.294000,S 1 	RSSI: 48
21-24-21.298000,[R]: 2 
21-24-21.298000,[R]: 50 
21-24-21.300000,[R]: 1 
21-24-21.302000,S 1 	RSSI: 48
21-24-21.305000,[R]: 2 
21-24-21.305000,[R]: 50 
21-24-21.329000,[R]: 1 
21-24-21.334000,S 1 	RSSI: 48
21-24-21.336000,[R]: 2 
21-24-21.342000,[R]: 50 
21-24-21.345000,[R]: 1 
21-24-21.349000,S 1 	RSSI: 48
21-24-21.356000,[R]: 2 
21-24-21.357000,[R]: 50 
21-24-21.357000,[R]: 20 
21-24-21.358000,[R]: 1 
21-24-21.358000,S 1 	RSSI: 48
21-24-21.365000,[R]: 2 
21-24-21.367000,[R]: 50 
21-24-21.371000,[R]: 1 
21-24-21.375000,S 1 	RSSI: 48
21-24-21.376000,[R]: 2 
21-24-21.378000,[R]: 50 
21-24-21.384000,[R]: 1 
21-24-21.389000,S 1 	RSSI: 48
21-24-21.397000,[R]: 2 
21-24-21.397000,[R]: 50 
21-24-21.398000,[R]: 1 
21-24-21.399000,S 1 	RSSI: 48
21-24-21.401000,[R]: 2 
21-24-21.403000,[R]: 50 
21-24-21.404000,[R]: 1 
21-24-21.407000,S 1 	RSSI: 48
21-24-21.407000,[R]: 2 
21-24-21.408000,[R]: 50 
21-24-21.409000,[R]: 1 
21-24-21.409000,S 1 	RSSI: 48
21-24-21.418000,[R]: 2 
21-24-21.419000,[R]: 50 
21-24-21.420000,[R]: 1 
21-24-21.420000,S 1 	RSSI: 48
21-24-21.421000,[R]: 2 
21-24-21.421000,[R]: 50 
21-24-21.422000,[R]: 1 
21-24-21.423000,S 1 	RSSI: 48
21-24-21.423000,[R]: 2 
21-24-21.424000,[R]: 50 
21-24-21.424000,[R]: 1 
21-24-21.432000,S 1 	RSSI: 48
21-24-21.432000,[R]: 2 
21-24-21.433000,[R]: 50 
21-24-21.433000,[R]: 1 
21-24-21.434000,S 1 	RSSI: 48
21-24-21.434000,[R]: 2 
21-24-21.436000,[R]: 50 
21-24-21.437000,[R]: 1 
21-24-21.437000,S 1 	RSSI: 48
21-24-21.438000,[R]: 2 
21-24-21.438000,[R]: 50 
21-24-21.439000,[R]: 1 
21-24-21.442000,S 1 	RSSI: 49
21-24-21.443000,[R]: 2 
21-24-21.444000,[R]: 50 
21-24-21.445000,[R]: 20 
21-24-21.446000,[R]: 1 
21-24-21.447000,S 1 	RSSI: 48
21-24-21.450000,[R]: 2 
21-24-21.452000,[R]: 50 
21-24-21.452000,[R]: 1 
21-24-21.453000,S 1 	RSSI: 48
21-24-21.453000,[R]: 2 
21-24-21.454000,[R]: 50 
21-24-21.455000,[R]: 1 
21-24-21.455000,S 1 	RSSI: 49
21-24-21.456000,[R]: 2 
21-24-21.456000,[R]: 50 
21-24-21.457000,[R]: 1 
21-24-21.457000,S 1 	RSSI: 48
21-24-21.457000,[R]: 2 
21-24-21.464000,[R]: 50 
21-24-21.465000,[R]: 1 
21-24-21.465000,S 1 	RSSI: 48
21-24-21.466000,[R]: 2 
21-24-21.466000,[R]: 50 
21-24-21.467000,[R]: 1 
21-24-21.470000,S 1 	RSSI: 48
21-24-21.474000,[R]: 2 
21-24-21.474000,[R]: 50 
21-24-21.475000,[R]: 20 
21-24-21.475000,[R]: 1 
21-24-21.478000,S 1 	RSSI: 48
21-24-21.480000,[R]: 2 
21-24-21.481000,[R]: 50 
21-24-21.483000,[R]: 1 
21-24-21.489000,S 1 	RSSI: 48
21-24-21.490000,[R]: 2 
21-24-21.491000,[R]: 50 
21-24-21.492000,[R]: 1 
21-24-21.495000,S 1 	RSSI: 48
21-24-21.497000,[R]: 2 
21-24-21.498000,[R]: 50 
21-24-21.500000,[R]: 1 
21-24-21.502000,S 1 	RSSI: 48
21-24-21.505000,[R]: 2 
21-24-21.510000,[R]: 50 
21-24-21.512000,[R]: 1 
21-24-21.513000,S 1 	RSSI: 48
21-24-21.513000,[R]: 2 
21-24-21.514000,[R]: 50 
21-24-21.518000,[R]: 1 
21-24-21.520000,S 1 	RSSI: 50
21-24-21.523000,[R]: 2 
21-24-21.524000,[R]: 50 
21-24-21.525000,[R]: 20 
21-24-21.526000,[R]: 1 
21-24-21.528000,S 1 	RSSI: 48
21-24-21.534000,[R]: 2 
21-24-21.534000,[R]: 50 
21-24-21.535000,[R]: 1 
21-24-21.536000,S 1 	RSSI: 48
21-24-21.542000,[R]: 2 
21-24-21.544000,[R]: 50 
21-24-21.545000,[R]: 1 
21-24-21.546000,S 1 	RSSI: 48
21-24-21.550000,[R]: 2 
21-24-21.554000,[R]: 50 
21-24-21.554000,[R]: 1 
21-24-21.555000,S 1 	RSSI: 48
21-24-21.556000,[R]: 2 
21-24-21.557000,[R]: 50 
21-24-21.559000,[R]: 1 
21-24-21.561000,S 1 	RSSI: 48
21-24-21.566000,[R]: 2 
21-24-21.566000,[R]: 50 
21-24-21.567000,[R]: 1 
21-24-21.569000,S 1 	RSSI: 48
21-24-21.574000,[R]: 2 
21-24-21.575000,[R]: 50 
21-24-21.576000,[R]: 20 
21-24-21.576000,[R]: 1 
21-24-21.578000,S 1 	RSSI: 48
21-24-21.581000,[R]: 2 
21-24-21.581000,[R]: 50 
21-24-21.583000,[R]: 1 
21-24-21.587000,S 1 	RSSI: 48
21-24-21.589000,[R]: 2 
21-24-21.594000,[R]: 50 
21-24-21.595000,[R]: 1 
21-24-21.595000,S 1 	RSSI: 48
21-24-21.600000,[R]: 2 
21-24-21.606000,[R]: 50 
21-24-21.607000,[R]: 1 
21-24-21.608000,S 1 	RSSI: 48
21-24-21.608000,[R]: 2 
21-24-21.614000,[R]: 50 
21-24-21.617000,[R]: 1 
21-24-21.618000,S 1 	RSSI: 48
21-24-21.618000,[R]: 2 
21-24-21.619000,[R]: 50 
21-24-21.619000,[R]: 1 
21-24-21.623000,S 1 	RSSI: 48
21-24-21.624000,[R]: 2 
21-24-21.624000,[R]: 50 
21-24-21.625000,[R]: 1 
21-24-21.627000,S 1 	RSSI: 48
21-24-21.629000,[R]: 2 
21-24-21.630000,[R]: 50 
21-24-21.634000,[R]: 1 
21-24-21.635000,S 1 	RSSI: 48
21-24-21.639000,[R]: 2 
21-24-21.639000,[R]: 50 
21-24-21.641000,[R]: 1 
21-24-21.646000,S 1 	RSSI: 48
21-24-21.647000,[R]: 2 
21-24-21.647000,[R]: 50 
21-24-21.650000,[R]: 1 
21-24-21.652000,S 1 	RSSI: 48
21-24-21.655000,[R]: 2 
21-24-21.657000,[R]: 50 
21-24-21.659000,[R]: 1 
21-24-21.661000,S 1 	RSSI: 48
21-24-21.663000,[R]: 2 
21-24-21.668000,[R]: 50 
21-24-21.669000,[R]: 1 
21-24-21.669000,S 1 	RSSI: 48
21-24-21.672000,[R]: 2 
21-24-21.676000,[R]: 50 
21-24-21.679000,[R]: 1 
21-24-21.680000,S 1 	RSSI: 48
21-24-21.680000,[R]: 2 
21-24-21.681000,[R]: 50 
21-24-21.683000,[R]: 1 
21-24-21.686000,S 1 	RSSI: 48
21-24-21.689000,[R]: 2 
21-24-21.689000,[R]: 50 
21-24-21.692000,[R]: 1 
21-24-21.697000,S 1 	RSSI: 48
21-24-21.699000,[R]: 2 
21-24-21.699000,[R]: 50 
21-24-21.700000,[R]: 1 
21-24-21.702000,S 1 	RSSI: 48
21-24-21.707000,[R]: 2 
21-24-21.713000,[R]: 50 
21-24-21.714000,[R]: 1 
21-24-21.714000,S 1 	RSSI: 48
21-24-21.715000,[R]: 2 
21-24-21.716000,[R]: 50 
21-24-21.717000,[R]: 1 
21-24-21.720000,S 1 	RSSI: 48
21-24-21.726000,[R]: 2 
21-24-21.727000,[R]: 50 
21-24-21.727000,[R]: 1 
21-24-21.729000,S 1 	RSSI: 48
21-24-21.730000,[R]: 2 
21-24-21.730000,[R]: 50 
21-24-21.733000,[R]: 1 
21-24-21.738000,S 1 	RSSI: 48
21-24-21.739000,[R]: 2 
21-24-21.739000,[R]: 50 
21-24-21.742000,[R]: 1 
21-24-21.746000,S 1 	RSSI: 48
21-24-21.748000,[R]: 2 
21-24-21.749000,[R]: 50 
21-24-21.750000,[R]: 1 
21-24-21.752000,S 1 	RSSI: 48
21-24-21.755000,[R]: 2 
21-24-21.771000,[R]: 50 
21-24-21.771000,[R]: 1 
21-24-21.772000,[R]: 2 
21-24-21.773000,[R]: 50 
21-24-21.773000,[R]: 1 
21-24-21.774000,S 1 	RSSI: 48
21-24-21.775000,[R]: 2 
21-24-21.776000,[R]: 50 
21-24-21.778000,[R]: 20 
21-24-21.778000,[R]: 1 
21-24-21.782000,S 1 	RSSI: 48
21-24-21.783000,[R]: 2 
21-24-21.783000,[R]: 50 
21-24-21.784000,[R]: 1 
21-24-21.786000,S 1 	RSSI: 48
21-24-21.789000,[R]: 2 
21-24-21.793000,[R]: 50 
21-24-21.794000,[R]: 1 
21-24-21.795000,S 1 	RSSI: 48
21-24-21.797000,[R]: 2 
21-24-21.801000,[R]: 50 
21-24-21.803000,[R]: 1 
21-24-21.804000,S 1 	RSSI: 48
21-24-21.805000,[R]: 2 
21-24-21.806000,[R]: 50 
21-24-21.808000,[R]: 1 
21-24-21.811000,S 1 	RSSI: 48
21-24-21.815000,[R]: 2 
21-24-21.816000,[R]: 50 
21-24-21.817000,[R]: 1 
21-24-21.819000,S 1 	RSSI: 48
21-24-21.823000,[R]: 2 
21-24-21.824000,[R]: 50 
21-24-21.828000,[R]: 20 
21-24-21.829000,[R]: 1 
21-24-21.829000,S 1 	RSSI: 48
21-24-21.830000,[R]: 2 
21-24-21.831000,[R]: 50 
21-24-21.833000,[R]: 1 
21-24-21.838000,S 1 	RSSI: 48
21-24-21.839000,[R]: 2 
21-24-21.840000,[R]: 50 
21-24-21.842000,[R]: 1 
21-24-21.845000,S 1 	RSSI: 48
21-24-21.849000,[R]: 2 
21-24-21.850000,[R]: 50 
21-24-21.851000,[R]: 1 
21-24-21.852000,S 1 	RSSI: 48
21-24-21.855000,[R]: 2 
21-24-21.856000,[R]: 50 
21-24-21.869000,[R]: 1 
21-24-21.869000,S 1 	RSSI: 48
21-24-21.870000,[R]: 2 
21-24-21.870000,[R]: 50 
21-24-21.871000,[R]: 1 
21-24-21.872000,S 1 	RSSI: 48
21-24-21.872000,[R]: 2 
21-24-21.873000,[R]: 50 
21-24-21.875000,[R]: 1 
21-24-21.879000,S 1 	RSSI: 48
21-24-21.880000,[R]: 2 
21-24-21.883000,[R]: 50 
21-24-21.885000,[R]: 1 
21-24-21.886000,S 1 	RSSI: 47
21-24-21.889000,[R]: 2 
21-24-21.890000,[R]: 50 
21-24-21.895000,[R]: 1 
21-24-21.897000,S 1 	RSSI: 47
21-24-21.898000,[R]: 2 
21-24-21.899000,[R]: 50 
21-24-21.900000,[R]: 1 
21-24-21.902000,S 1 	RSSI: 47
21-24-21.905000,[R]: 2 
21-24-21.907000,[R]: 50 
21-24-21.909000,[R]: 1 
21-24-21.911000,S 1 	RSSI: 47
21-24-21.914000,[R]: 2 
21-24-21.916000,[R]: 50 
21-24-21.919000,[R]: 1 
21-24-21.920000,S 1 	RSSI: 47
21-24-21.922000,[R]: 2 
21-24-21.924000,[R]: 50 
21-24-21.925000,[R]: 1 
21-24-21.927000,S 1 	RSSI: 47
21-24-21.934000,[R]: 2 
21-24-21.934000,[R]: 50 
21-24-21.937000,[R]: 1 
21-24-21.939000,S 1 	RSSI: 47
21-24-21.941000,[R]: 2 
21-24-21.950000,[R]: 50 
21-24-21.951000,[R]: 1 
21-24-21.951000,S 1 	RSSI: 47
21-24-21.952000,[R]: 2 
21-24-21.952000,[R]: 50 
21-24-21.953000,[R]: 1 
21-24-21.954000,S 1 	RSSI: 47
21-24-21.955000,[R]: 2 
21-24-21.957000,[R]: 50 
21-24-21.959000,[R]: 1 
21-24-21.962000,S 1 	RSSI: 47
21-24-21.963000,[R]: 2 
21-24-21.964000,[R]: 50 
21-24-21.967000,[R]: 1 
21-24-21.968000,S 1 	RSSI: 47
21-24-21.972000,[R]: 2 
21-24-21.973000,[R]: 50 
21-24-21.974000,[R]: 20 
21-24-21.978000,[R]: 1 
21-24-21.987000,S 1 	RSSI: 47
21-24-21.990000,[R]: 2 
21-24-21.991000,[R]: 50 
21-24-21.991000,[R]: 1 
21-24-21.992000,S 1 	RSSI: 47
21-24-21.994000,[R]: 2 
21-24-21.999000,[R]: 50 
21-24-21.999000,[R]: 1 
21-24-22.000000,S 1 	RSSI: 47
21-24-22.001000,[R]: 2 
21-24-22.001000,[R]: 50 
21-24-22.002000,[R]: 1 
21-24-22.003000,S 1 	RSSI: 47
21-24-22.005000,[R]: 2 
21-24-22.005000,[R]: 50 
21-24-22.008000,[R]: 1 
21-24-22.024000,S 1 	RSSI: 47
21-24-22.025000,[R]: 2 
21-24-22.025000,[R]: 50 
21-24-22.027000,[R]: 1 
21-24-22.030000,S 1 	RSSI: 47
21-24-22.034000,[R]: 2 
21-24-22.035000,[R]: 50 
21-24-22.036000,[R]: 20 
21-24-22.037000,[R]: 1 
21-24-22.038000,S 1 	RSSI: 47
21-24-22.038000,[R]: 2 
21-24-22.039000,[R]: 50 
21-24-22.039000,[R]: 1 
21-24-22.040000,S 1 	RSSI: 47
21-24-22.040000,[R]: 2 
21-24-22.041000,[R]: 50 
21-24-22.045000,[R]: 1 
21-24-22.046000,S 1 	RSSI: 47
21-24-22.046000,[R]: 2 
21-24-22.049000,[R]: 50 
21-24-22.051000,[R]: 1 
21-24-22.052000,S 1 	RSSI: 47
21-24-22.056000,[R]: 2 
21-24-22.056000,[R]: 50 
21-24-22.057000,S 1 	RSSI: 47
21-24-22.058000,[R]: 1 
21-24-22.064000,[R]: 2 
21-24-22.065000,[R]: 50 
21-24-22.066000,S 1 	RSSI: 47
21-24-22.066000,[R]: 1 
21-24-22.072000,[R]: 2 
21-24-22.078000,[R]: 50 
21-24-22.079000,S 1 	RSSI: 47
21-24-22.079000,[R]: 1 
21-24-22.080000,[R]: 2 
21-24-22.083000,[R]: 50 
21-24-22.085000,S 1 	RSSI: 47
21-24-22.086000,[R]: 1 
21-24-22.089000,[R]: 2 
21-24-22.089000,[R]: 50 
21-24-22.090000,S 1 	RSSI: 47
21-24-22.091000,[R]: 1 
21-24-22.092000,[R]: 20 
21-24-22.098000,[R]: 1 
21-24-22.098000,S 1 	RSSI: 47
21-24-22.100000,[R]: 2 
21-24-22.100000,[R]: 50 
21-24-22.104000,[R]: 1 
21-24-22.106000,S 1 	RSSI: 47
21-24-22.114000,[R]: 2 
21-24-22.114000,[R]: 50 
21-24-22.117000,[R]: 1 
21-24-22.119000,S 1 	RSSI: 47
21-24-22.119000,[R]: 2 
21-24-22.120000,[R]: 50 
21-24-22.121000,[R]: 1 
21-24-22.122000,S 1 	RSSI: 47
21-24-22.126000,[R]: 2 
21-24-22.127000,[R]: 50 
21-24-22.128000,[R]: 1 
21-24-22.130000,S 1 	RSSI: 47
21-24-22.135000,[R]: 2 
21-24-22.138000,[R]: 50 
21-24-22.140000,[R]: 1 
21-24-22.140000,S 1 	RSSI: 47
21-24-22.142000,[R]: 2 
21-24-22.144000,[R]: 50 
21-24-22.152000,[R]: 1 
21-24-22.152000,S 1 	RSSI: 47
21-24-22.153000,[R]: 2 
21-24-22.154000,[R]: 50 
21-24-22.156000,[R]: 1 
21-24-22.156000,S 1 	RSSI: 47
21-24-22.159000,[R]: 2 
21-24-22.164000,[R]: 50 
21-24-22.165000,[R]: 1 
21-24-22.167000,S 1 	RSSI: 47
21-24-22.167000,[R]: 2 
21-24-22.168000,[R]: 50 
21-24-22.170000,[R]: 1 
21-24-22.172000,S 1 	RSSI: 47
21-24-22.178000,[R]: 2 
21-24-22.178000,[R]: 50 
21-24-22.179000,[R]: 1 
21-24-22.188000,S 1 	RSSI: 47
21-24-22.189000,[R]: 2 
21-24-22.189000,[R]: 50 
21-24-22.190000,[R]: 1 
21-24-22.190000,S 1 	RSSI: 47
21-24-22.194000,[R]: 2 
21-24-22.199000,[R]: 50 
21-24-22.199000,[R]: 20 
21-24-22.202000,[R]: 1 
