23-03-14.446000,---------------------------- 
23-07-38.374000,[R]: 8 
23-07-38.375000,[R]: 1 
23-07-38.375000,[R]: 2 
23-07-38.376000,[R]: 50 
23-07-38.376000,[R]: 3 
23-07-38.377000,[R]: 4 
23-07-38.377000,S 8 	RSSI: 64
23-07-38.378000,[R]: 5 
23-07-38.378000,[R]: 6 
23-07-38.379000,[R]: 7 
23-07-38.379000,[R]: 8 
23-07-38.380000,[R]: 1 
23-07-38.385000,[R]: 2 
23-07-38.386000,[R]: 50 
23-07-38.386000,[R]: 3 
23-07-38.387000,[R]: 4 
23-07-38.387000,[R]: 5 
23-07-38.388000,S 8 	RSSI: 67
23-07-38.388000,[R]: 6 
23-07-38.388000,[R]: 7 
23-07-38.389000,[R]: 20 
23-07-38.390000,[R]: 1 
23-07-38.390000,S 1 	RSSI: 73
23-07-38.391000,[R]: 2 
23-07-38.400000,[R]: 50 
23-07-38.401000,[R]: 3 
23-07-38.402000,[R]: 4 
23-07-38.402000,[R]: 5 
23-07-38.403000,[R]: 6 
23-07-38.404000,S 8 	RSSI: 64
23-07-38.404000,[R]: 7 
23-07-38.406000,[R]: 8 
23-07-38.408000,[R]: 1 
23-07-38.409000,S 1 	RSSI: 68
23-07-38.410000,[R]: 2 
23-07-38.410000,[R]: 50 
23-07-38.411000,[R]: 3 
23-07-38.412000,[R]: 4 
23-07-38.413000,[R]: 5 
23-07-38.413000,[R]: 6 
23-07-38.418000,S 8 	RSSI: 64
23-07-38.419000,[R]: 7 
23-07-38.419000,[R]: 8 
23-07-38.420000,[R]: 1 
23-07-38.420000,[R]: 2 
23-07-38.421000,[R]: 50 
23-07-38.421000,[R]: 3 
23-07-38.422000,[R]: 4 
23-07-38.422000,[R]: 5 
23-07-38.423000,[R]: 6 
23-07-38.423000,S 8 	RSSI: 55
23-07-38.424000,[R]: 7 
23-07-38.424000,[R]: 8 
23-07-38.425000,[R]: 1 
23-07-38.429000,S 1 	RSSI: 63
23-07-38.430000,[R]: 2 
23-07-38.430000,[R]: 50 
23-07-38.431000,[R]: 3 
23-07-38.431000,[R]: 4 
23-07-38.433000,[R]: 5 
23-07-38.433000,[R]: 20 
23-07-38.434000,[R]: 1 
23-07-38.434000,[R]: 2 
23-07-38.435000,[R]: 50 
23-07-38.435000,[R]: 3 
23-07-38.436000,[R]: 4 
23-07-38.436000,[R]: 5 
23-07-38.437000,S 6 	RSSI: 44
23-07-38.437000,[R]: 6 
23-07-38.441000,[R]: 7 
23-07-38.442000,[R]: 8 
23-07-38.442000,[R]: 1 
23-07-38.443000,[R]: 2 
23-07-38.443000,[R]: 50 
23-07-38.443000,[R]: 3 
23-07-38.444000,[R]: 4 
23-07-38.444000,S 7 	RSSI: 44
23-07-38.445000,[R]: 5 
23-07-38.445000,S 6 	RSSI: 44
23-07-38.446000,[R]: 6 
23-07-38.447000,S 4 	RSSI: 44
23-07-38.452000,[R]: 7 
23-07-38.452000,[R]: 8 
23-07-38.453000,[R]: 1 
23-07-38.457000,[R]: 2 
23-07-38.457000,[R]: 50 
23-07-38.458000,[R]: 3 
23-07-38.458000,[R]: 20 
23-07-38.459000,[R]: 1 
23-07-38.460000,[R]: 2 
23-07-38.460000,[R]: 50 
23-07-38.467000,[R]: 3 
23-07-38.468000,S 3 	RSSI: 44
23-07-38.468000,[R]: 4 
23-07-38.469000,S 4 	RSSI: 44
23-07-38.469000,[R]: 5 
23-07-38.470000,S 5 	RSSI: 44
23-07-38.470000,[R]: 6 
23-07-38.473000,[R]: 7 
23-07-38.474000,[R]: 8 
23-07-38.475000,[R]: 1 
23-07-38.479000,[R]: 2 
23-07-38.479000,[R]: 50 
23-07-38.480000,[R]: 3 
23-07-38.482000,S 3 	RSSI: 44
23-07-38.483000,[R]: 4 
23-07-38.484000,[R]: 5 
23-07-38.486000,S 5 	RSSI: 44
23-07-38.490000,[R]: 6 
23-07-38.490000,[R]: 7 
23-07-38.491000,[R]: 8 
23-07-38.492000,[R]: 1 
23-07-38.493000,[R]: 2 
23-07-38.494000,[R]: 50 
23-07-38.496000,[R]: 3 
23-07-38.497000,S 3 	RSSI: 44
23-07-38.497000,[R]: 4 
23-07-38.498000,[R]: 5 
23-07-38.499000,S 5 	RSSI: 44
23-07-38.500000,[R]: 6 
23-07-38.500000,[R]: 7 
23-07-38.501000,[R]: 8 
23-07-38.502000,[R]: 1 
23-07-38.502000,[R]: 2 
23-07-38.502000,[R]: 50 
23-07-38.503000,[R]: 3 
23-07-38.507000,S 3 	RSSI: 44
23-07-38.508000,S 8 	RSSI: 69
23-07-38.511000,[R]: 4 
23-07-38.513000,[R]: 5 
23-07-38.521000,[R]: 20 
23-07-38.529000,[R]: 1 
23-07-38.535000,S 1 	RSSI: 65
23-07-38.547000,[R]: 2 
23-07-38.548000,[R]: 50 
23-07-38.548000,[R]: 3 
23-07-38.549000,[R]: 4 
23-07-38.553000,[R]: 5 
23-07-38.553000,[R]: 6 
23-07-38.553000,[R]: 7 
23-07-38.554000,[R]: 8 
23-07-38.554000,S 8 	RSSI: 67
23-07-38.555000,[R]: 1 
23-07-38.555000,S 1 	RSSI: 66
23-07-38.558000,[R]: 2 
23-07-38.558000,[R]: 50 
23-07-38.559000,[R]: 3 
23-07-38.559000,[R]: 4 
23-07-38.560000,[R]: 5 
23-07-38.560000,[R]: 6 
23-07-38.561000,[R]: 7 
23-07-38.561000,[R]: 8 
23-07-38.562000,[R]: 1 
23-07-38.562000,S 1 	RSSI: 66
23-07-38.563000,[R]: 2 
23-07-38.563000,[R]: 50 
23-07-38.564000,[R]: 3 
23-07-38.564000,[R]: 4 
23-07-38.564000,[R]: 5 
23-07-38.565000,[R]: 6 
23-07-38.571000,[R]: 7 
23-07-38.573000,[R]: 8 
23-07-38.574000,S 8 	RSSI: 59
23-07-38.574000,[R]: 1 
23-07-38.575000,S 1 	RSSI: 67
23-07-38.575000,[R]: 2 
23-07-38.576000,[R]: 50 
23-07-38.576000,[R]: 3 
23-07-38.577000,[R]: 4 
23-07-38.577000,[R]: 5 
23-07-38.577000,[R]: 6 
23-07-38.579000,S 1 	RSSI: 67
23-07-38.579000,[R]: 7 
23-07-38.579000,[R]: 8 
23-07-38.583000,[R]: 1 
23-07-38.583000,[R]: 2 
23-07-38.584000,[R]: 50 
23-07-38.584000,[R]: 3 
23-07-38.585000,S 6 	RSSI: 44
23-07-38.585000,[R]: 4 
23-07-38.586000,S 7 	RSSI: 44
23-07-38.586000,[R]: 5 
23-07-38.587000,[R]: 6 
23-07-38.588000,S 1 	RSSI: 67
23-07-38.588000,[R]: 7 
23-07-38.589000,S 4 	RSSI: 44
23-07-38.589000,[R]: 8 
23-07-38.589000,[R]: 1 
23-07-38.590000,[R]: 2 
23-07-38.591000,[R]: 50 
23-07-38.593000,[R]: 3 
23-07-38.594000,[R]: 4 
23-07-38.594000,S 5 	RSSI: 44
23-07-38.595000,[R]: 5 
23-07-38.595000,S 3 	RSSI: 44
23-07-38.596000,[R]: 6 
23-07-38.597000,S 1 	RSSI: 67
23-07-38.598000,[R]: 7 
23-07-38.598000,S 4 	RSSI: 44
23-07-38.606000,[R]: 8 
23-07-38.607000,[R]: 1 
23-07-38.607000,[R]: 2 
23-07-38.608000,[R]: 50 
23-07-38.609000,[R]: 3 
23-07-38.616000,S 3 	RSSI: 44
23-07-38.617000,[R]: 4 
23-07-38.618000,[R]: 5 
23-07-38.619000,S 5 	RSSI: 44
23-07-38.619000,[R]: 6 
23-07-38.620000,S 1 	RSSI: 68
23-07-38.621000,[R]: 7 
23-07-38.621000,[R]: 8 
23-07-38.622000,[R]: 1 
23-07-38.624000,[R]: 2 
23-07-38.626000,[R]: 50 
23-07-38.627000,[R]: 3 
23-07-38.629000,[R]: 3 
23-07-38.630000,[R]: 4 
23-07-38.630000,[R]: 5 
23-07-38.636000,S 3 	RSSI: 44
23-07-38.637000,[R]: 6 
23-07-38.637000,[R]: 7 
23-07-38.638000,S 5 	RSSI: 44
23-07-38.639000,[R]: 8 
23-07-38.639000,[R]: 1 
23-07-38.643000,[R]: 2 
23-07-38.643000,[R]: 50 
23-07-38.644000,[R]: 3 
23-07-38.645000,[R]: 4 
23-07-38.656000,[R]: 5 
23-07-38.657000,S 3 	RSSI: 44
23-07-38.657000,[R]: 6 
23-07-38.658000,[R]: 7 
23-07-38.658000,[R]: 8 
23-07-38.659000,[R]: 1 
23-07-38.660000,[R]: 2 
23-07-38.660000,[R]: 50 
23-07-38.661000,[R]: 3 
23-07-38.670000,[R]: 4 
23-07-38.671000,[R]: 5 
23-07-38.671000,S 3 	RSSI: 44
23-07-38.672000,[R]: 6 
23-07-38.673000,[R]: 7 
23-07-38.674000,[R]: 8 
23-07-38.674000,[R]: 1 
23-07-38.675000,[R]: 2 
23-07-38.675000,[R]: 50 
23-07-38.683000,[R]: 3 
23-07-38.684000,[R]: 4 
23-07-38.684000,[R]: 5 
23-07-38.685000,S 3 	RSSI: 44
23-07-38.685000,S 8 	RSSI: 54
23-07-38.686000,[R]: 6 
23-07-38.686000,[R]: 7 
23-07-38.692000,[R]: 20 
23-07-38.694000,[R]: 1 
23-07-38.694000,[R]: 2 
23-07-38.695000,[R]: 50 
23-07-38.695000,[R]: 3 
23-07-38.696000,[R]: 4 
23-07-38.696000,[R]: 5 
23-07-38.697000,[R]: 6 
23-07-38.697000,[R]: 7 
23-07-38.701000,[R]: 8 
23-07-38.701000,[R]: 1 
23-07-38.702000,[R]: 2 
23-07-38.702000,[R]: 50 
23-07-38.705000,[R]: 3 
23-07-38.706000,[R]: 4 
23-07-38.706000,[R]: 5 
23-07-38.707000,[R]: 6 
23-07-38.708000,[R]: 7 
23-07-38.708000,[R]: 8 
23-07-38.710000,S 8 	RSSI: 53
23-07-38.711000,[R]: 1 
23-07-38.712000,[R]: 2 
23-07-38.712000,[R]: 50 
23-07-38.713000,[R]: 3 
23-07-38.713000,[R]: 4 
23-07-38.714000,[R]: 5 
23-07-38.714000,[R]: 6 
23-07-38.715000,[R]: 7 
23-07-38.716000,[R]: 8 
23-07-38.717000,S 8 	RSSI: 51
23-07-38.717000,[R]: 1 
23-07-38.718000,[R]: 2 
23-07-38.721000,[R]: 50 
23-07-38.728000,[R]: 3 
23-07-38.728000,[R]: 4 
23-07-38.729000,[R]: 5 
23-07-38.729000,[R]: 6 
23-07-38.731000,[R]: 7 
23-07-38.733000,[R]: 8 
23-07-38.734000,S 8 	RSSI: 52
23-07-38.735000,[R]: 1 
23-07-38.735000,[R]: 2 
23-07-38.736000,[R]: 50 
23-07-38.738000,[R]: 3 
23-07-38.739000,S 6 	RSSI: 44
23-07-38.741000,[R]: 4 
23-07-38.742000,S 7 	RSSI: 44
23-07-38.743000,[R]: 5 
23-07-38.743000,[R]: 6 
23-07-38.744000,[R]: 7 
23-07-38.745000,[R]: 20 
23-07-38.745000,[R]: 1 
23-07-38.745000,[R]: 2 
23-07-38.746000,[R]: 50 
23-07-38.746000,[R]: 3 
23-07-38.747000,[R]: 4 
23-07-38.748000,S 6 	RSSI: 44
23-07-38.760000,[R]: 5 
23-07-38.761000,S 7 	RSSI: 44
23-07-38.762000,[R]: 6 
23-07-38.763000,[R]: 7 
23-07-38.763000,S 4 	RSSI: 44
23-07-38.764000,[R]: 8 
23-07-38.765000,S 5 	RSSI: 44
23-07-38.772000,[R]: 1 
23-07-38.772000,[R]: 2 
23-07-38.772000,[R]: 50 
23-07-38.773000,[R]: 3 
23-07-38.774000,[R]: 4 
23-07-38.774000,S 3 	RSSI: 44
23-07-38.775000,[R]: 5 
23-07-38.775000,[R]: 6 
23-07-38.776000,[R]: 7 
23-07-38.776000,[R]: 8 
23-07-38.776000,[R]: 1 
23-07-38.777000,[R]: 2 
23-07-38.777000,[R]: 50 
23-07-38.778000,[R]: 3 
23-07-38.778000,[R]: 20 
23-07-38.778000,[R]: 1 
23-07-38.779000,S 3 	RSSI: 44
23-07-38.779000,[R]: 2 
23-07-38.783000,[R]: 50 
23-07-38.783000,[R]: 3 
23-07-38.784000,[R]: 4 
23-07-38.784000,[R]: 5 
23-07-38.785000,[R]: 6 
23-07-38.785000,S 8 	RSSI: 56
23-07-38.786000,[R]: 7 
23-07-38.786000,[R]: 8 
23-07-38.787000,[R]: 1 
23-07-38.788000,S 1 	RSSI: 67
23-07-38.788000,[R]: 2 
23-07-38.789000,[R]: 50 
23-07-38.789000,[R]: 3 
23-07-38.790000,[R]: 4 
23-07-38.790000,[R]: 5 
23-07-38.791000,[R]: 6 
23-07-38.792000,S 8 	RSSI: 56
23-07-38.794000,[R]: 7 
23-07-38.794000,[R]: 8 
23-07-38.795000,[R]: 1 
23-07-38.795000,[R]: 2 
23-07-38.796000,[R]: 50 
23-07-38.796000,[R]: 3 
23-07-38.803000,[R]: 4 
23-07-38.804000,[R]: 5 
23-07-38.804000,[R]: 6 
23-07-38.805000,S 8 	RSSI: 56
23-07-38.805000,[R]: 7 
23-07-38.806000,[R]: 8 
23-07-38.807000,[R]: 1 
23-07-38.807000,S 3 	RSSI: 44
23-07-38.808000,[R]: 2 
23-07-38.808000,[R]: 50 
23-07-38.809000,[R]: 3 
23-07-38.809000,[R]: 4 
23-07-38.810000,[R]: 5 
23-07-38.810000,[R]: 20 
23-07-38.811000,[R]: 1 
23-07-38.812000,S 1 	RSSI: 66
23-07-38.812000,[R]: 2 
23-07-38.815000,[R]: 50 
23-07-38.817000,[R]: 3 
23-07-38.817000,S 3 	RSSI: 44
23-07-38.818000,[R]: 4 
23-07-38.818000,[R]: 5 
23-07-38.819000,[R]: 6 
23-07-38.819000,[R]: 7 
23-07-38.823000,[R]: 8 
23-07-38.825000,S 8 	RSSI: 57
23-07-38.826000,[R]: 1 
23-07-38.826000,S 1 	RSSI: 65
23-07-38.827000,[R]: 2 
23-07-38.827000,[R]: 50 
23-07-38.830000,S 6 	RSSI: 44
23-07-38.830000,[R]: 3 
23-07-38.845000,S 7 	RSSI: 44
23-07-38.845000,[R]: 4 
23-07-38.846000,[R]: 5 
23-07-38.846000,[R]: 6 
23-07-38.847000,[R]: 7 
23-07-38.848000,[R]: 8 
23-07-38.848000,[R]: 1 
23-07-38.856000,S 1 	RSSI: 65
23-07-38.857000,[R]: 2 
23-07-38.858000,[R]: 50 
23-07-38.859000,[R]: 3 
23-07-38.859000,S 7 	RSSI: 44
23-07-38.860000,[R]: 4 
23-07-38.863000,[R]: 5 
23-07-38.863000,S 4 	RSSI: 44
23-07-38.867000,[R]: 6 
23-07-38.867000,[R]: 7 
23-07-38.868000,[R]: 8 
23-07-38.868000,S 5 	RSSI: 44
23-07-38.869000,[R]: 1 
23-07-38.870000,S 1 	RSSI: 66
23-07-38.870000,[R]: 2 
23-07-38.871000,[R]: 50 
23-07-38.872000,[R]: 3 
23-07-38.873000,[R]: 4 
23-07-38.873000,[R]: 5 
23-07-38.874000,S 4 	RSSI: 44
23-07-38.877000,[R]: 6 
23-07-38.878000,[R]: 7 
23-07-38.878000,[R]: 8 
23-07-38.879000,S 5 	RSSI: 44
23-07-38.879000,[R]: 1 
23-07-38.880000,[R]: 2 
23-07-38.880000,[R]: 50 
23-07-38.881000,[R]: 3 
23-07-38.881000,[R]: 4 
23-07-38.881000,[R]: 5 
23-07-38.887000,S 4 	RSSI: 44
23-07-38.889000,[R]: 6 
23-07-38.889000,[R]: 7 
23-07-38.894000,[R]: 8 
23-07-38.895000,S 5 	RSSI: 44
23-07-38.895000,[R]: 1 
23-07-38.900000,S 1 	RSSI: 66
23-07-38.900000,[R]: 2 
23-07-38.901000,[R]: 50 
23-07-38.901000,[R]: 3 
23-07-38.902000,[R]: 4 
23-07-38.902000,[R]: 5 
23-07-38.903000,[R]: 6 
23-07-38.904000,S 8 	RSSI: 55
23-07-38.904000,[R]: 7 
23-07-38.905000,[R]: 8 
23-07-38.905000,[R]: 20 
23-07-38.919000,[R]: 1 
23-07-38.920000,S 1 	RSSI: 67
23-07-38.920000,[R]: 2 
23-07-38.921000,[R]: 50 
23-07-38.927000,[R]: 3 
23-07-38.928000,S 3 	RSSI: 44
23-07-38.928000,[R]: 4 
23-07-38.929000,[R]: 5 
23-07-38.929000,[R]: 6 
23-07-38.930000,[R]: 7 
23-07-38.930000,[R]: 8 
23-07-38.931000,[R]: 1 
23-07-38.932000,S 1 	RSSI: 68
23-07-38.932000,[R]: 2 
23-07-38.933000,[R]: 50 
23-07-38.934000,[R]: 3 
23-07-38.935000,S 3 	RSSI: 44
23-07-38.935000,[R]: 4 
23-07-38.940000,[R]: 5 
23-07-38.941000,[R]: 6 
23-07-38.941000,[R]: 7 
23-07-38.942000,[R]: 8 
23-07-38.942000,[R]: 1 
23-07-38.943000,S 1 	RSSI: 68
23-07-38.944000,[R]: 2 
23-07-38.944000,[R]: 50 
23-07-38.945000,S 6 	RSSI: 44
23-07-38.956000,[R]: 3 
23-07-38.957000,S 7 	RSSI: 44
23-07-38.958000,[R]: 4 
23-07-38.959000,S 1 	RSSI: 68
23-07-38.959000,[R]: 5 
23-07-38.960000,[R]: 6 
23-07-38.961000,[R]: 7 
23-07-38.964000,S 4 	RSSI: 44
23-07-38.965000,[R]: 8 
23-07-38.967000,[R]: 1 
23-07-38.968000,[R]: 2 
23-07-38.968000,[R]: 50 
23-07-38.969000,[R]: 3 
23-07-38.970000,[R]: 4 
23-07-38.974000,S 1 	RSSI: 68
23-07-38.975000,S 5 	RSSI: 44
23-07-38.977000,[R]: 5 
23-07-38.978000,[R]: 6 
23-07-38.978000,[R]: 7 
23-07-38.979000,S 8 	RSSI: 51
23-07-38.979000,[R]: 8 
23-07-38.980000,[R]: 1 
23-07-38.980000,[R]: 2 
23-07-38.981000,[R]: 50 
23-07-38.993000,[R]: 3 
23-07-38.993000,[R]: 4 
23-07-38.994000,S 1 	RSSI: 70
23-07-38.995000,[R]: 5 
23-07-38.995000,[R]: 6 
23-07-38.995000,[R]: 20 
23-07-38.996000,[R]: 1 
23-07-38.997000,S 1 	RSSI: 70
23-07-38.997000,[R]: 2 
23-07-38.999000,[R]: 50 
23-07-39.006000,[R]: 3 
23-07-39.006000,S 3 	RSSI: 44
23-07-39.006000,[R]: 4 
23-07-39.007000,[R]: 5 
23-07-39.007000,[R]: 6 
23-07-39.008000,[R]: 7 
23-07-39.008000,[R]: 8 
23-07-39.009000,S 8 	RSSI: 51
23-07-39.009000,[R]: 1 
23-07-39.009000,S 1 	RSSI: 70
23-07-39.010000,[R]: 2 
23-07-39.010000,[R]: 50 
23-07-39.011000,S 6 	RSSI: 44
23-07-39.012000,[R]: 3 
23-07-39.012000,S 7 	RSSI: 44
23-07-39.024000,[R]: 4 
23-07-39.025000,[R]: 5 
23-07-39.025000,[R]: 6 
23-07-39.026000,[R]: 7 
23-07-39.027000,[R]: 8 
23-07-39.027000,[R]: 1 
23-07-39.028000,[R]: 2 
23-07-39.029000,[R]: 50 
23-07-39.029000,[R]: 3 
23-07-39.030000,S 7 	RSSI: 44
23-07-39.031000,[R]: 4 
23-07-39.037000,[R]: 5 
23-07-39.040000,[R]: 6 
23-07-39.041000,[R]: 7 
23-07-39.042000,S 4 	RSSI: 44
23-07-39.043000,[R]: 8 
23-07-39.043000,S 5 	RSSI: 44
23-07-39.045000,[R]: 1 
23-07-39.047000,S 1 	RSSI: 67
23-07-39.048000,[R]: 2 
23-07-39.053000,[R]: 50 
23-07-39.053000,[R]: 3 
23-07-39.055000,[R]: 4 
23-07-39.058000,[R]: 5 
23-07-39.058000,[R]: 6 
23-07-39.059000,[R]: 7 
23-07-39.059000,S 4 	RSSI: 44
23-07-39.060000,[R]: 8 
23-07-39.060000,[R]: 1 
23-07-39.061000,[R]: 2 
23-07-39.061000,[R]: 50 
23-07-39.062000,[R]: 3 
23-07-39.062000,[R]: 4 
23-07-39.063000,[R]: 5 
23-07-39.063000,[R]: 6 
23-07-39.064000,[R]: 7 
23-07-39.064000,[R]: 8 
23-07-39.081000,S 5 	RSSI: 44
23-07-39.081000,[R]: 1 
23-07-39.082000,S 1 	RSSI: 67
23-07-39.083000,[R]: 2 
23-07-39.084000,[R]: 50 
23-07-39.086000,[R]: 3 
23-07-39.086000,[R]: 4 
23-07-39.090000,[R]: 5 
23-07-39.090000,[R]: 6 
23-07-39.091000,[R]: 7 
23-07-39.092000,S 8 	RSSI: 50
23-07-39.093000,[R]: 8 
23-07-39.093000,[R]: 20 
23-07-39.094000,[R]: 1 
23-07-39.095000,[R]: 2 
23-07-39.095000,[R]: 50 
23-07-39.096000,[R]: 3 
23-07-39.097000,[R]: 4 
23-07-39.097000,[R]: 5 
23-07-39.098000,[R]: 6 
23-07-39.109000,[R]: 7 
23-07-39.109000,S 3 	RSSI: 44
23-07-39.110000,[R]: 8 
23-07-39.110000,[R]: 1 
23-07-39.111000,[R]: 2 
23-07-39.111000,[R]: 50 
23-07-39.112000,S 6 	RSSI: 44
23-07-39.113000,[R]: 3 
23-07-39.113000,S 7 	RSSI: 44
23-07-39.117000,[R]: 4 
23-07-39.118000,[R]: 5 
23-07-39.119000,[R]: 6 
23-07-39.120000,[R]: 7 
23-07-39.120000,[R]: 8 
23-07-39.121000,[R]: 1 
23-07-39.128000,S 1 	RSSI: 67
23-07-39.128000,[R]: 2 
23-07-39.129000,[R]: 50 
23-07-39.130000,[R]: 3 
23-07-39.130000,[R]: 20 
23-07-39.133000,[R]: 1 
23-07-39.134000,S 1 	RSSI: 66
23-07-39.135000,[R]: 2 
23-07-39.139000,[R]: 50 
23-07-39.140000,[R]: 3 
23-07-39.140000,S 5 	RSSI: 44
23-07-39.143000,[R]: 4 
23-07-39.143000,S 4 	RSSI: 44
23-07-39.144000,[R]: 5 
23-07-39.145000,[R]: 6 
23-07-39.145000,[R]: 7 
23-07-39.147000,[R]: 8 
23-07-39.151000,[R]: 1 
23-07-39.152000,[R]: 2 
23-07-39.153000,[R]: 50 
23-07-39.158000,[R]: 3 
23-07-39.159000,S 5 	RSSI: 44
23-07-39.167000,[R]: 4 
23-07-39.168000,S 4 	RSSI: 44
23-07-39.168000,[R]: 5 
23-07-39.169000,[R]: 6 
23-07-39.170000,[R]: 7 
23-07-39.181000,[R]: 8 
23-07-39.182000,[R]: 1 
23-07-39.183000,S 1 	RSSI: 68
23-07-39.183000,[R]: 2 
23-07-39.184000,[R]: 50 
23-07-39.185000,[R]: 3 
23-07-39.185000,S 5 	RSSI: 44
23-07-39.186000,[R]: 4 
23-07-39.187000,S 1 	RSSI: 68
23-07-39.187000,[R]: 5 
23-07-39.188000,[R]: 6 
23-07-39.188000,[R]: 7 
23-07-39.189000,[R]: 8 
23-07-39.193000,[R]: 1 
23-07-39.193000,[R]: 2 
23-07-39.194000,[R]: 50 
23-07-39.194000,[R]: 3 
23-07-39.195000,S 8 	RSSI: 50
23-07-39.197000,[R]: 4 
23-07-39.198000,[R]: 5 
23-07-39.199000,[R]: 20 
23-07-39.200000,[R]: 1 
23-07-39.200000,[R]: 2 
23-07-39.206000,[R]: 50 
23-07-39.207000,[R]: 3 
23-07-39.208000,[R]: 4 
23-07-39.208000,[R]: 5 
23-07-39.209000,[R]: 6 
23-07-39.209000,[R]: 7 
23-07-39.210000,[R]: 8 
23-07-39.210000,S 8 	RSSI: 48
23-07-39.212000,[R]: 1 
23-07-39.228000,[R]: 2 
23-07-39.229000,[R]: 50 
23-07-39.230000,[R]: 3 
23-07-39.231000,[R]: 4 
23-07-39.231000,[R]: 5 
23-07-39.233000,[R]: 6 
23-07-39.234000,[R]: 7 
23-07-39.235000,[R]: 8 
23-07-39.235000,S 8 	RSSI: 48
23-07-39.241000,[R]: 1 
23-07-39.242000,[R]: 2 
23-07-39.242000,[R]: 50 
23-07-39.243000,[R]: 3 
23-07-39.244000,[R]: 4 
23-07-39.244000,[R]: 5 
23-07-39.245000,[R]: 6 
23-07-39.245000,[R]: 7 
23-07-39.247000,[R]: 8 
23-07-39.247000,S 8 	RSSI: 48
23-07-39.248000,[R]: 1 
23-07-39.262000,[R]: 2 
23-07-39.262000,[R]: 50 
23-07-39.263000,[R]: 3 
23-07-39.264000,[R]: 4 
23-07-39.264000,[R]: 5 
23-07-39.265000,[R]: 6 
23-07-39.266000,[R]: 7 
23-07-39.266000,[R]: 8 
23-07-39.269000,[R]: 1 
23-07-39.272000,[R]: 2 
23-07-39.273000,[R]: 50 
23-07-39.274000,[R]: 3 
23-07-39.275000,[R]: 4 
23-07-39.275000,[R]: 5 
23-07-39.276000,S 8 	RSSI: 47
23-07-39.277000,[R]: 6 
23-07-39.277000,[R]: 7 
23-07-39.278000,[R]: 20 
23-07-39.280000,[R]: 1 
23-07-39.280000,[R]: 2 
23-07-39.283000,[R]: 50 
23-07-39.283000,[R]: 3 
23-07-39.284000,[R]: 4 
23-07-39.285000,[R]: 5 
23-07-39.285000,[R]: 6 
23-07-39.286000,[R]: 7 
23-07-39.286000,[R]: 8 
23-07-39.287000,S 8 	RSSI: 47
23-07-39.303000,[R]: 1 
23-07-39.305000,[R]: 2 
23-07-39.305000,[R]: 50 
23-07-39.306000,[R]: 3 
23-07-39.306000,[R]: 4 
23-07-39.307000,[R]: 5 
23-07-39.307000,[R]: 6 
23-07-39.308000,[R]: 7 
23-07-39.308000,[R]: 8 
23-07-39.308000,S 8 	RSSI: 46
23-07-39.309000,[R]: 1 
23-07-39.309000,[R]: 2 
23-07-39.310000,[R]: 50 
23-07-39.310000,[R]: 3 
23-07-39.311000,[R]: 4 
23-07-39.311000,[R]: 5 
23-07-39.317000,[R]: 6 
23-07-39.317000,S 3 	RSSI: 44
23-07-39.318000,[R]: 7 
23-07-39.318000,[R]: 8 
23-07-39.319000,[R]: 1 
23-07-39.319000,[R]: 2 
23-07-39.320000,[R]: 50 
23-07-39.320000,[R]: 3 
23-07-39.321000,[R]: 4 
23-07-39.322000,[R]: 5 
23-07-39.326000,[R]: 20 
23-07-39.326000,[R]: 1 
23-07-39.327000,[R]: 2 
23-07-39.327000,[R]: 50 
23-07-39.328000,[R]: 3 
23-07-39.328000,S 3 	RSSI: 44
23-07-39.328000,[R]: 4 
23-07-39.329000,[R]: 5 
23-07-39.330000,[R]: 6 
23-07-39.330000,S 6 	RSSI: 44
23-07-39.333000,[R]: 7 
23-07-39.333000,S 7 	RSSI: 44
23-07-39.334000,[R]: 8 
23-07-39.337000,S 4 	RSSI: 44
23-07-39.338000,[R]: 1 
23-07-39.338000,S 5 	RSSI: 44
23-07-39.338000,[R]: 2 
23-07-39.339000,[R]: 50 
23-07-39.339000,[R]: 3 
23-07-39.340000,[R]: 4 
23-07-39.340000,[R]: 5 
23-07-39.341000,[R]: 6 
23-07-39.341000,[R]: 7 
23-07-39.342000,[R]: 8 
23-07-39.342000,S 4 	RSSI: 44
23-07-39.343000,[R]: 1 
23-07-39.343000,S 5 	RSSI: 44
23-07-39.344000,[R]: 2 
23-07-39.344000,[R]: 50 
23-07-39.345000,[R]: 3 
23-07-39.348000,[R]: 4 
23-07-39.349000,S 1 	RSSI: 68
23-07-39.350000,[R]: 5 
23-07-39.350000,[R]: 6 
23-07-39.350000,[R]: 7 
23-07-39.350000,[R]: 8 
23-07-39.353000,S 5 	RSSI: 44
23-07-39.354000,[R]: 1 
23-07-39.354000,[R]: 2 
23-07-39.360000,[R]: 50 
23-07-39.361000,[R]: 3 
23-07-39.361000,S 8 	RSSI: 46
23-07-39.365000,[R]: 4 
23-07-39.366000,S 1 	RSSI: 68
23-07-39.367000,[R]: 5 
23-07-39.368000,[R]: 6 
23-07-39.368000,[R]: 7 
23-07-39.374000,[R]: 8 
23-07-39.374000,[R]: 1 
23-07-39.376000,[R]: 2 
23-07-39.380000,[R]: 50 
23-07-39.394000,[R]: 3 
23-07-39.397000,S 8 	RSSI: 47
23-07-39.397000,[R]: 4 
23-07-39.398000,S 1 	RSSI: 68
